Iteration	Posterior	Likelihood	Prior	bd
0	-118.1965	0	-118.1965	[ [ 18.2974, 0.0000 ] ,
  [ 13.3864, 0.0000 ] ,
  [ 7.3123, 0.0000 ] ,
  [ 5.3555, 0.0000 ] ,
  [ 13.5540, 3.4487 ] ,
  [ 16.6314, 2.2467 ] ,
  [ 20.7034, 0.0000 ] ,
  [ 17.3748, 2.1218 ] ,
  [ 12.9094, 0.0000 ] ,
  [ 13.2058, 0.0000 ] ,
  [ 9.3843, 0.0000 ] ,
  [ 15.0858, 0.0000 ] ,
  [ 10.0571, 1.1139 ] ]
10000	-40.18328	0	-40.18328	[ [ 8.7972, 0.0000 ] ,
  [ 7.1676, 0.0000 ] ,
  [ 0.9493, 0.0000 ] ,
  [ 4.1648, 0.0000 ] ,
  [ 7.4765, 5.9462 ] ,
  [ 8.4154, 7.0372 ] ,
  [ 11.5116, 0.0000 ] ,
  [ 7.5020, 6.9102 ] ,
  [ 6.9667, 0.0000 ] ,
  [ 2.6654, 0.0000 ] ,
  [ 6.6964, 0.0000 ] ,
  [ 3.4840, 0.0000 ] ,
  [ 5.6516, 2.7987 ] ]
20000	-44.46668	0	-44.46668	[ [ 11.5950, 0.0000 ] ,
  [ 6.2054, 0.0000 ] ,
  [ 3.6746, 0.0000 ] ,
  [ 2.1239, 0.0000 ] ,
  [ 8.2754, 6.3149 ] ,
  [ 10.3398, 5.6027 ] ,
  [ 9.7013, 0.0000 ] ,
  [ 7.6527, 6.1459 ] ,
  [ 6.9236, 0.0000 ] ,
  [ 2.8779, 0.0000 ] ,
  [ 5.2733, 0.0000 ] ,
  [ 4.4442, 0.0000 ] ,
  [ 10.4180, 2.7831 ] ]
30000	-33.35318	0	-33.35318	[ [ 9.3202, 0.0000 ] ,
  [ 5.4500, 0.0000 ] ,
  [ 7.3065, 0.0000 ] ,
  [ 0.9994, 0.0000 ] ,
  [ 6.0999, 4.0569 ] ,
  [ 8.8005, 8.5633 ] ,
  [ 10.1316, 0.0000 ] ,
  [ 6.4399, 4.5800 ] ,
  [ 4.3356, 0.0000 ] ,
  [ 5.2703, 0.0000 ] ,
  [ 4.2410, 0.0000 ] ,
  [ 2.6085, 0.0000 ] ,
  [ 4.5804, 2.4078 ] ]
40000	-37.95691	0	-37.95691	[ [ 10.0267, 0.0000 ] ,
  [ 5.8954, 0.0000 ] ,
  [ 3.9442, 0.0000 ] ,
  [ 1.3209, 0.0000 ] ,
  [ 8.7247, 5.5662 ] ,
  [ 9.1209, 7.6848 ] ,
  [ 12.5163, 0.0000 ] ,
  [ 7.7431, 5.2811 ] ,
  [ 7.2936, 0.0000 ] ,
  [ 4.3780, 0.0000 ] ,
  [ 5.5411, 0.0000 ] ,
  [ 0.9293, 0.0000 ] ,
  [ 5.5861, 0.1759 ] ]
50000	-38.86922	0	-38.86922	[ [ 10.0415, 0.0000 ] ,
  [ 4.5009, 0.0000 ] ,
  [ 1.7970, 0.0000 ] ,
  [ 0.9492, 0.0000 ] ,
  [ 8.1697, 5.3375 ] ,
  [ 11.3786, 10.0256 ] ,
  [ 10.2494, 0.0000 ] ,
  [ 7.6987, 7.2342 ] ,
  [ 5.7975, 0.0000 ] ,
  [ 1.2784, 0.0000 ] ,
  [ 8.7180, 0.0000 ] ,
  [ 3.6551, 0.0000 ] ,
  [ 6.7253, 0.0596 ] ]
60000	-39.53319	0	-39.53319	[ [ 9.2735, 0.0000 ] ,
  [ 6.0793, 0.0000 ] ,
  [ 1.1086, 0.0000 ] ,
  [ 2.6291, 0.0000 ] ,
  [ 5.6928, 4.0290 ] ,
  [ 8.1746, 6.0088 ] ,
  [ 9.6934, 0.0000 ] ,
  [ 4.9841, 3.6159 ] ,
  [ 4.8891, 0.0000 ] ,
  [ 4.6405, 0.0000 ] ,
  [ 5.7528, 0.0000 ] ,
  [ 2.0600, 0.0000 ] ,
  [ 5.8270, 3.1890 ] ]
70000	-45.25319	0	-45.25319	[ [ 11.8422, 0.0000 ] ,
  [ 8.6218, 0.0000 ] ,
  [ 2.1713, 0.0000 ] ,
  [ 4.1474, 0.0000 ] ,
  [ 7.7724, 6.1152 ] ,
  [ 9.0479, 5.4077 ] ,
  [ 8.2009, 0.0000 ] ,
  [ 6.0531, 3.0763 ] ,
  [ 4.9979, 0.0000 ] ,
  [ 3.3040, 0.0000 ] ,
  [ 7.7653, 0.0000 ] ,
  [ 2.4257, 0.0000 ] ,
  [ 8.3579, 0.9773 ] ]
80000	-40.52254	0	-40.52254	[ [ 9.4369, 0.0000 ] ,
  [ 5.4902, 0.0000 ] ,
  [ 1.7338, 0.0000 ] ,
  [ 5.6659, 0.0000 ] ,
  [ 5.8173, 5.2792 ] ,
  [ 9.7725, 8.7813 ] ,
  [ 11.4007, 0.0000 ] ,
  [ 7.2286, 6.3147 ] ,
  [ 4.1928, 0.0000 ] ,
  [ 1.9588, 0.0000 ] ,
  [ 6.7143, 0.0000 ] ,
  [ 1.1003, 0.0000 ] ,
  [ 6.8823, 0.9283 ] ]
90000	-38.81038	0	-38.81038	[ [ 8.8355, 0.0000 ] ,
  [ 4.7033, 0.0000 ] ,
  [ 4.7714, 0.0000 ] ,
  [ 1.1777, 0.0000 ] ,
  [ 7.6102, 5.7173 ] ,
  [ 9.9381, 9.1977 ] ,
  [ 9.3829, 0.0000 ] ,
  [ 7.4736, 6.6053 ] ,
  [ 6.9303, 0.0000 ] ,
  [ 1.3623, 0.0000 ] ,
  [ 5.1594, 0.0000 ] ,
  [ 1.8192, 0.0000 ] ,
  [ 6.2209, 0.6480 ] ]
