Iteration	Posterior	Likelihood	Prior	bd
0	-98.80857	0	-98.80857	[ [ 14.3693, 0.0000 ] ,
  [ 10.0081, 0.0000 ] ,
  [ 6.8099, 0.0000 ] ,
  [ 14.0107, 0.0000 ] ,
  [ 14.1675, 0.6417 ] ,
  [ 11.9185, 3.2391 ] ,
  [ 10.2535, 2.5199 ] ,
  [ 1.4779, 0.0000 ] ,
  [ 3.1989, 0.0000 ] ,
  [ 9.6655, 0.5027 ] ]
10000	-29.28924	0	-29.28924	[ [ 8.3367, 0.0000 ] ,
  [ 0.5828, 0.0000 ] ,
  [ 0.3962, 0.0000 ] ,
  [ 7.7827, 0.0000 ] ,
  [ 6.5210, 0.7569 ] ,
  [ 7.7061, 3.5131 ] ,
  [ 4.3342, 1.4671 ] ,
  [ 2.1829, 0.0000 ] ,
  [ 1.1315, 0.0000 ] ,
  [ 1.6592, 0.6847 ] ]
20000	-30.18427	0	-30.18427	[ [ 10.2845, 0.0000 ] ,
  [ 2.7650, 0.0000 ] ,
  [ 3.1177, 0.0000 ] ,
  [ 7.6688, 0.0000 ] ,
  [ 5.7971, 0.4439 ] ,
  [ 5.6933, 2.3127 ] ,
  [ 4.8083, 0.1565 ] ,
  [ 0.2359, 0.0000 ] ,
  [ 2.4842, 0.0000 ] ,
  [ 3.8056, 0.7665 ] ]
30000	-26.16056	0	-26.16056	[ [ 8.1468, 0.0000 ] ,
  [ 1.4409, 0.0000 ] ,
  [ 2.6658, 0.0000 ] ,
  [ 7.3415, 0.0000 ] ,
  [ 6.5961, 1.0528 ] ,
  [ 6.9151, 3.8118 ] ,
  [ 4.0953, 0.9466 ] ,
  [ 1.1678, 0.0000 ] ,
  [ 0.5967, 0.0000 ] ,
  [ 2.0042, 1.5928 ] ]
40000	-33.05395	0	-33.05395	[ [ 7.6175, 0.0000 ] ,
  [ 0.3288, 0.0000 ] ,
  [ 0.5357, 0.0000 ] ,
  [ 6.6943, 0.0000 ] ,
  [ 8.1376, 0.9331 ] ,
  [ 6.2122, 3.7929 ] ,
  [ 5.1685, 1.0436 ] ,
  [ 1.2330, 0.0000 ] ,
  [ 6.0826, 0.0000 ] ,
  [ 1.7006, 1.3449 ] ]
50000	-27.304	0	-27.304	[ [ 6.0784, 0.0000 ] ,
  [ 5.8922, 0.0000 ] ,
  [ 1.7506, 0.0000 ] ,
  [ 6.9657, 0.0000 ] ,
  [ 6.7242, 1.6733 ] ,
  [ 6.0452, 2.8549 ] ,
  [ 4.6413, 1.5749 ] ,
  [ 1.7560, 0.0000 ] ,
  [ 0.1206, 0.0000 ] ,
  [ 3.1654, 2.2316 ] ]
60000	-33.07171	0	-33.07171	[ [ 8.5157, 0.0000 ] ,
  [ 2.0525, 0.0000 ] ,
  [ 1.4410, 0.0000 ] ,
  [ 6.6621, 0.0000 ] ,
  [ 7.4006, 0.2376 ] ,
  [ 6.1814, 0.7516 ] ,
  [ 5.2606, 1.3324 ] ,
  [ 2.0864, 0.0000 ] ,
  [ 1.7922, 0.0000 ] ,
  [ 2.8099, 0.8006 ] ]
70000	-38.66176	0	-38.66176	[ [ 8.4457, 0.0000 ] ,
  [ 1.8471, 0.0000 ] ,
  [ 1.4335, 0.0000 ] ,
  [ 10.4421, 0.0000 ] ,
  [ 6.3977, 0.6420 ] ,
