Iteration	Posterior	Likelihood	Prior	bd
0	-201.0615	0	-201.0615	[ [ 22.2017, 9.1410 ] ,
  [ 8.8002, 0.0000 ] ,
  [ 18.6734, 2.8032 ] ,
  [ 17.4558, 0.0000 ] ,
  [ 13.3253, 0.0000 ] ,
  [ 6.8714, 0.0000 ] ,
  [ 11.6557, 0.0000 ] ,
  [ 1.1027, 0.0000 ] ,
  [ 8.0367, 0.0000 ] ,
  [ 10.8032, 0.0000 ] ]
10000	-19.40086	0	-19.40086	[ [ 8.8302, 7.8335 ] ,
  [ 0.0645, 0.0000 ] ,
  [ 9.3190, 1.2474 ] ,
  [ 5.7463, 0.0000 ] ,
  [ 8.1430, 0.0000 ] ,
  [ 1.1737, 0.0000 ] ,
  [ 3.0739, 0.0000 ] ,
  [ 1.2973, 0.0000 ] ,
  [ 2.4926, 0.0000 ] ,
  [ 0.9028, 0.0000 ] ]
20000	-32.77477	0	-32.77477	[ [ 11.7882, 10.6710 ] ,
  [ 4.3539, 0.0000 ] ,
  [ 9.2154, 2.5692 ] ,
  [ 13.2967, 0.0000 ] ,
  [ 8.4893, 0.0000 ] ,
  [ 3.3001, 0.0000 ] ,
  [ 4.4646, 0.0000 ] ,
  [ 2.4895, 0.0000 ] ,
  [ 0.9474, 0.0000 ] ,
  [ 4.1823, 0.0000 ] ]
30000	-30.88939	0	-30.88939	[ [ 8.8275, 8.3986 ] ,
  [ 4.5978, 0.0000 ] ,
  [ 10.6814, 2.2759 ] ,
  [ 6.3473, 0.0000 ] ,
  [ 5.1178, 0.0000 ] ,
  [ 2.0208, 0.0000 ] ,
  [ 4.0764, 0.0000 ] ,
  [ 5.1481, 0.0000 ] ,
  [ 5.0199, 0.0000 ] ,
  [ 3.6541, 0.0000 ] ]
40000	-22.62251	0	-22.62251	[ [ 14.5341, 10.2284 ] ,
  [ 0.1662, 0.0000 ] ,
  [ 10.8627, 2.2757 ] ,
  [ 7.9283, 0.0000 ] ,
  [ 8.4997, 0.0000 ] ,
  [ 1.0598, 0.0000 ] ,
  [ 1.9140, 0.0000 ] ,
  [ 1.7498, 0.0000 ] ,
  [ 0.5743, 0.0000 ] ,
  [ 3.0497, 0.0000 ] ]
50000	-26.21568	0	-26.21568	[ [ 12.2875, 8.9057 ] ,
  [ 2.7092, 0.0000 ] ,
  [ 8.9274, 2.0640 ] ,
  [ 8.5117, 0.0000 ] ,
  [ 10.0892, 0.0000 ] ,
  [ 3.7075, 0.0000 ] ,
  [ 2.7312, 0.0000 ] ,
  [ 5.0600, 0.0000 ] ,
  [ 1.9094, 0.0000 ] ,
  [ 0.1354, 0.0000 ] ]
60000	-21.49359	0	-21.49359	[ [ 8.5811, 7.6719 ] ,
  [ 2.4000, 0.0000 ] ,
  [ 9.8949, 0.9087 ] ,
  [ 5.1640, 0.0000 ] ,
  [ 7.4159, 0.0000 ] ,
  [ 3.1805, 0.0000 ] ,
  [ 1.7220, 0.0000 ] ,
  [ 3.6176, 0.0000 ] ,
  [ 1.8523, 0.0000 ] ,
  [ 0.6173, 0.0000 ] ]
70000	-18.91515	0	-18.91515	[ [ 11.5432, 7.0067 ] ,
  [ 0.9324, 0.0000 ] ,
  [ 9.5189, 1.0106 ] ,
  [ 4.6125, 0.0000 ] ,
  [ 7.2097, 0.0000 ] ,
  [ 2.7307, 0.0000 ] ,
  [ 0.8217, 0.0000 ] ,
  [ 2.5546, 0.0000 ] ,
  [ 3.4807, 0.0000 ] ,
  [ 2.1369, 0.0000 ] ]
80000	-21.22367	0	-21.22367	[ [ 11.1055, 10.8116 ] ,
  [ 4.8936, 0.0000 ] ,
  [ 8.8373, 2.3242 ] ,
  [ 4.5926, 0.0000 ] ,
  [ 5.1780, 0.0000 ] ,
  [ 4.2052, 0.0000 ] ,
  [ 2.7883, 0.0000 ] ,
  [ 4.0460, 0.0000 ] ,
  [ 1.7465, 0.0000 ] ,
  [ 4.5945, 0.0000 ] ]
90000	-25.07936	0	-25.07936	[ [ 10.9489, 10.2203 ] ,
  [ 2.9300, 0.0000 ] ,
  [ 11.9210, 0.0055 ] ,
  [ 9.2504, 0.0000 ] ,
  [ 4.3693, 0.0000 ] ,
  [ 4.6238, 0.0000 ] ,
  [ 2.2382, 0.0000 ] ,
  [ 3.4105, 0.0000 ] ,
  [ 3.9769, 0.0000 ] ,
  [ 0.5327, 0.0000 ] ]
100000	-24.2609	0	-24.2609	[ [ 11.3378, 8.6126 ] ,
  [ 1.2885, 0.0000 ] ,
  [ 8.4259, 3.3449 ] ,
  [ 5.1674, 0.0000 ] ,
  [ 4.5322, 0.0000 ] ,
  [ 3.1556, 0.0000 ] ,
  [ 4.3945, 0.0000 ] ,
  [ 3.8680, 0.0000 ] ,
  [ 1.7016, 0.0000 ] ,
  [ 1.3095, 0.0000 ] ]
110000	-28.19118	0	-28.19118	[ [ 9.3759, 3.8284 ] ,
  [ 0.6277, 0.0000 ] ,
  [ 11.4762, 1.7523 ] ,
  [ 6.0689, 0.0000 ] ,
  [ 8.5422, 0.0000 ] ,
  [ 2.0864, 0.0000 ] ,
  [ 0.6425, 0.0000 ] ,
  [ 1.3785, 0.0000 ] ,
