Iteration	Posterior	Likelihood	Prior	bd
0	-119.4728	0	-119.4728	[ [ 12.9912, 0.0000 ] ,
  [ 7.0123, 0.0000 ] ,
  [ 5.9671, 0.0000 ] ,
  [ 11.0062, 0.0000 ] ,
  [ 10.0658, 0.0000 ] ,
  [ 8.7002, 0.0000 ] ,
  [ 7.8445, 0.0000 ] ,
  [ 8.4611, 0.0604 ] ,
  [ 6.2192, 0.0000 ] ,
  [ 2.5146, 0.4146 ] ]
10000	-24.93181	0	-24.93181	[ [ 7.7710, 0.0000 ] ,
  [ 2.6048, 0.0000 ] ,
  [ 3.5188, 0.0000 ] ,
  [ 7.2622, 0.0000 ] ,
  [ 6.3587, 0.0000 ] ,
  [ 2.5607, 0.0000 ] ,
  [ 3.1487, 0.0000 ] ,
  [ 4.2870, 1.6780 ] ,
  [ 2.2508, 0.0000 ] ,
  [ 2.9801, 1.6370 ] ]
20000	-17.04437	0	-17.04437	[ [ 6.0216, 0.0000 ] ,
  [ 1.1638, 0.0000 ] ,
  [ 1.1901, 0.0000 ] ,
  [ 4.5963, 0.0000 ] ,
  [ 2.9530, 0.0000 ] ,
  [ 3.4171, 0.0000 ] ,
  [ 1.8877, 0.0000 ] ,
  [ 0.7053, 0.3471 ] ,
  [ 3.6355, 0.0000 ] ,
  [ 2.4791, 1.4463 ] ]
30000	-31.20567	0	-31.20567	[ [ 6.6506, 0.0000 ] ,
  [ 2.1244, 0.0000 ] ,
  [ 1.3198, 0.0000 ] ,
  [ 8.3440, 0.0000 ] ,
  [ 4.0072, 0.0000 ] ,
  [ 3.7987, 0.0000 ] ,
  [ 3.1060, 0.0000 ] ,
  [ 4.1558, 1.5236 ] ,
  [ 2.6237, 0.0000 ] ,
  [ 6.5135, 0.0868 ] ]
40000	-23.72133	0	-23.72133	[ [ 5.6219, 0.0000 ] ,
  [ 3.0949, 0.0000 ] ,
  [ 2.2273, 0.0000 ] ,
  [ 5.9588, 0.0000 ] ,
  [ 3.2678, 0.0000 ] ,
  [ 4.7829, 0.0000 ] ,
  [ 0.5995, 0.0000 ] ,
  [ 2.3540, 1.5811 ] ,
  [ 2.5826, 0.0000 ] ,
  [ 2.5094, 0.6530 ] ]
50000	-22.41662	0	-22.41662	[ [ 5.4886, 0.0000 ] ,
  [ 0.5494, 0.0000 ] ,
  [ 0.5854, 0.0000 ] ,
  [ 4.8771, 0.0000 ] ,
  [ 4.3098, 0.0000 ] ,
  [ 3.0927, 0.0000 ] ,
  [ 2.9979, 0.0000 ] ,
  [ 1.6324, 0.7784 ] ,
  [ 5.3346, 0.0000 ] ,
  [ 1.5798, 0.6320 ] ]
