Iteration	Posterior	Likelihood	Prior	bd
0	-283.3105	0	-283.3105	[ [ 22.9105, 9.2905 ] ,
  [ 11.2771, 0.0000 ] ,
  [ 16.3217, 0.0000 ] ,
  [ 11.6504, 0.0000 ] ,
  [ 15.8355, 3.7054 ] ,
  [ 25.7101, 3.5503 ] ,
  [ 25.0222, 0.0256 ] ,
  [ 18.1541, 0.0000 ] ,
  [ 22.4067, 0.0000 ] ,
  [ 12.9544, 3.0134 ] ,
  [ 8.4325, 0.0000 ] ,
  [ 18.5266, 0.9076 ] ]
10000	-51.31054	0	-51.31054	[ [ 9.6704, 6.3798 ] ,
  [ 5.1119, 0.0000 ] ,
  [ 3.6442, 0.0000 ] ,
  [ 3.8163, 0.0000 ] ,
  [ 7.2738, 2.1246 ] ,
  [ 10.9561, 6.0424 ] ,
  [ 10.1973, 8.6432 ] ,
  [ 11.3871, 0.0000 ] ,
  [ 13.0383, 0.0000 ] ,
  [ 8.6790, 5.7087 ] ,
  [ 4.1831, 0.0000 ] ,
  [ 10.5115, 6.1764 ] ]
20000	-46.29352	0	-46.29352	[ [ 14.4964, 11.3642 ] ,
  [ 1.9004, 0.0000 ] ,
  [ 2.9950, 0.0000 ] ,
  [ 2.8671, 0.0000 ] ,
  [ 5.6851, 0.2299 ] ,
  [ 9.6930, 5.6588 ] ,
  [ 13.8667, 11.6331 ] ,
  [ 10.6711, 0.0000 ] ,
  [ 10.9606, 0.0000 ] ,
  [ 9.8004, 8.0236 ] ,
  [ 3.4415, 0.0000 ] ,
  [ 6.3391, 5.3462 ] ]
30000	-44.50155	0	-44.50155	[ [ 11.4437, 5.0475 ] ,
  [ 3.9840, 0.0000 ] ,
  [ 2.5804, 0.0000 ] ,
  [ 0.6994, 0.0000 ] ,
  [ 11.9959, 1.6208 ] ,
  [ 9.6321, 5.3991 ] ,
  [ 12.4372, 11.6784 ] ,
  [ 13.3648, 0.0000 ] ,
  [ 9.6875, 0.0000 ] ,
  [ 10.2416, 5.4447 ] ,
  [ 0.2068, 0.0000 ] ,
  [ 10.2068, 7.9372 ] ]
40000	-37.24782	0	-37.24782	[ [ 11.0968, 6.4306 ] ,
  [ 6.4040, 0.0000 ] ,
  [ 0.4533, 0.0000 ] ,
  [ 1.4491, 0.0000 ] ,
  [ 6.9856, 1.4324 ] ,
  [ 10.6650, 6.5150 ] ,
  [ 11.2585, 9.7177 ] ,
  [ 12.4613, 0.0000 ] ,
  [ 10.5769, 0.0000 ] ,
  [ 6.0364, 5.0232 ] ,
  [ 0.9930, 0.0000 ] ,
  [ 7.9485, 6.5762 ] ]
50000	-37.66444	0	-37.66444	[ [ 11.3664, 8.0363 ] ,
  [ 2.6314, 0.0000 ] ,
  [ 0.4714, 0.0000 ] ,
  [ 4.2685, 0.0000 ] ,
  [ 8.5982, 3.0803 ] ,
  [ 9.2975, 4.5914 ] ,
  [ 11.4190, 8.2327 ] ,
  [ 9.9520, 0.0000 ] ,
  [ 9.0675, 0.0000 ] ,
  [ 8.3440, 5.2883 ] ,
  [ 1.2938, 0.0000 ] ,
  [ 8.6570, 5.5857 ] ]
60000	-52.40428	0	-52.40428	[ [ 14.3838, 8.5619 ] ,
  [ 5.2492, 0.0000 ] ,
  [ 4.2022, 0.0000 ] ,
  [ 6.3891, 0.0000 ] ,
  [ 7.1141, 1.7188 ] ,
  [ 15.6724, 8.0895 ] ,
  [ 12.0967, 8.0519 ] ,
  [ 12.6340, 0.0000 ] ,
  [ 11.7707, 0.0000 ] ,
  [ 8.6527, 5.7406 ] ,
  [ 4.4803, 0.0000 ] ,
  [ 9.0111, 6.6565 ] ]
70000	-49.45327	0	-49.45327	[ [ 10.8320, 8.3112 ] ,
  [ 4.1892, 0.0000 ] ,
  [ 5.3018, 0.0000 ] ,
  [ 1.2310, 0.0000 ] ,
  [ 5.9859, 0.8492 ] ,
  [ 12.6854, 6.8462 ] ,
  [ 13.4764, 11.0085 ] ,
  [ 13.2516, 0.0000 ] ,
  [ 10.5108, 0.0000 ] ,
  [ 10.4265, 7.6516 ] ,
  [ 4.2209, 0.0000 ] ,
  [ 10.4154, 5.9617 ] ]
80000	-37.69302	0	-37.69302	[ [ 9.0649, 8.5836 ] ,
  [ 1.0750, 0.0000 ] ,
  [ 1.8687, 0.0000 ] ,
  [ 4.0373, 0.0000 ] ,
  [ 6.5264, 3.4283 ] ,
  [ 9.8528, 3.0858 ] ,
  [ 10.0749, 8.8514 ] ,
  [ 10.1768, 0.0000 ] ,
  [ 9.2404, 0.0000 ] ,
  [ 9.1227, 5.6061 ] ,
  [ 4.1991, 0.0000 ] ,
  [ 7.3902, 4.4240 ] ]
90000	-57.4838	0	-57.4838	[ [ 13.7391, 9.1257 ] ,
  [ 4.3302, 0.0000 ] ,
  [ 5.5726, 0.0000 ] ,
  [ 7.8112, 0.0000 ] ,
  [ 8.0197, 2.6239 ] ,
  [ 9.7487, 8.6055 ] ,
  [ 11.4204, 8.5180 ] ,
  [ 11.0434, 0.0000 ] ,
  [ 12.1423, 0.0000 ] ,
  [ 7.8088, 5.4771 ] ,
  [ 3.4014, 0.0000 ] ,
  [ 9.8676, 6.6186 ] ]
100000	-40.43256	0	-40.43256	[ [ 8.8709, 8.5993 ] ,
  [ 4.5145, 0.0000 ] ,
  [ 3.9132, 0.0000 ] ,
  [ 1.2302, 0.0000 ] ,
  [ 4.6601, 1.1328 ] ,
  [ 12.3979, 6.2138 ] ,
  [ 11.3178, 7.9284 ] ,
  [ 10.7675, 0.0000 ] ,
  [ 12.6439, 0.0000 ] ,
  [ 6.4043, 4.9065 ] ,
  [ 0.6414, 0.0000 ] ,
  [ 9.2692, 6.0262 ] ]
110000	-53.83304	0	-53.83304	[ [ 13.6793, 10.4265 ] ,
  [ 3.0263, 0.0000 ] ,
  [ 2.5205, 0.0000 ] ,
  [ 0.9956, 0.0000 ] ,
  [ 11.0728, 1.2577 ] ,
  [ 14.4074, 2.7669 ] ,
  [ 14.0322, 10.9143 ] ,
  [ 10.5609, 0.0000 ] ,
  [ 12.7276, 0.0000 ] ,
  [ 7.3060, 2.1573 ] ,
  [ 3.5619, 0.0000 ] ,
  [ 8.0449, 6.4358 ] ]
120000	-41.00947	0	-41.00947	[ [ 10.6693, 7.0462 ] ,
  [ 1.4775, 0.0000 ] ,
  [ 0.9176, 0.0000 ] ,
  [ 3.6412, 0.0000 ] ,
  [ 8.1639, 2.6218 ] ,
  [ 12.9275, 7.9903 ] ,
  [ 10.9430, 9.1118 ] ,
  [ 10.5368, 0.0000 ] ,
  [ 10.1394, 0.0000 ] ,
  [ 5.5966, 4.8049 ] ,
  [ 4.7532, 0.0000 ] ,
  [ 7.8244, 6.8919 ] ]
130000	-45.90156	0	-45.90156	[ [ 11.7318, 10.4610 ] ,
  [ 1.7216, 0.0000 ] ,
  [ 1.4141, 0.0000 ] ,
  [ 4.2085, 0.0000 ] ,
  [ 5.4096, 1.2947 ] ,
  [ 10.6848, 8.5613 ] ,
  [ 12.9782, 10.0467 ] ,
  [ 12.1479, 0.0000 ] ,
  [ 12.5772, 0.0000 ] ,
  [ 9.1487, 7.8225 ] ,
  [ 3.4584, 0.0000 ] ,
  [ 11.4766, 6.5124 ] ]
140000	-45.04247	0	-45.04247	[ [ 9.6869, 8.2832 ] ,
  [ 0.9582, 0.0000 ] ,
  [ 2.1191, 0.0000 ] ,
  [ 2.1401, 0.0000 ] ,
  [ 9.2101, 2.1074 ] ,
  [ 9.5364, 3.9208 ] ,
  [ 9.2898, 8.7158 ] ,
  [ 9.1430, 0.0000 ] ,
  [ 10.1561, 0.0000 ] ,
  [ 11.7240, 3.2215 ] ,
  [ 6.9679, 0.0000 ] ,
  [ 9.4458, 7.5516 ] ]
150000	-45.71371	0	-45.71371	[ [ 9.9158, 7.7278 ] ,
  [ 5.7030, 0.0000 ] ,
  [ 5.5211, 0.0000 ] ,
  [ 1.3785, 0.0000 ] ,
  [ 9.1687, 1.4453 ] ,
  [ 10.9516, 5.1789 ] ,
  [ 9.9673, 8.8749 ] ,
  [ 11.6082, 0.0000 ] ,
  [ 11.9860, 0.0000 ] ,
  [ 8.8328, 7.8426 ] ,
  [ 1.9936, 0.0000 ] ,
  [ 7.8127, 5.3018 ] ]
160000	-48.65884	0	-48.65884	[ [ 9.6399, 8.0724 ] ,
  [ 7.0472, 0.0000 ] ,
  [ 0.5001, 0.0000 ] ,
  [ 2.3966, 0.0000 ] ,
  [ 8.1467, 1.8283 ] ,
  [ 11.2165, 5.2229 ] ,
  [ 12.0865, 8.8655 ] ,
  [ 11.5943, 0.0000 ] ,
  [ 11.9959, 0.0000 ] ,
  [ 7.9706, 5.7340 ] ,
  [ 3.7018, 0.0000 ] ,
  [ 7.1791, 6.4212 ] ]
170000	-43.89363	0	-43.89363	[ [ 12.5249, 9.4741 ] ,
  [ 0.9101, 0.0000 ] ,
  [ 1.3721, 0.0000 ] ,
  [ 3.5487, 0.0000 ] ,
  [ 8.0643, 0.0101 ] ,
  [ 9.6894, 5.7644 ] ,
  [ 9.6432, 8.6860 ] ,
  [ 10.5512, 0.0000 ] ,
  [ 10.3800, 0.0000 ] ,
  [ 5.4979, 4.8072 ] ,
  [ 2.0322, 0.0000 ] ,
  [ 8.6483, 4.9423 ] ]
180000	-56.02957	0	-56.02957	[ [ 12.3326, 11.4281 ] ,
  [ 5.3127, 0.0000 ] ,
  [ 4.6131, 0.0000 ] ,
  [ 2.5328, 0.0000 ] ,
  [ 8.9335, 2.2470 ] ,
  [ 12.3780, 7.7752 ] ,
  [ 13.7413, 11.2230 ] ,
  [ 11.2585, 0.0000 ] ,
  [ 12.1374, 0.0000 ] ,
  [ 4.6604, 3.0518 ] ,
  [ 5.7533, 0.0000 ] ,
  [ 7.0510, 1.8302 ] ]
190000	-62.02765	0	-62.02765	[ [ 14.5005, 9.5698 ] ,
  [ 4.6381, 0.0000 ] ,
  [ 10.2996, 0.0000 ] ,
  [ 2.5303, 0.0000 ] ,
  [ 10.6598, 1.6711 ] ,
  [ 11.0299, 4.3867 ] ,
  [ 13.0877, 4.1109 ] ,
  [ 17.2807, 0.0000 ] ,
  [ 15.5631, 0.0000 ] ,
  [ 5.5494, 4.4430 ] ,
  [ 4.4123, 0.0000 ] ,
  [ 10.1972, 5.4128 ] ]
200000	-52.59523	0	-52.59523	[ [ 13.5137, 8.0846 ] ,
  [ 3.1510, 0.0000 ] ,
  [ 4.9521, 0.0000 ] ,
  [ 4.0498, 0.0000 ] ,
  [ 5.2760, 0.0831 ] ,
  [ 13.9119, 6.6743 ] ,
  [ 13.4782, 8.2323 ] ,
  [ 9.9943, 0.0000 ] ,
  [ 10.5490, 0.0000 ] ,
  [ 5.5913, 4.9001 ] ,
  [ 7.9292, 0.0000 ] ,
  [ 8.6606, 4.5430 ] ]
210000	-50.96707	0	-50.96707	[ [ 11.7537, 4.7368 ] ,
  [ 4.6884, 0.0000 ] ,
  [ 3.3889, 0.0000 ] ,
  [ 1.3042, 0.0000 ] ,
  [ 6.8848, 3.7066 ] ,
  [ 10.7209, 4.6002 ] ,
  [ 12.6779, 4.5614 ] ,
  [ 9.9029, 0.0000 ] ,
  [ 15.1609, 0.0000 ] ,
  [ 9.2866, 8.3168 ] ,
  [ 5.2790, 0.0000 ] ,
  [ 7.7063, 6.4323 ] ]
220000	-58.11869	0	-58.11869	[ [ 11.5393, 4.8233 ] ,
  [ 4.8732, 0.0000 ] ,
  [ 3.3513, 0.0000 ] ,
  [ 2.4129, 0.0000 ] ,
  [ 9.2733, 0.7044 ] ,
  [ 11.4602, 5.6910 ] ,
  [ 18.0661, 9.1416 ] ,
  [ 10.1744, 0.0000 ] ,
  [ 12.1062, 0.0000 ] ,
  [ 9.0504, 5.4738 ] ,
  [ 2.2447, 0.0000 ] ,
  [ 9.0868, 8.5137 ] ]
230000	-47.83109	0	-47.83109	[ [ 11.4087, 3.8174 ] ,
  [ 2.2455, 0.0000 ] ,
  [ 0.8575, 0.0000 ] ,
