Iteration	Posterior	Likelihood	Prior	bd
0	-143.0752	0	-143.0752	[ [ 22.0734, 8.9751 ] ,
  [ 8.8192, 0.0000 ] ,
  [ 17.9499, 2.5489 ] ,
  [ 7.3226, 0.0000 ] ,
  [ 7.1325, 0.0000 ] ,
  [ 18.2721, 0.0000 ] ,
  [ 24.0227, 0.0000 ] ,
  [ 11.2381, 0.0000 ] ,
  [ 9.2278, 1.8214 ] ,
  [ 9.5387, 0.0000 ] ,
  [ 11.0236, 1.2587 ] ,
  [ 18.4323, 0.0000 ] ,
  [ 13.6596, 0.0000 ] ]
10000	-31.05886	0	-31.05886	[ [ 13.8076, 10.7091 ] ,
  [ 3.9670, 0.0000 ] ,
  [ 4.1362, 1.2840 ] ,
  [ 2.2869, 0.0000 ] ,
  [ 3.5787, 0.0000 ] ,
  [ 0.2832, 0.0000 ] ,
  [ 10.6905, 0.0000 ] ,
  [ 8.7457, 0.0000 ] ,
  [ 8.1299, 0.1675 ] ,
  [ 2.0822, 0.0000 ] ,
  [ 5.0239, 1.3282 ] ,
  [ 1.4486, 0.0000 ] ,
  [ 4.8377, 0.0000 ] ]
20000	-40.71064	0	-40.71064	[ [ 12.0538, 10.5104 ] ,
  [ 6.2661, 0.0000 ] ,
  [ 2.9774, 1.1588 ] ,
  [ 6.2538, 0.0000 ] ,
  [ 0.0335, 0.0000 ] ,
  [ 4.9669, 0.0000 ] ,
  [ 14.7543, 0.0000 ] ,
  [ 8.4439, 0.0000 ] ,
  [ 0.7864, 0.3533 ] ,
  [ 6.3832, 0.0000 ] ,
  [ 2.1937, 0.3421 ] ,
  [ 2.8838, 0.0000 ] ,
  [ 1.0361, 0.0000 ] ]
30000	-45.44319	0	-45.44319	[ [ 10.5236, 8.5543 ] ,
  [ 4.3315, 0.0000 ] ,
  [ 12.0894, 1.5127 ] ,
  [ 6.4823, 0.0000 ] ,
  [ 3.8659, 0.0000 ] ,
  [ 4.8922, 0.0000 ] ,
  [ 14.4251, 0.0000 ] ,
  [ 10.1405, 0.0000 ] ,
  [ 3.2832, 2.9134 ] ,
  [ 3.6503, 0.0000 ] ,
  [ 9.3865, 2.2332 ] ,
  [ 3.7996, 0.0000 ] ,
  [ 1.9401, 0.0000 ] ]
40000	-40.1451	0	-40.1451	[ [ 14.7050, 0.9165 ] ,
  [ 1.8038, 0.0000 ] ,
  [ 1.9599, 0.3349 ] ,
  [ 3.4538, 0.0000 ] ,
  [ 0.1140, 0.0000 ] ,
  [ 1.2081, 0.0000 ] ,
  [ 11.9154, 0.0000 ] ,
  [ 6.8184, 0.0000 ] ,
  [ 3.5699, 0.3752 ] ,
  [ 3.7031, 0.0000 ] ,
  [ 2.9943, 1.9120 ] ,
  [ 4.5239, 0.0000 ] ,
  [ 3.0554, 0.0000 ] ]
50000	-29.17562	0	-29.17562	[ [ 10.9365, 9.9950 ] ,
  [ 3.9515, 0.0000 ] ,
  [ 3.4921, 0.9934 ] ,
  [ 3.4414, 0.0000 ] ,
  [ 2.2195, 0.0000 ] ,
  [ 4.9069, 0.0000 ] ,
  [ 10.6942, 0.0000 ] ,
  [ 7.0639, 0.0000 ] ,
  [ 4.3732, 3.2409 ] ,
  [ 3.3593, 0.0000 ] ,
  [ 2.3982, 1.2779 ] ,
  [ 0.5945, 0.0000 ] ,
  [ 3.1514, 0.0000 ] ]
60000	-24.46883	0	-24.46883	[ [ 14.2429, 7.6926 ] ,
  [ 0.1830, 0.0000 ] ,
  [ 2.5534, 1.0018 ] ,
  [ 3.5396, 0.0000 ] ,
  [ 1.0478, 0.0000 ] ,
  [ 0.2181, 0.0000 ] ,
  [ 11.2322, 0.0000 ] ,
  [ 7.8973, 0.0000 ] ,
  [ 4.5454, 1.4440 ] ,
  [ 0.8055, 0.0000 ] ,
  [ 6.0041, 0.9638 ] ,
  [ 1.3562, 0.0000 ] ,
  [ 0.9588, 0.0000 ] ]
70000	-23.56931	0	-23.56931	[ [ 10.7012, 10.4947 ] ,
  [ 2.4801, 0.0000 ] ,
  [ 1.6574, 1.4409 ] ,
  [ 2.3726, 0.0000 ] ,
  [ 1.7928, 0.0000 ] ,
  [ 3.6709, 0.0000 ] ,
  [ 9.4641, 0.0000 ] ,
  [ 6.8603, 0.0000 ] ,
  [ 4.3632, 3.7345 ] ,
  [ 4.3165, 0.0000 ] ,
  [ 3.5090, 0.6132 ] ,
  [ 1.8433, 0.0000 ] ,
  [ 3.0755, 0.0000 ] ]
80000	-23.36631	0	-23.36631	[ [ 12.2265, 9.1368 ] ,
  [ 1.2365, 0.0000 ] ,
  [ 4.1511, 0.8501 ] ,
  [ 3.2508, 0.0000 ] ,
  [ 1.4993, 0.0000 ] ,
  [ 2.8468, 0.0000 ] ,
  [ 10.8061, 0.0000 ] ,
  [ 4.8310, 0.0000 ] ,
  [ 3.3815, 1.9828 ] ,
  [ 2.1774, 0.0000 ] ,
  [ 5.0040, 0.4263 ] ,
  [ 0.5541, 0.0000 ] ,
  [ 4.7465, 0.0000 ] ]
90000	-31.01814	0	-31.01814	[ [ 12.8537, 10.6115 ] ,
  [ 1.0652, 0.0000 ] ,
  [ 1.0052, 0.1079 ] ,
  [ 3.8350, 0.0000 ] ,
  [ 2.3843, 0.0000 ] ,
  [ 2.1716, 0.0000 ] ,
  [ 11.2008, 0.0000 ] ,
  [ 11.0537, 0.0000 ] ,
  [ 2.9306, 0.7355 ] ,
  [ 3.9478, 0.0000 ] ,
  [ 2.6458, 0.9648 ] ,
  [ 2.6062, 0.0000 ] ,
  [ 5.6870, 0.0000 ] ]
100000	-29.35199	0	-29.35199	[ [ 9.4915, 8.7019 ] ,
  [ 0.4450, 0.0000 ] ,
  [ 2.7064, 0.5751 ] ,
  [ 2.8514, 0.0000 ] ,
  [ 3.3622, 0.0000 ] ,
  [ 3.7941, 0.0000 ] ,
  [ 10.6701, 0.0000 ] ,
  [ 7.4405, 0.0000 ] ,
  [ 3.5338, 2.6980 ] ,
  [ 1.3681, 0.0000 ] ,
  [ 2.1011, 1.0518 ] ,
  [ 7.0746, 0.0000 ] ,
  [ 4.9790, 0.0000 ] ]
110000	-30.37558	0	-30.37558	[ [ 10.0195, 8.5230 ] ,
  [ 1.6803, 0.0000 ] ,
  [ 2.9840, 0.3647 ] ,
  [ 2.1941, 0.0000 ] ,
  [ 0.2899, 0.0000 ] ,
  [ 5.4611, 0.0000 ] ,
  [ 11.0186, 0.0000 ] ,
  [ 7.7866, 0.0000 ] ,
  [ 4.4565, 3.7697 ] ,
  [ 0.7051, 0.0000 ] ,
  [ 3.1340, 0.0740 ] ,
  [ 0.8675, 0.0000 ] ,
  [ 0.8581, 0.0000 ] ]
120000	-39.06482	0	-39.06482	[ [ 14.6631, 7.7256 ] ,
  [ 1.5758, 0.0000 ] ,
  [ 5.0627, 0.7593 ] ,
  [ 3.8983, 0.0000 ] ,
  [ 6.0088, 0.0000 ] ,
  [ 1.2143, 0.0000 ] ,
  [ 10.0103, 0.0000 ] ,
  [ 7.2057, 0.0000 ] ,
  [ 4.2918, 0.3897 ] ,
  [ 6.1982, 0.0000 ] ,
  [ 5.3054, 2.0320 ] ,
  [ 6.7447, 0.0000 ] ,
  [ 2.5451, 0.0000 ] ]
130000	-27.6417	0	-27.6417	[ [ 12.2142, 9.0087 ] ,
  [ 0.8371, 0.0000 ] ,
  [ 5.2979, 2.6213 ] ,
  [ 2.3660, 0.0000 ] ,
  [ 3.7744, 0.0000 ] ,
  [ 1.3724, 0.0000 ] ,
  [ 10.1925, 0.0000 ] ,
  [ 5.7527, 0.0000 ] ,
  [ 2.6649, 0.7568 ] ,
  [ 2.9402, 0.0000 ] ,
  [ 0.8516, 0.2714 ] ,
  [ 2.4974, 0.0000 ] ,
  [ 0.8305, 0.0000 ] ]
140000	-25.50735	0	-25.50735	[ [ 11.8478, 10.3447 ] ,
  [ 3.0926, 0.0000 ] ,
  [ 2.0732, 0.8436 ] ,
  [ 1.1986, 0.0000 ] ,
  [ 3.4404, 0.0000 ] ,
  [ 2.0770, 0.0000 ] ,
  [ 10.6040, 0.0000 ] ,
  [ 5.2656, 0.0000 ] ,
  [ 3.9486, 0.3875 ] ,
  [ 1.6968, 0.0000 ] ,
  [ 3.6983, 1.5504 ] ,
  [ 0.4110, 0.0000 ] ,
  [ 2.2151, 0.0000 ] ]
150000	-28.59232	0	-28.59232	[ [ 11.2663, 9.0749 ] ,
  [ 0.9186, 0.0000 ] ,
  [ 4.5817, 2.6589 ] ,
  [ 3.7516, 0.0000 ] ,
  [ 3.8040, 0.0000 ] ,
  [ 4.2226, 0.0000 ] ,
  [ 12.3479, 0.0000 ] ,
  [ 9.1008, 0.0000 ] ,
  [ 3.4714, 1.0141 ] ,
  [ 1.3314, 0.0000 ] ,
  [ 2.5907, 0.6877 ] ,
  [ 2.6034, 0.0000 ] ,
  [ 4.2046, 0.0000 ] ]
160000	-24.518	0	-24.518	[ [ 10.6111, 9.5424 ] ,
  [ 2.0127, 0.0000 ] ,
