Iteration	Posterior	Likelihood	Prior	bd
0	-160.4151	0	-160.4151	[ [ 20.2626, 0.0000 ] ,
  [ 9.1317, 0.0000 ] ,
  [ 20.7467, 3.7441 ] ,
  [ 16.2890, 0.0000 ] ,
  [ 13.2411, 0.0000 ] ,
  [ 18.9480, 0.0000 ] ,
  [ 13.9776, 1.6441 ] ,
  [ 12.2534, 0.0000 ] ,
  [ 5.0591, 0.0000 ] ,
  [ 4.2618, 0.0000 ] ]
10000	-26.84414	0	-26.84414	[ [ 9.7452, 0.0000 ] ,
  [ 3.8353, 0.0000 ] ,
  [ 7.2377, 4.1716 ] ,
  [ 4.6500, 0.0000 ] ,
  [ 0.5345, 0.0000 ] ,
  [ 7.5081, 0.0000 ] ,
  [ 5.5223, 3.8972 ] ,
  [ 2.5727, 0.0000 ] ,
  [ 1.2508, 0.0000 ] ,
  [ 1.9234, 0.0000 ] ]
20000	-31.31314	0	-31.31314	[ [ 10.5371, 0.0000 ] ,
  [ 4.0854, 0.0000 ] ,
  [ 13.6748, 4.4545 ] ,
  [ 6.5663, 0.0000 ] ,
  [ 0.7834, 0.0000 ] ,
  [ 11.5555, 0.0000 ] ,
  [ 5.0843, 3.4487 ] ,
  [ 3.6935, 0.0000 ] ,
  [ 1.3319, 0.0000 ] ,
  [ 3.3417, 0.0000 ] ]
30000	-41.78692	0	-41.78692	[ [ 10.9299, 0.0000 ] ,
  [ 3.2940, 0.0000 ] ,
  [ 8.0606, 4.4148 ] ,
  [ 6.3701, 0.0000 ] ,
  [ 2.9670, 0.0000 ] ,
  [ 7.2308, 0.0000 ] ,
  [ 6.7885, 5.3655 ] ,
  [ 5.0529, 0.0000 ] ,
  [ 5.3499, 0.0000 ] ,
  [ 2.4973, 0.0000 ] ]
40000	-36.49966	0	-36.49966	[ [ 15.1192, 0.0000 ] ,
  [ 2.9510, 0.0000 ] ,
  [ 7.5145, 3.0406 ] ,
  [ 5.2156, 0.0000 ] ,
  [ 4.4611, 0.0000 ] ,
  [ 8.0643, 0.0000 ] ,
  [ 5.3840, 2.5903 ] ,
  [ 3.4037, 0.0000 ] ,
  [ 2.3351, 0.0000 ] ,
  [ 1.6426, 0.0000 ] ]
50000	-30.52105	0	-30.52105	[ [ 9.1365, 0.0000 ] ,
  [ 1.2832, 0.0000 ] ,
  [ 11.8160, 5.1698 ] ,
  [ 5.5050, 0.0000 ] ,
  [ 2.9678, 0.0000 ] ,
  [ 8.6490, 0.0000 ] ,
