Iteration	Posterior	Likelihood	Prior	bd
0	-91.88464	0	-91.88464	[ [ 13.8533, 0.1559 ] ,
  [ 3.9609, 0.0000 ] ,
  [ 7.6993, 0.0000 ] ,
  [ 3.9756, 0.0000 ] ,
  [ 7.5756, 1.1133 ] ,
  [ 3.3320, 0.0000 ] ,
  [ 8.8556, 0.0000 ] ,
  [ 8.9656, 0.0000 ] ,
  [ 12.3136, 3.1288 ] ,
  [ 5.9107, 0.0000 ] ,
  [ 12.0321, 0.0000 ] ]
10000	-25.41924	0	-25.41924	[ [ 7.3126, 4.5329 ] ,
  [ 5.1984, 0.0000 ] ,
  [ 3.3986, 0.0000 ] ,
  [ 5.9857, 0.0000 ] ,
  [ 5.3139, 3.8556 ] ,
  [ 0.2303, 0.0000 ] ,
  [ 4.4991, 0.0000 ] ,
  [ 1.6446, 0.0000 ] ,
  [ 3.8992, 3.0823 ] ,
  [ 3.4474, 0.0000 ] ,
  [ 3.5175, 0.0000 ] ]
20000	-24.02631	0	-24.02631	[ [ 7.9049, 3.5335 ] ,
  [ 6.3006, 0.0000 ] ,
  [ 4.3915, 0.0000 ] ,
  [ 2.5096, 0.0000 ] ,
  [ 3.3964, 1.1047 ] ,
  [ 0.5649, 0.0000 ] ,
  [ 4.3546, 0.0000 ] ,
  [ 3.4730, 0.0000 ] ,
  [ 5.7932, 3.5290 ] ,
  [ 3.1510, 0.0000 ] ,
  [ 0.8759, 0.0000 ] ]
30000	-19.65686	0	-19.65686	[ [ 7.8668, 4.3051 ] ,
  [ 1.1141, 0.0000 ] ,
  [ 2.9128, 0.0000 ] ,
  [ 2.6322, 0.0000 ] ,
  [ 6.6902, 5.0092 ] ,
  [ 0.6277, 0.0000 ] ,
  [ 3.7984, 0.0000 ] ,
  [ 0.8222, 0.0000 ] ,
  [ 5.0646, 3.3755 ] ,
  [ 0.2610, 0.0000 ] ,
  [ 1.3220, 0.0000 ] ]
40000	-22.5412	0	-22.5412	[ [ 7.7150, 4.1670 ] ,
  [ 0.3644, 0.0000 ] ,
  [ 2.7574, 0.0000 ] ,
  [ 3.3414, 0.0000 ] ,
  [ 5.0091, 2.5860 ] ,
  [ 1.3415, 0.0000 ] ,
  [ 4.6538, 0.0000 ] ,
  [ 3.1292, 0.0000 ] ,
  [ 4.6378, 3.0807 ] ,
  [ 3.1590, 0.0000 ] ,
  [ 2.1956, 0.0000 ] ]
50000	-19.40442	0	-19.40442	[ [ 6.9171, 5.3446 ] ,
  [ 1.7906, 0.0000 ] ,
  [ 0.4981, 0.0000 ] ,
  [ 0.1716, 0.0000 ] ,
  [ 6.5231, 3.3705 ] ,
  [ 2.2420, 0.0000 ] ,
  [ 5.9623, 0.0000 ] ,
  [ 1.8384, 0.0000 ] ,
  [ 8.0829, 3.1386 ] ,
  [ 1.1634, 0.0000 ] ,
  [ 2.8957, 0.0000 ] ]
60000	-21.32252	0	-21.32252	[ [ 7.0036, 3.6185 ] ,
  [ 0.4229, 0.0000 ] ,
  [ 2.8892, 0.0000 ] ,
  [ 2.0883, 0.0000 ] ,
  [ 6.7918, 5.1322 ] ,
  [ 5.0601, 0.0000 ] ,
  [ 4.8138, 0.0000 ] ,
  [ 0.3521, 0.0000 ] ,
  [ 5.9064, 1.9242 ] ,
  [ 3.1503, 0.0000 ] ,
  [ 0.4999, 0.0000 ] ]
70000	-25.2409	0	-25.2409	[ [ 7.7151, 5.2370 ] ,
  [ 4.5871, 0.0000 ] ,
  [ 4.1585, 0.0000 ] ,
  [ 2.5738, 0.0000 ] ,
  [ 5.9361, 3.8433 ] ,
  [ 3.0069, 0.0000 ] ,
  [ 5.0188, 0.0000 ] ,
  [ 2.4093, 0.0000 ] ,
  [ 5.4676, 4.7224 ] ,
  [ 1.2681, 0.0000 ] ,
  [ 2.8513, 0.0000 ] ]
80000	-29.70813	0	-29.70813	[ [ 8.4491, 2.2433 ] ,
  [ 0.9878, 0.0000 ] ,
  [ 1.1923, 0.0000 ] ,
  [ 6.0117, 0.0000 ] ,
  [ 5.1078, 4.3099 ] ,
  [ 1.4876, 0.0000 ] ,
  [ 4.7818, 0.0000 ] ,
  [ 0.5455, 0.0000 ] ,
  [ 4.8217, 0.6957 ] ,
  [ 3.4269, 0.0000 ] ,
  [ 2.3762, 0.0000 ] ]
90000	-22.40538	0	-22.40538	[ [ 8.0500, 3.7258 ] ,
  [ 2.7280, 0.0000 ] ,
  [ 0.8897, 0.0000 ] ,
  [ 2.7382, 0.0000 ] ,
  [ 5.2755, 3.4017 ] ,
  [ 0.9534, 0.0000 ] ,
  [ 4.9535, 0.0000 ] ,
  [ 1.0509, 0.0000 ] ,
  [ 5.7793, 4.9636 ] ,
  [ 3.4329, 0.0000 ] ,
  [ 5.3138, 0.0000 ] ]
100000	-23.62056	0	-23.62056	[ [ 8.1773, 3.1017 ] ,
  [ 3.1816, 0.0000 ] ,
  [ 1.6528, 0.0000 ] ,
  [ 4.6431, 0.0000 ] ,
  [ 4.8904, 3.9068 ] ,
  [ 4.0401, 0.0000 ] ,
  [ 4.3862, 0.0000 ] ,
  [ 2.4371, 0.0000 ] ,
  [ 4.0693, 3.1688 ] ,
  [ 2.5841, 0.0000 ] ,
  [ 1.9620, 0.0000 ] ]
110000	-37.21395	0	-37.21395	[ [ 12.3190, 3.0544 ] ,
  [ 1.7589, 0.0000 ] ,
  [ 1.6015, 0.0000 ] ,
  [ 2.0438, 0.0000 ] ,
  [ 7.4822, 3.6681 ] ,
  [ 7.3534, 0.0000 ] ,
  [ 13.6873, 0.0000 ] ,
  [ 0.8210, 0.0000 ] ,
  [ 4.6602, 4.1162 ] ,
  [ 2.8327, 0.0000 ] ,
  [ 2.5077, 0.0000 ] ]
