Iteration	Posterior	Likelihood	Prior	bd
0	-222.2694	0	-222.2694	[ [ 19.7673, 8.7323 ] ,
  [ 4.5590, 0.0000 ] ,
  [ 11.8062, 0.0000 ] ,
  [ 9.8036, 0.0000 ] ,
  [ 11.2821, 0.0000 ] ,
  [ 17.6638, 2.7699 ] ,
  [ 19.7420, 0.0000 ] ,
  [ 17.5008, 0.0000 ] ,
  [ 14.1278, 0.0000 ] ,
  [ 9.8293, 0.0000 ] ,
  [ 17.8132, 2.3737 ] ,
  [ 14.1640, 3.2073 ] ]
10000	-40.59228	0	-40.59228	[ [ 7.9322, 6.2543 ] ,
  [ 2.8513, 0.0000 ] ,
  [ 0.6330, 0.0000 ] ,
  [ 2.2057, 0.0000 ] ,
  [ 0.9776, 0.0000 ] ,
  [ 10.6567, 6.3818 ] ,
  [ 12.3810, 0.0000 ] ,
  [ 9.0957, 0.0000 ] ,
  [ 4.4707, 0.0000 ] ,
  [ 2.7311, 0.0000 ] ,
  [ 9.7133, 1.7612 ] ,
  [ 5.5950, 1.5803 ] ]
20000	-46.03306	0	-46.03306	[ [ 7.5300, 6.8347 ] ,
  [ 4.2437, 0.0000 ] ,
  [ 2.0925, 0.0000 ] ,
  [ 2.4095, 0.0000 ] ,
  [ 1.9056, 0.0000 ] ,
  [ 9.2507, 7.2244 ] ,
  [ 7.3128, 0.0000 ] ,
  [ 9.1976, 0.0000 ] ,
  [ 6.9845, 0.0000 ] ,
  [ 16.1310, 0.0000 ] ,
  [ 9.5230, 1.3620 ] ,
  [ 6.5560, 0.9282 ] ]
30000	-32.01543	0	-32.01543	[ [ 8.3719, 8.1744 ] ,
  [ 3.2032, 0.0000 ] ,
  [ 2.5660, 0.0000 ] ,
  [ 0.3042, 0.0000 ] ,
  [ 1.9424, 0.0000 ] ,
  [ 8.4686, 6.4714 ] ,
  [ 7.4797, 0.0000 ] ,
  [ 8.1855, 0.0000 ] ,
  [ 7.2051, 0.0000 ] ,
  [ 2.9002, 0.0000 ] ,
  [ 8.3579, 0.4963 ] ,
  [ 5.3623, 2.5034 ] ]
40000	-30.51539	0	-30.51539	[ [ 9.6150, 3.9180 ] ,
  [ 3.1289, 0.0000 ] ,
  [ 1.4682, 0.0000 ] ,
  [ 3.2153, 0.0000 ] ,
  [ 3.2132, 0.0000 ] ,
  [ 6.9615, 6.6545 ] ,
  [ 7.3821, 0.0000 ] ,
  [ 9.4266, 0.0000 ] ,
  [ 6.5839, 0.0000 ] ,
  [ 0.9217, 0.0000 ] ,
  [ 7.6458, 0.0225 ] ,
  [ 6.0471, 1.4946 ] ]
50000	-32.49775	0	-32.49775	[ [ 8.0622, 3.9239 ] ,
  [ 2.0599, 0.0000 ] ,
  [ 2.1302, 0.0000 ] ,
  [ 0.6855, 0.0000 ] ,
  [ 1.4374, 0.0000 ] ,
  [ 9.6482, 4.3230 ] ,
  [ 8.6692, 0.0000 ] ,
  [ 8.2769, 0.0000 ] ,
  [ 6.7361, 0.0000 ] ,
  [ 2.5459, 0.0000 ] ,
  [ 6.6363, 0.1188 ] ,
  [ 6.6644, 0.4972 ] ]
60000	-37.63672	0	-37.63672	[ [ 9.7346, 4.7976 ] ,
  [ 1.5624, 0.0000 ] ,
  [ 3.9386, 0.0000 ] ,
  [ 2.9515, 0.0000 ] ,
  [ 2.8487, 0.0000 ] ,
  [ 7.6347, 7.2165 ] ,
  [ 7.9733, 0.0000 ] ,
  [ 10.0798, 0.0000 ] ,
  [ 3.6999, 0.0000 ] ,
  [ 1.8876, 0.0000 ] ,
  [ 9.0633, 2.4930 ] ,
  [ 6.3052, 1.7757 ] ]
70000	-36.61284	0	-36.61284	[ [ 9.9797, 6.8238 ] ,
  [ 2.8009, 0.0000 ] ,
  [ 4.7549, 0.0000 ] ,
  [ 2.0157, 0.0000 ] ,
  [ 3.7275, 0.0000 ] ,
  [ 10.1395, 6.8279 ] ,
  [ 8.4776, 0.0000 ] ,
  [ 8.5790, 0.0000 ] ,
  [ 5.6605, 0.0000 ] ,
  [ 1.2900, 0.0000 ] ,
  [ 7.9056, 1.8055 ] ,
  [ 4.0768, 1.0723 ] ]
80000	-44.88382	0	-44.88382	[ [ 7.9592, 1.3912 ] ,
  [ 2.4978, 0.0000 ] ,
  [ 3.9772, 0.0000 ] ,
  [ 7.3556, 0.0000 ] ,
  [ 3.1552, 0.0000 ] ,
  [ 7.3611, 5.5518 ] ,
  [ 9.4384, 0.0000 ] ,
  [ 7.6076, 0.0000 ] ,
  [ 6.0955, 0.0000 ] ,
  [ 1.6430, 0.0000 ] ,
  [ 8.4024, 1.4714 ] ,
  [ 6.4254, 0.5773 ] ]
90000	-34.45636	0	-34.45636	[ [ 8.6630, 7.2648 ] ,
  [ 1.8694, 0.0000 ] ,
  [ 3.2199, 0.0000 ] ,
  [ 3.2102, 0.0000 ] ,
  [ 2.4217, 0.0000 ] ,
  [ 8.6097, 3.2053 ] ,
  [ 7.8888, 0.0000 ] ,
  [ 7.3036, 0.0000 ] ,
  [ 6.5833, 0.0000 ] ,
  [ 3.7532, 0.0000 ] ,
  [ 8.0881, 1.0702 ] ,
  [ 4.0824, 0.0626 ] ]
100000	-46.07955	0	-46.07955	[ [ 11.4815, 6.7265 ] ,
  [ 2.5134, 0.0000 ] ,
  [ 4.5098, 0.0000 ] ,
  [ 4.1737, 0.0000 ] ,
  [ 6.6514, 0.0000 ] ,
  [ 10.9844, 7.6171 ] ,
  [ 12.0606, 0.0000 ] ,
  [ 8.8681, 0.0000 ] ,
  [ 4.0642, 0.0000 ] ,
  [ 1.4383, 0.0000 ] ,
  [ 9.9331, 0.9259 ] ,
  [ 5.0501, 1.2825 ] ]
110000	-40.46207	0	-40.46207	[ [ 7.1400, 6.2588 ] ,
  [ 0.9942, 0.0000 ] ,
  [ 1.3153, 0.0000 ] ,
  [ 2.8760, 0.0000 ] ,
  [ 4.0815, 0.0000 ] ,
  [ 10.2626, 3.1641 ] ,
  [ 9.3285, 0.0000 ] ,
  [ 9.9400, 0.0000 ] ,
  [ 6.9945, 0.0000 ] ,
  [ 5.5141, 0.0000 ] ,
  [ 8.7202, 1.6701 ] ,
  [ 4.5813, 0.6778 ] ]
120000	-39.79098	0	-39.79098	[ [ 9.4176, 7.6049 ] ,
  [ 1.8024, 0.0000 ] ,
  [ 0.4780, 0.0000 ] ,
  [ 2.4096, 0.0000 ] ,
  [ 2.6062, 0.0000 ] ,
  [ 10.5050, 7.3423 ] ,
  [ 9.6457, 0.0000 ] ,
  [ 9.5435, 0.0000 ] ,
  [ 6.6419, 0.0000 ] ,
  [ 1.4678, 0.0000 ] ,
