Iteration	Posterior	Likelihood	Prior	bd
0	-207.5274	0	-207.5274	[ [ 18.4485, 7.6731 ] ,
  [ 15.4097, 4.5959 ] ,
  [ 6.7012, 0.0000 ] ,
  [ 18.2137, 0.0000 ] ,
  [ 15.6601, 0.0000 ] ,
  [ 15.2796, 0.0000 ] ,
  [ 10.8290, 0.0000 ] ,
  [ 21.2254, 7.1478 ] ,
  [ 9.3737, 0.0000 ] ,
  [ 11.7241, 0.0000 ] ,
  [ 13.3523, 0.0000 ] ]
10000	-34.97305	0	-34.97305	[ [ 10.4448, 6.7577 ] ,
  [ 5.1048, 4.0232 ] ,
  [ 1.2018, 0.0000 ] ,
  [ 13.4893, 0.0000 ] ,
  [ 9.5916, 0.0000 ] ,
  [ 1.0768, 0.0000 ] ,
  [ 4.5129, 0.0000 ] ,
  [ 8.6167, 7.0329 ] ,
  [ 5.1846, 0.0000 ] ,
  [ 1.6634, 0.0000 ] ,
  [ 3.9671, 0.0000 ] ]
20000	-21.68814	0	-21.68814	[ [ 8.3087, 7.6418 ] ,
  [ 7.7218, 4.9118 ] ,
  [ 0.4025, 0.0000 ] ,
  [ 8.2447, 0.0000 ] ,
  [ 9.9364, 0.0000 ] ,
  [ 2.8570, 0.0000 ] ,
  [ 0.5224, 0.0000 ] ,
  [ 7.7484, 7.0409 ] ,
  [ 2.6309, 0.0000 ] ,
  [ 0.9102, 0.0000 ] ,
  [ 2.2195, 0.0000 ] ]
30000	-34.63524	0	-34.63524	[ [ 13.6981, 8.1151 ] ,
  [ 11.5354, 4.0566 ] ,
  [ 3.8280, 0.0000 ] ,
  [ 10.2732, 0.0000 ] ,
  [ 7.8066, 0.0000 ] ,
  [ 1.9231, 0.0000 ] ,
  [ 1.3823, 0.0000 ] ,
  [ 12.9197, 10.0360 ] ,
  [ 1.3938, 0.0000 ] ,
  [ 2.5254, 0.0000 ] ,
  [ 2.5938, 0.0000 ] ]
40000	-31.43296	0	-31.43296	[ [ 10.7314, 6.8062 ] ,
  [ 8.2954, 5.3314 ] ,
  [ 1.0001, 0.0000 ] ,
  [ 8.8448, 0.0000 ] ,
  [ 9.4408, 0.0000 ] ,
  [ 7.8079, 0.0000 ] ,
  [ 1.6163, 0.0000 ] ,
  [ 9.8284, 8.1831 ] ,
  [ 2.3057, 0.0000 ] ,
  [ 2.3287, 0.0000 ] ,
  [ 4.7493, 0.0000 ] ]
50000	-28.84354	0	-28.84354	[ [ 10.1113, 8.2750 ] ,
  [ 9.9695, 5.4118 ] ,
  [ 1.9108, 0.0000 ] ,
  [ 10.3245, 0.0000 ] ,
