Iteration	Posterior	Likelihood	Prior	bd
0	-126.5835	0	-126.5835	[ [ 19.7840, 1.0520 ] ,
  [ 7.6970, 0.0000 ] ,
  [ 9.8140, 0.0000 ] ,
  [ 15.4715, 0.1916 ] ,
  [ 12.0431, 0.0000 ] ,
  [ 3.7878, 0.0000 ] ,
  [ 22.8632, 0.0000 ] ,
  [ 18.6618, 0.0000 ] ,
  [ 12.1622, 2.0968 ] ,
  [ 14.7061, 0.0000 ] ,
  [ 19.7631, 0.0000 ] ,
  [ 15.4691, 0.0000 ] ]
10000	-41.28031	0	-41.28031	[ [ 11.7656, 0.7793 ] ,
  [ 3.2922, 0.0000 ] ,
  [ 3.1872, 0.0000 ] ,
  [ 4.7996, 1.1179 ] ,
  [ 2.9359, 0.0000 ] ,
  [ 0.9874, 0.0000 ] ,
  [ 8.2995, 0.0000 ] ,
  [ 8.2899, 0.0000 ] ,
  [ 8.0120, 4.6615 ] ,
  [ 5.1362, 0.0000 ] ,
  [ 5.7952, 0.0000 ] ,
  [ 8.3550, 0.0000 ] ]
20000	-36.56545	0	-36.56545	[ [ 10.9307, 1.3602 ] ,
  [ 3.1149, 0.0000 ] ,
  [ 5.1178, 0.0000 ] ,
  [ 4.6226, 0.8530 ] ,
  [ 3.0260, 0.0000 ] ,
  [ 1.6261, 0.0000 ] ,
  [ 10.0191, 0.0000 ] ,
  [ 5.4959, 0.0000 ] ,
  [ 6.8688, 5.1187 ] ,
  [ 5.8283, 0.0000 ] ,
  [ 4.8324, 0.0000 ] ,
  [ 4.7558, 0.0000 ] ]
30000	-53.64904	0	-53.64904	[ [ 10.9747, 2.3745 ] ,
  [ 4.3149, 0.0000 ] ,
  [ 4.2721, 0.0000 ] ,
  [ 10.9703, 0.0523 ] ,
  [ 7.6385, 0.0000 ] ,
  [ 0.6866, 0.0000 ] ,
  [ 13.1911, 0.0000 ] ,
  [ 7.5883, 0.0000 ] ,
  [ 9.8345, 5.7876 ] ,
  [ 9.4145, 0.0000 ] ,
  [ 10.9824, 0.0000 ] ,
  [ 5.1399, 0.0000 ] ]
40000	-31.78153	0	-31.78153	[ [ 12.0329, 0.7348 ] ,
  [ 0.6731, 0.0000 ] ,
  [ 4.1586, 0.0000 ] ,
  [ 4.0753, 3.1271 ] ,
  [ 3.3794, 0.0000 ] ,
  [ 4.3499, 0.0000 ] ,
  [ 11.1811, 0.0000 ] ,
  [ 7.7883, 0.0000 ] ,
  [ 7.6800, 5.6478 ] ,
  [ 8.2165, 0.0000 ] ,
  [ 5.7159, 0.0000 ] ,
  [ 8.1475, 0.0000 ] ]
50000	-39.80446	0	-39.80446	[ [ 9.7986, 2.9793 ] ,
  [ 2.8355, 0.0000 ] ,
  [ 6.3267, 0.0000 ] ,
  [ 4.8866, 0.2366 ] ,
  [ 0.2553, 0.0000 ] ,
  [ 3.1887, 0.0000 ] ,
  [ 9.4934, 0.0000 ] ,
  [ 6.1632, 0.0000 ] ,
  [ 8.8167, 5.1040 ] ,
  [ 7.7931, 0.0000 ] ,
  [ 9.0990, 0.0000 ] ,
  [ 9.3608, 0.0000 ] ]
60000	-40.86848	0	-40.86848	[ [ 8.0598, 2.3836 ] ,
  [ 1.2352, 0.0000 ] ,
  [ 2.9262, 0.0000 ] ,
  [ 4.1803, 0.7422 ] ,
  [ 4.0271, 0.0000 ] ,
  [ 1.4189, 0.0000 ] ,
  [ 8.2916, 0.0000 ] ,
  [ 11.4613, 0.0000 ] ,
  [ 8.0717, 6.2695 ] ,
  [ 5.7735, 0.0000 ] ,
  [ 8.0696, 0.0000 ] ,
  [ 7.1543, 0.0000 ] ]
70000	-38.09835	0	-38.09835	[ [ 9.3841, 1.7028 ] ,
  [ 4.2541, 0.0000 ] ,
  [ 5.2608, 0.0000 ] ,
  [ 3.6646, 2.5742 ] ,
  [ 1.6754, 0.0000 ] ,
  [ 4.0449, 0.0000 ] ,
  [ 11.5073, 0.0000 ] ,
  [ 6.1213, 0.0000 ] ,
  [ 5.3298, 4.4706 ] ,
  [ 7.3412, 0.0000 ] ,
  [ 7.2427, 0.0000 ] ,
  [ 6.3849, 0.0000 ] ]
80000	-42.88895	0	-42.88895	[ [ 10.6516, 0.5149 ] ,
  [ 5.4067, 0.0000 ] ,
  [ 4.2256, 0.0000 ] ,
  [ 4.9068, 3.3028 ] ,
  [ 2.5648, 0.0000 ] ,
  [ 6.1074, 0.0000 ] ,
  [ 10.9197, 0.0000 ] ,
  [ 4.5051, 0.0000 ] ,
  [ 7.5857, 4.7636 ] ,
  [ 4.9997, 0.0000 ] ,
  [ 8.1433, 0.0000 ] ,
  [ 7.9369, 0.0000 ] ]
90000	-39.07533	0	-39.07533	[ [ 12.2043, 2.1420 ] ,
  [ 4.1776, 0.0000 ] ,
  [ 1.3465, 0.0000 ] ,
  [ 5.6019, 3.3549 ] ,
  [ 2.2102, 0.0000 ] ,
  [ 5.0520, 0.0000 ] ,
  [ 8.1994, 0.0000 ] ,
  [ 7.7455, 0.0000 ] ,
  [ 7.1764, 2.7993 ] ,
  [ 9.5385, 0.0000 ] ,
  [ 7.3857, 0.0000 ] ,
  [ 4.5757, 0.0000 ] ]
100000	-34.13842	0	-34.13842	[ [ 8.3924, 3.3585 ] ,
  [ 1.3635, 0.0000 ] ,
  [ 1.4288, 0.0000 ] ,
  [ 2.1728, 0.6022 ] ,
  [ 8.2977, 0.0000 ] ,
  [ 0.4598, 0.0000 ] ,
  [ 11.9347, 0.0000 ] ,
  [ 4.7935, 0.0000 ] ,
  [ 6.8483, 4.8204 ] ,
  [ 4.8098, 0.0000 ] ,
  [ 8.2638, 0.0000 ] ,
  [ 8.9226, 0.0000 ] ]
110000	-33.12448	0	-33.12448	[ [ 10.6445, 1.4243 ] ,
  [ 5.1427, 0.0000 ] ,
  [ 1.3444, 0.0000 ] ,
  [ 2.5686, 0.7367 ] ,
  [ 1.5891, 0.0000 ] ,
  [ 1.5352, 0.0000 ] ,
  [ 10.2612, 0.0000 ] ,
  [ 4.2048, 0.0000 ] ,
  [ 7.4110, 5.1239 ] ,
  [ 7.0024, 0.0000 ] ,
  [ 8.9268, 0.0000 ] ,
  [ 4.6594, 0.0000 ] ]
120000	-33.2543	0	-33.2543	[ [ 8.9440, 0.3843 ] ,
  [ 4.4012, 0.0000 ] ,
  [ 2.1481, 0.0000 ] ,
  [ 0.5447, 0.1366 ] ,
  [ 4.0960, 0.0000 ] ,
  [ 5.0726, 0.0000 ] ,
  [ 10.9721, 0.0000 ] ,
  [ 4.6796, 0.0000 ] ,
  [ 6.6357, 5.6540 ] ,
  [ 6.4555, 0.0000 ] ,
  [ 5.1758, 0.0000 ] ,
  [ 5.7553, 0.0000 ] ]
130000	-37.02918	0	-37.02918	[ [ 9.4451, 2.7324 ] ,
