Iteration	Posterior	Likelihood	Prior	bd
0	-136.5829	0	-136.5829	[ [ 12.5715, 0.0000 ] ,
  [ 1.6912, 0.0000 ] ,
  [ 5.6057, 0.0000 ] ,
  [ 3.5683, 0.0000 ] ,
  [ 3.7955, 0.0000 ] ,
  [ 6.9939, 0.0000 ] ,
  [ 8.5531, 0.0000 ] ,
  [ 6.9841, 0.0000 ] ,
  [ 8.0850, 0.0000 ] ,
  [ 4.4639, 0.0000 ] ,
  [ 9.7244, 0.0000 ] ,
  [ 6.4069, 0.0000 ] ,
  [ 8.3365, 0.0000 ] ,
  [ 4.3678, 0.0000 ] ,
  [ 10.8048, 0.0000 ] ]
10000	-7.486957	0	-7.486957	[ [ 5.6048, 0.0000 ] ,
  [ 0.5183, 0.0000 ] ,
  [ 1.6631, 0.0000 ] ,
  [ 1.1773, 0.0000 ] ,
  [ 1.8540, 0.0000 ] ,
  [ 1.8534, 0.0000 ] ,
  [ 4.7689, 0.0000 ] ,
  [ 1.1191, 0.0000 ] ,
  [ 5.0460, 0.0000 ] ,
  [ 1.9334, 0.0000 ] ,
  [ 5.0736, 0.0000 ] ,
  [ 0.7871, 0.0000 ] ,
  [ 0.1306, 0.0000 ] ,
  [ 0.7035, 0.0000 ] ,
  [ 6.1022, 0.0000 ] ]
20000	-12.70638	0	-12.70638	[ [ 4.9079, 0.0000 ] ,
  [ 3.0260, 0.0000 ] ,
  [ 1.0681, 0.0000 ] ,
  [ 4.0032, 0.0000 ] ,
  [ 1.1113, 0.0000 ] ,
  [ 2.9191, 0.0000 ] ,
  [ 2.4603, 0.0000 ] ,
  [ 2.1917, 0.0000 ] ,
  [ 2.4755, 0.0000 ] ,
  [ 1.2820, 0.0000 ] ,
  [ 2.9056, 0.0000 ] ,
  [ 2.4747, 0.0000 ] ,
  [ 0.4869, 0.0000 ] ,
  [ 2.2183, 0.0000 ] ,
  [ 3.0550, 0.0000 ] ]
30000	-19.80457	0	-19.80457	[ [ 5.1880, 0.0000 ] ,
  [ 1.1285, 0.0000 ] ,
  [ 2.1377, 0.0000 ] ,
  [ 1.9310, 0.0000 ] ,
  [ 2.9207, 0.0000 ] ,
  [ 3.4667, 0.0000 ] ,
  [ 3.2331, 0.0000 ] ,
  [ 6.9292, 0.0000 ] ,
  [ 3.3880, 0.0000 ] ,
  [ 1.5713, 0.0000 ] ,
  [ 2.7246, 0.0000 ] ,
  [ 3.2848, 0.0000 ] ,
  [ 1.0227, 0.0000 ] ,
  [ 3.0078, 0.0000 ] ,
  [ 3.0511, 0.0000 ] ]
40000	-17.405	0	-17.405	[ [ 6.1616, 0.0000 ] ,
  [ 0.5178, 0.0000 ] ,
  [ 1.6128, 0.0000 ] ,
  [ 2.6805, 0.0000 ] ,
  [ 2.4562, 0.0000 ] ,
  [ 2.4406, 0.0000 ] ,
  [ 3.7158, 0.0000 ] ,
  [ 1.7359, 0.0000 ] ,
  [ 4.5595, 0.0000 ] ,
  [ 4.1994, 0.0000 ] ,
  [ 3.5412, 0.0000 ] ,
  [ 1.5663, 0.0000 ] ,
  [ 2.4028, 0.0000 ] ,
  [ 2.9238, 0.0000 ] ,
  [ 3.6552, 0.0000 ] ]
50000	-10.89061	0	-10.89061	[ [ 6.6044, 0.0000 ] ,
  [ 1.7516, 0.0000 ] ,
  [ 2.5247, 0.0000 ] ,
  [ 0.6467, 0.0000 ] ,
  [ 1.2040, 0.0000 ] ,
  [ 0.2996, 0.0000 ] ,
  [ 4.3312, 0.0000 ] ,
