Iteration	Posterior	Likelihood	Prior	bd
0	-165.0413	0	-165.0413	[ [ 24.8382, 0.0000 ] ,
  [ 17.9747, 0.0000 ] ,
  [ 11.4447, 0.0000 ] ,
  [ 12.0966, 0.0000 ] ,
  [ 16.6351, 0.0000 ] ,
  [ 10.9825, 0.0000 ] ,
  [ 14.8680, 0.2609 ] ,
  [ 15.6280, 0.0000 ] ,
  [ 14.3214, 0.0000 ] ,
  [ 6.3101, 0.0000 ] ,
  [ 9.0421, 0.0000 ] ,
  [ 11.8444, 0.0000 ] ,
  [ 5.5522, 0.0000 ] ,
  [ 13.6684, 0.7119 ] ]
10000	-24.0993	0	-24.0993	[ [ 10.9511, 0.0000 ] ,
  [ 2.7620, 0.0000 ] ,
  [ 1.2256, 0.0000 ] ,
  [ 1.4876, 0.0000 ] ,
  [ 2.8570, 0.0000 ] ,
  [ 2.3766, 0.0000 ] ,
  [ 3.5598, 2.3073 ] ,
  [ 2.5942, 0.0000 ] ,
  [ 3.1740, 0.0000 ] ,
  [ 4.1110, 0.0000 ] ,
  [ 2.2218, 0.0000 ] ,
  [ 0.6647, 0.0000 ] ,
  [ 0.8219, 0.0000 ] ,
  [ 3.4110, 1.7100 ] ]
20000	-17.00804	0	-17.00804	[ [ 11.8452, 0.0000 ] ,
  [ 4.5526, 0.0000 ] ,
  [ 1.5751, 0.0000 ] ,
  [ 0.4777, 0.0000 ] ,
  [ 2.5285, 0.0000 ] ,
  [ 4.1815, 0.0000 ] ,
  [ 5.0948, 4.4147 ] ,
  [ 3.6302, 0.0000 ] ,
  [ 2.1251, 0.0000 ] ,
  [ 2.0059, 0.0000 ] ,
  [ 2.6784, 0.0000 ] ,
  [ 0.2972, 0.0000 ] ,
  [ 0.8635, 0.0000 ] ,
  [ 4.1251, 1.2233 ] ]
30000	-18.86862	0	-18.86862	[ [ 12.0669, 0.0000 ] ,
  [ 1.0602, 0.0000 ] ,
  [ 2.8206, 0.0000 ] ,
  [ 1.3220, 0.0000 ] ,
  [ 2.2371, 0.0000 ] ,
  [ 3.7666, 0.0000 ] ,
  [ 4.7797, 1.3058 ] ,
  [ 1.1123, 0.0000 ] ,
  [ 2.8799, 0.0000 ] ,
  [ 2.3334, 0.0000 ] ,
  [ 3.8536, 0.0000 ] ,
  [ 4.2644, 0.0000 ] ,
  [ 1.4715, 0.0000 ] ,
  [ 1.7794, 0.2554 ] ]
40000	-12.62936	0	-12.62936	[ [ 12.2249, 0.0000 ] ,
