Iteration	Posterior	Likelihood	Prior	bd
0	-163.9276	0	-163.9276	[ [ 18.4752, 7.2307 ] ,
  [ 11.5446, 0.0000 ] ,
  [ 11.3994, 0.0000 ] ,
  [ 18.2230, 1.9194 ] ,
  [ 19.2347, 5.0453 ] ,
  [ 15.1795, 0.0000 ] ,
  [ 13.0311, 0.0000 ] ,
  [ 13.7560, 0.0000 ] ,
  [ 7.4664, 0.0000 ] ,
  [ 16.3439, 0.0000 ] ,
  [ 10.2017, 0.0000 ] ]
10000	-37.26045	0	-37.26045	[ [ 10.3462, 6.5595 ] ,
  [ 4.0120, 0.0000 ] ,
  [ 1.9158, 0.0000 ] ,
  [ 10.9780, 5.9898 ] ,
  [ 7.7392, 0.0969 ] ,
  [ 7.7715, 0.0000 ] ,
  [ 5.1463, 0.0000 ] ,
  [ 3.4781, 0.0000 ] ,
  [ 0.2033, 0.0000 ] ,
  [ 5.7689, 0.0000 ] ,
  [ 0.5915, 0.0000 ] ]
20000	-44.14193	0	-44.14193	[ [ 10.5963, 6.7027 ] ,
  [ 1.8118, 0.0000 ] ,
  [ 9.6413, 0.0000 ] ,
  [ 11.1972, 8.2417 ] ,
  [ 11.6756, 5.1772 ] ,
  [ 8.1941, 0.0000 ] ,
  [ 8.4835, 0.0000 ] ,
  [ 2.9078, 0.0000 ] ,
  [ 4.9081, 0.0000 ] ,
  [ 4.1335, 0.0000 ] ,
  [ 3.8476, 0.0000 ] ]
30000	-36.55962	0	-36.55962	[ [ 9.6249, 7.2797 ] ,
  [ 1.6341, 0.0000 ] ,
  [ 2.1727, 0.0000 ] ,
  [ 9.7812, 7.7553 ] ,
  [ 12.7512, 0.9235 ] ,
  [ 7.6650, 0.0000 ] ,
  [ 5.4877, 0.0000 ] ,
  [ 2.2818, 0.0000 ] ,
  [ 2.6969, 0.0000 ] ,
  [ 4.8670, 0.0000 ] ,
  [ 2.1398, 0.0000 ] ]
40000	-39.65346	0	-39.65346	[ [ 10.8372, 5.7968 ] ,
  [ 0.5686, 0.0000 ] ,
  [ 2.3258, 0.0000 ] ,
  [ 9.6924, 7.2868 ] ,
  [ 9.5168, 2.6361 ] ,
  [ 4.0621, 0.0000 ] ,
  [ 7.7219, 0.0000 ] ,
  [ 4.4390, 0.0000 ] ,
  [ 0.3282, 0.0000 ] ,
