Iteration	Posterior	Likelihood	Prior	bd
0	-130.087	0	-130.087	[ [ 26.5625, 6.2493 ] ,
  [ 6.8898, 0.0000 ] ,
  [ 6.1003, 0.1438 ] ,
  [ 11.0299, 0.0000 ] ,
  [ 21.6215, 0.0000 ] ,
  [ 12.6487, 0.0000 ] ,
  [ 12.5541, 1.6159 ] ,
  [ 12.8692, 2.4018 ] ,
  [ 8.6468, 0.0000 ] ,
  [ 7.1183, 1.3067 ] ,
  [ 18.5676, 0.0000 ] ]
10000	-25.86737	0	-25.86737	[ [ 12.7442, 7.5381 ] ,
  [ 2.9056, 0.0000 ] ,
  [ 2.3195, 1.4997 ] ,
  [ 2.0326, 0.0000 ] ,
  [ 5.5563, 0.0000 ] ,
  [ 7.5899, 0.0000 ] ,
  [ 2.2676, 2.0089 ] ,
  [ 7.6163, 2.7813 ] ,
  [ 3.0079, 0.0000 ] ,
  [ 2.6410, 1.0432 ] ,
  [ 1.4510, 0.0000 ] ]
20000	-37.54766	0	-37.54766	[ [ 13.4799, 5.7960 ] ,
  [ 6.6237, 0.0000 ] ,
  [ 3.4257, 1.7412 ] ,
  [ 3.1840, 0.0000 ] ,
  [ 10.3110, 0.0000 ] ,
  [ 7.2142, 0.0000 ] ,
  [ 5.1757, 4.4635 ] ,
  [ 7.6473, 2.2611 ] ,
  [ 5.5743, 0.0000 ] ,
  [ 4.6507, 0.8423 ] ,
  [ 0.9388, 0.0000 ] ]
30000	-36.94365	0	-36.94365	[ [ 10.4874, 4.7010 ] ,
  [ 3.2261, 0.0000 ] ,
  [ 4.0300, 1.8977 ] ,
  [ 1.6105, 0.0000 ] ,
  [ 9.2107, 0.0000 ] ,
  [ 6.1790, 0.0000 ] ,
  [ 3.8408, 0.8766 ] ,
  [ 8.6819, 0.4209 ] ,
  [ 4.0177, 0.0000 ] ,
  [ 7.9443, 3.0316 ] ,
  [ 3.7766, 0.0000 ] ]
40000	-30.95447	0	-30.95447	[ [ 10.9312, 8.7806 ] ,
  [ 1.0525, 0.0000 ] ,
  [ 3.5873, 0.4877 ] ,
  [ 0.4926, 0.0000 ] ,
  [ 6.0568, 0.0000 ] ,
  [ 8.4934, 0.0000 ] ,
  [ 1.2273, 0.2173 ] ,
  [ 8.0970, 0.4815 ] ,
  [ 4.9124, 0.0000 ] ,
  [ 4.3039, 2.3606 ] ,
  [ 0.6843, 0.0000 ] ]
50000	-33.24269	0	-33.24269	[ [ 11.4615, 3.8288 ] ,
  [ 3.2029, 0.0000 ] ,
  [ 2.6210, 0.6631 ] ,
  [ 3.6179, 0.0000 ] ,
  [ 8.3332, 0.0000 ] ,
  [ 7.5137, 0.0000 ] ,
  [ 3.4917, 2.4948 ] ,
  [ 6.1747, 2.8160 ] ,
  [ 0.0446, 0.0000 ] ,
  [ 3.6364, 0.3794 ] ,
  [ 4.0479, 0.0000 ] ]
60000	-38.32125	0	-38.32125	[ [ 14.7842, 4.1443 ] ,
  [ 2.6940, 0.0000 ] ,
  [ 8.3140, 1.6268 ] ,
  [ 1.7920, 0.0000 ] ,
  [ 6.2863, 0.0000 ] ,
  [ 10.1908, 0.0000 ] ,
  [ 0.8446, 0.2379 ] ,
  [ 7.5779, 0.5477 ] ,
  [ 3.3151, 0.0000 ] ,
  [ 3.2851, 0.3963 ] ,
  [ 4.0728, 0.0000 ] ]
70000	-29.70979	0	-29.70979	[ [ 10.7324, 7.8861 ] ,
  [ 1.5084, 0.0000 ] ,
  [ 4.7983, 3.5768 ] ,
  [ 3.1976, 0.0000 ] ,
  [ 8.8240, 0.0000 ] ,
  [ 8.7184, 0.0000 ] ,
  [ 3.0907, 2.4139 ] ,
  [ 5.3357, 4.7036 ] ,
  [ 4.6885, 0.0000 ] ,
  [ 3.6550, 1.2243 ] ,
  [ 2.0958, 0.0000 ] ]
80000	-38.03632	0	-38.03632	[ [ 12.4862, 8.0469 ] ,
  [ 1.7970, 0.0000 ] ,
  [ 2.8488, 0.3740 ] ,
  [ 5.9829, 0.0000 ] ,
  [ 7.1078, 0.0000 ] ,
  [ 8.5509, 0.0000 ] ,
  [ 5.0603, 0.3186 ] ,
  [ 6.8560, 1.4023 ] ,
  [ 4.2489, 0.0000 ] ,
  [ 5.4560, 0.2749 ] ,
  [ 3.0101, 0.0000 ] ]
90000	-27.17675	0	-27.17675	[ [ 13.4483, 9.2769 ] ,
  [ 4.7093, 0.0000 ] ,
