Iteration	Posterior	Likelihood	Prior	bd
0	-283.0291	0	-283.0291	[ [ 26.1724, 0.0000 ] ,
  [ 7.8593, 0.0000 ] ,
  [ 17.1972, 0.0000 ] ,
  [ 8.0884, 0.5263 ] ,
  [ 13.3925, 0.0000 ] ,
  [ 14.4936, 3.1101 ] ,
  [ 3.1153, 0.0000 ] ,
  [ 17.4357, 0.0000 ] ,
  [ 20.8965, 0.0000 ] ,
  [ 15.4465, 0.0000 ] ,
  [ 18.0537, 0.0000 ] ,
  [ 4.3004, 1.5834 ] ,
  [ 16.1323, 0.6912 ] ,
  [ 15.5978, 0.0000 ] ]
10000	-44.2095	0	-44.2095	[ [ 20.7814, 0.0000 ] ,
  [ 2.5287, 0.0000 ] ,
  [ 4.6692, 0.0000 ] ,
  [ 6.0931, 3.7425 ] ,
  [ 5.3141, 0.0000 ] ,
  [ 5.7479, 0.1605 ] ,
  [ 7.0304, 0.0000 ] ,
  [ 6.9737, 0.0000 ] ,
  [ 8.8423, 0.0000 ] ,
  [ 0.7327, 0.0000 ] ,
  [ 4.6547, 0.0000 ] ,
  [ 7.3603, 0.8369 ] ,
  [ 5.4700, 3.2357 ] ,
  [ 6.1312, 0.0000 ] ]
20000	-24.04469	0	-24.04469	[ [ 10.6018, 0.0000 ] ,
  [ 2.9101, 0.0000 ] ,
  [ 1.9678, 0.0000 ] ,
  [ 4.4673, 1.7983 ] ,
  [ 4.2733, 0.0000 ] ,
  [ 0.5228, 0.2532 ] ,
  [ 2.1272, 0.0000 ] ,
  [ 6.7235, 0.0000 ] ,
  [ 8.8252, 0.0000 ] ,
  [ 1.5983, 0.0000 ] ,
  [ 3.5106, 0.0000 ] ,
  [ 3.6720, 2.9449 ] ,
  [ 3.4075, 3.0223 ] ,
  [ 1.0978, 0.0000 ] ]
30000	-29.56684	0	-29.56684	[ [ 11.1185, 0.0000 ] ,
  [ 1.2654, 0.0000 ] ,
  [ 3.0600, 0.0000 ] ,
  [ 2.9338, 1.4682 ] ,
  [ 1.3014, 0.0000 ] ,
  [ 3.8329, 0.2303 ] ,
  [ 0.4083, 0.0000 ] ,
  [ 5.8704, 0.0000 ] ,
  [ 4.9640, 0.0000 ] ,
  [ 2.3206, 0.0000 ] ,
  [ 1.5289, 0.0000 ] ,
  [ 2.7373, 0.8787 ] ,
  [ 3.8667, 2.2454 ] ,
  [ 6.0763, 0.0000 ] ]
40000	-20.4964	0	-20.4964	[ [ 13.4443, 0.0000 ] ,
  [ 0.9906, 0.0000 ] ,
  [ 0.4895, 0.0000 ] ,
  [ 4.7055, 3.8750 ] ,
  [ 1.1165, 0.0000 ] ,
  [ 2.8386, 1.3472 ] ,
  [ 0.8772, 0.0000 ] ,
  [ 4.9700, 0.0000 ] ,
  [ 5.9935, 0.0000 ] ,
  [ 1.2512, 0.0000 ] ,
  [ 1.1368, 0.0000 ] ,
  [ 1.6933, 0.6792 ] ,
  [ 4.2037, 0.3288 ] ,
  [ 0.5865, 0.0000 ] ]
50000	-23.72311	0	-23.72311	[ [ 11.0045, 0.0000 ] ,
  [ 2.4135, 0.0000 ] ,
  [ 0.8800, 0.0000 ] ,
  [ 4.0452, 0.0769 ] ,
  [ 2.1310, 0.0000 ] ,
  [ 3.9355, 1.5546 ] ,
  [ 2.2196, 0.0000 ] ,
  [ 5.4662, 0.0000 ] ,
  [ 8.3024, 0.0000 ] ,
  [ 1.2991, 0.0000 ] ,
  [ 1.7942, 0.0000 ] ,
  [ 1.9310, 0.5009 ] ,
  [ 2.0378, 1.6994 ] ,
  [ 1.8168, 0.0000 ] ]
60000	-25.93454	0	-25.93454	[ [ 13.8635, 0.0000 ] ,
  [ 1.3580, 0.0000 ] ,
  [ 0.7819, 0.0000 ] ,
  [ 3.4956, 3.0209 ] ,
  [ 2.1448, 0.0000 ] ,
  [ 4.9303, 1.8832 ] ,
  [ 3.9301, 0.0000 ] ,
  [ 8.1043, 0.0000 ] ,
  [ 6.5287, 0.0000 ] ,
  [ 0.7034, 0.0000 ] ,
  [ 2.0396, 0.0000 ] ,
  [ 3.4668, 2.9421 ] ,
  [ 3.2534, 0.7294 ] ,
  [ 4.2027, 0.0000 ] ]
