Iteration	Posterior	Likelihood	Prior	bd
0	-111.2055	0	-111.2055	[ [ 18.0825, 0.0000 ] ,
  [ 10.3222, 0.0000 ] ,
  [ 21.8508, 9.8948 ] ,
  [ 21.5615, 0.0000 ] ,
  [ 6.4641, 0.0000 ] ,
  [ 20.1002, 0.0000 ] ,
  [ 13.3642, 0.0000 ] ,
  [ 4.4194, 0.0000 ] ,
  [ 10.8878, 0.0000 ] ,
  [ 5.9282, 0.0000 ] ]
10000	-22.17532	0	-22.17532	[ [ 8.8060, 0.0000 ] ,
  [ 0.1606, 0.0000 ] ,
  [ 8.8961, 6.6721 ] ,
  [ 7.3181, 0.0000 ] ,
  [ 4.4497, 0.0000 ] ,
  [ 8.2537, 0.0000 ] ,
  [ 4.8843, 0.0000 ] ,
  [ 4.8463, 0.0000 ] ,
  [ 0.9395, 0.0000 ] ,
  [ 4.3050, 0.0000 ] ]
20000	-33.31789	0	-33.31789	[ [ 12.1951, 0.0000 ] ,
  [ 1.3088, 0.0000 ] ,
  [ 9.7200, 7.2960 ] ,
  [ 9.6288, 0.0000 ] ,
  [ 1.8258, 0.0000 ] ,
  [ 12.1784, 0.0000 ] ,
  [ 5.6467, 0.0000 ] ,
  [ 5.8801, 0.0000 ] ,
  [ 1.4766, 0.0000 ] ,
  [ 6.4671, 0.0000 ] ]
30000	-28.75631	0	-28.75631	[ [ 9.0514, 0.0000 ] ,
  [ 2.6600, 0.0000 ] ,
  [ 9.2383, 2.5606 ] ,
  [ 9.6562, 0.0000 ] ,
  [ 0.9645, 0.0000 ] ,
  [ 10.7474, 0.0000 ] ,
  [ 7.7114, 0.0000 ] ,
  [ 1.4775, 0.0000 ] ,
  [ 3.2457, 0.0000 ] ,
  [ 2.8747, 0.0000 ] ]
40000	-27.45994	0	-27.45994	[ [ 8.4190, 0.0000 ] ,
  [ 3.5900, 0.0000 ] ,
  [ 9.1083, 8.4347 ] ,
  [ 10.2929, 0.0000 ] ,
  [ 2.2234, 0.0000 ] ,
  [ 9.8773, 0.0000 ] ,
  [ 10.0744, 0.0000 ] ,
  [ 2.3019, 0.0000 ] ,
  [ 2.1434, 0.0000 ] ,
  [ 3.1649, 0.0000 ] ]
50000	-23.02083	0	-23.02083	[ [ 8.1608, 0.0000 ] ,
  [ 3.1955, 0.0000 ] ,
  [ 9.3834, 4.8177 ] ,
  [ 8.3823, 0.0000 ] ,
  [ 3.2694, 0.0000 ] ,
  [ 11.4643, 0.0000 ] ,
  [ 5.8497, 0.0000 ] ,
  [ 5.3773, 0.0000 ] ,
  [ 1.0359, 0.0000 ] ,
  [ 1.2929, 0.0000 ] ]
60000	-22.04268	0	-22.04268	[ [ 8.9708, 0.0000 ] ,
  [ 2.9117, 0.0000 ] ,
  [ 8.5174, 7.8283 ] ,
  [ 8.0659, 0.0000 ] ,
  [ 3.2118, 0.0000 ] ,
  [ 8.1633, 0.0000 ] ,
  [ 3.8625, 0.0000 ] ,
  [ 2.9758, 0.0000 ] ,
  [ 1.3081, 0.0000 ] ,
  [ 5.3087, 0.0000 ] ]
70000	-25.02991	0	-25.02991	[ [ 8.6068, 0.0000 ] ,
  [ 1.1637, 0.0000 ] ,
  [ 8.8002, 5.5481 ] ,
  [ 8.7532, 0.0000 ] ,
  [ 4.0339, 0.0000 ] ,
  [ 10.5776, 0.0000 ] ,
  [ 4.5462, 0.0000 ] ,
  [ 1.8490, 0.0000 ] ,
  [ 1.3185, 0.0000 ] ,
  [ 0.7297, 0.0000 ] ]
80000	-25.29316	0	-25.29316	[ [ 9.7645, 0.0000 ] ,
  [ 1.2169, 0.0000 ] ,
  [ 9.7870, 8.7516 ] ,
  [ 7.9487, 0.0000 ] ,
  [ 1.4073, 0.0000 ] ,
  [ 10.0754, 0.0000 ] ,
  [ 6.5073, 0.0000 ] ,
  [ 4.8864, 0.0000 ] ,
  [ 1.5009, 0.0000 ] ,
  [ 7.1809, 0.0000 ] ]
90000	-24.54943	0	-24.54943	[ [ 10.0734, 0.0000 ] ,
  [ 0.9015, 0.0000 ] ,
  [ 9.0708, 8.3225 ] ,
  [ 9.8049, 0.0000 ] ,
  [ 0.5908, 0.0000 ] ,
  [ 10.2752, 0.0000 ] ,
  [ 6.1206, 0.0000 ] ,
  [ 3.5609, 0.0000 ] ,
  [ 6.0656, 0.0000 ] ,
  [ 3.4920, 0.0000 ] ]
100000	-22.7712	0	-22.7712	[ [ 10.5042, 0.0000 ] ,
  [ 8.1909, 0.0000 ] ,
  [ 8.6022, 7.7288 ] ,
  [ 7.8722, 0.0000 ] ,
  [ 4.2448, 0.0000 ] ,
  [ 7.9213, 0.0000 ] ,
  [ 7.3762, 0.0000 ] ,
  [ 3.1223, 0.0000 ] ,
  [ 3.5498, 0.0000 ] ,
  [ 1.4202, 0.0000 ] ]
110000	-23.7571	0	-23.7571	[ [ 7.8856, 0.0000 ] ,
  [ 0.8897, 0.0000 ] ,
  [ 8.4569, 8.3516 ] ,
  [ 7.7833, 0.0000 ] ,
  [ 2.3911, 0.0000 ] ,
  [ 8.9269, 0.0000 ] ,
  [ 7.1101, 0.0000 ] ,
  [ 1.1788, 0.0000 ] ,
  [ 2.9006, 0.0000 ] ,
  [ 2.2246, 0.0000 ] ]
120000	-20.19338	0	-20.19338	[ [ 8.3041, 0.0000 ] ,
  [ 2.3969, 0.0000 ] ,
  [ 7.6706, 5.8809 ] ,
  [ 9.1795, 0.0000 ] ,
  [ 0.8809, 0.0000 ] ,
  [ 8.7371, 0.0000 ] ,
  [ 6.7743, 0.0000 ] ,
  [ 1.8148, 0.0000 ] ,
  [ 3.7653, 0.0000 ] ,
  [ 1.9033, 0.0000 ] ]
130000	-31.41037	0	-31.41037	[ [ 8.6426, 0.0000 ] ,
  [ 2.9495, 0.0000 ] ,
  [ 9.8431, 5.9974 ] ,
  [ 10.4671, 0.0000 ] ,
  [ 4.4545, 0.0000 ] ,
  [ 8.9300, 0.0000 ] ,
  [ 5.4291, 0.0000 ] ,
  [ 0.2563, 0.0000 ] ,
  [ 1.5743, 0.0000 ] ,
  [ 0.4438, 0.0000 ] ]
140000	-18.30002	0	-18.30002	[ [ 8.1471, 0.0000 ] ,
  [ 1.7619, 0.0000 ] ,
  [ 8.1273, 6.6472 ] ,
  [ 8.7628, 0.0000 ] ,
  [ 4.2999, 0.0000 ] ,
  [ 7.8895, 0.0000 ] ,
  [ 6.3721, 0.0000 ] ,
  [ 0.3957, 0.0000 ] ,
  [ 0.5478, 0.0000 ] ,
  [ 3.7855, 0.0000 ] ]
150000	-22.98423	0	-22.98423	[ [ 7.5481, 0.0000 ] ,
  [ 8.5211, 0.0000 ] ,
  [ 9.4726, 7.4892 ] ,
  [ 7.4440, 0.0000 ] ,
  [ 3.3404, 0.0000 ] ,
  [ 9.3000, 0.0000 ] ,
  [ 7.5612, 0.0000 ] ,
  [ 1.0353, 0.0000 ] ,
  [ 1.7555, 0.0000 ] ,
  [ 5.5662, 0.0000 ] ]
160000	-24.1167	0	-24.1167	[ [ 9.4305, 0.0000 ] ,
  [ 3.8301, 0.0000 ] ,
  [ 8.9383, 8.3478 ] ,
  [ 8.8391, 0.0000 ] ,
  [ 2.0266, 0.0000 ] ,
  [ 7.8123, 0.0000 ] ,
  [ 3.9689, 0.0000 ] ,
  [ 5.0825, 0.0000 ] ,
  [ 0.7633, 0.0000 ] ,
  [ 3.4727, 0.0000 ] ]
170000	-23.51263	0	-23.51263	[ [ 8.0485, 0.0000 ] ,
  [ 3.6009, 0.0000 ] ,
  [ 8.1049, 5.4036 ] ,
  [ 10.2912, 0.0000 ] ,
  [ 4.4107, 0.0000 ] ,
  [ 8.6424, 0.0000 ] ,
  [ 5.4778, 0.0000 ] ,
  [ 1.3028, 0.0000 ] ,
  [ 0.8572, 0.0000 ] ,
  [ 0.6513, 0.0000 ] ]
180000	-26.63967	0	-26.63967	[ [ 7.9158, 0.0000 ] ,
  [ 1.7057, 0.0000 ] ,
  [ 12.5922, 8.5941 ] ,
  [ 9.5169, 0.0000 ] ,
  [ 2.4375, 0.0000 ] ,
  [ 10.6926, 0.0000 ] ,
  [ 9.4203, 0.0000 ] ,
  [ 2.2613, 0.0000 ] ,
  [ 4.3704, 0.0000 ] ,
  [ 1.4562, 0.0000 ] ]
190000	-28.33176	0	-28.33176	[ [ 8.1495, 0.0000 ] ,
  [ 3.9702, 0.0000 ] ,
  [ 10.3167, 7.2316 ] ,
  [ 9.4188, 0.0000 ] ,
  [ 1.6042, 0.0000 ] ,
  [ 10.6625, 0.0000 ] ,
  [ 14.0824, 0.0000 ] ,
  [ 1.8429, 0.0000 ] ,
  [ 3.7571, 0.0000 ] ,
  [ 0.8165, 0.0000 ] ]
200000	-20.55589	0	-20.55589	[ [ 7.9642, 0.0000 ] ,
  [ 3.6302, 0.0000 ] ,
  [ 8.5716, 6.5354 ] ,
  [ 10.0178, 0.0000 ] ,
  [ 2.0534, 0.0000 ] ,
  [ 8.6177, 0.0000 ] ,
  [ 5.7111, 0.0000 ] ,
  [ 6.9429, 0.0000 ] ,
  [ 3.7747, 0.0000 ] ,
  [ 1.8250, 0.0000 ] ]
210000	-24.47385	0	-24.47385	[ [ 8.8616, 0.0000 ] ,
  [ 2.1829, 0.0000 ] ,
  [ 10.1322, 9.2540 ] ,
  [ 9.3866, 0.0000 ] ,
  [ 1.5584, 0.0000 ] ,
  [ 9.3460, 0.0000 ] ,
  [ 4.3630, 0.0000 ] ,
  [ 2.1665, 0.0000 ] ,
  [ 4.3595, 0.0000 ] ,
  [ 1.0817, 0.0000 ] ]
220000	-29.41673	0	-29.41673	[ [ 9.2436, 0.0000 ] ,
  [ 1.5055, 0.0000 ] ,
  [ 10.4182, 7.6275 ] ,
  [ 9.7307, 0.0000 ] ,
  [ 3.2267, 0.0000 ] ,
  [ 9.1736, 0.0000 ] ,
  [ 9.8056, 0.0000 ] ,
  [ 4.6100, 0.0000 ] ,
  [ 0.6757, 0.0000 ] ,
  [ 0.8904, 0.0000 ] ]
230000	-33.81372	0	-33.81372	[ [ 10.1724, 0.0000 ] ,
  [ 3.3455, 0.0000 ] ,
  [ 9.0878, 7.4341 ] ,
  [ 9.3180, 0.0000 ] ,
  [ 4.2880, 0.0000 ] ,
  [ 7.8853, 0.0000 ] ,
  [ 7.1242, 0.0000 ] ,
  [ 2.9411, 0.0000 ] ,
  [ 3.7815, 0.0000 ] ,
  [ 10.8523, 0.0000 ] ]
240000	-20.18593	0	-20.18593	[ [ 10.4458, 0.0000 ] ,
  [ 0.4412, 0.0000 ] ,
  [ 7.9624, 6.1575 ] ,
  [ 8.2040, 0.0000 ] ,
  [ 3.0188, 0.0000 ] ,
  [ 9.2637, 0.0000 ] ,
  [ 6.3647, 0.0000 ] ,
  [ 0.8201, 0.0000 ] ,
  [ 1.2695, 0.0000 ] ,
  [ 1.2269, 0.0000 ] ]
250000	-25.16477	0	-25.16477	[ [ 10.9121, 0.0000 ] ,
  [ 3.3277, 0.0000 ] ,
  [ 8.1246, 6.8786 ] ,
  [ 10.7352, 0.0000 ] ,
  [ 2.8470, 0.0000 ] ,
  [ 7.8125, 0.0000 ] ,
  [ 7.3736, 0.0000 ] ,
  [ 5.7080, 0.0000 ] ,
  [ 0.9495, 0.0000 ] ,
  [ 2.9460, 0.0000 ] ]
260000	-19.00885	0	-19.00885	[ [ 8.7242, 0.0000 ] ,
  [ 1.4519, 0.0000 ] ,
  [ 8.5813, 6.8797 ] ,
  [ 8.9250, 0.0000 ] ,
  [ 1.6222, 0.0000 ] ,
  [ 8.6190, 0.0000 ] ,
  [ 7.6744, 0.0000 ] ,
  [ 2.9308, 0.0000 ] ,
  [ 0.3570, 0.0000 ] ,
  [ 2.0877, 0.0000 ] ]
270000	-19.47706	0	-19.47706	[ [ 9.1659, 0.0000 ] ,
  [ 0.3113, 0.0000 ] ,
  [ 9.5222, 6.6885 ] ,
  [ 8.6874, 0.0000 ] ,
  [ 1.3075, 0.0000 ] ,
  [ 10.7790, 0.0000 ] ,
  [ 5.4661, 0.0000 ] ,
  [ 1.7662, 0.0000 ] ,
  [ 0.8793, 0.0000 ] ,
  [ 1.4016, 0.0000 ] ]
280000	-23.11931	0	-23.11931	[ [ 8.3792, 0.0000 ] ,
  [ 5.2540, 0.0000 ] ,
  [ 10.5894, 8.7555 ] ,
  [ 10.8270, 0.0000 ] ,
  [ 1.0000, 0.0000 ] ,
  [ 8.8711, 0.0000 ] ,
  [ 6.3129, 0.0000 ] ,
  [ 3.4079, 0.0000 ] ,
  [ 4.5275, 0.0000 ] ,
  [ 2.4309, 0.0000 ] ]
290000	-28.20669	0	-28.20669	[ [ 8.5062, 0.0000 ] ,
  [ 2.5038, 0.0000 ] ,
  [ 7.8859, 7.3322 ] ,
  [ 10.5559, 0.0000 ] ,
  [ 2.8672, 0.0000 ] ,
  [ 9.9035, 0.0000 ] ,
  [ 5.4437, 0.0000 ] ,
  [ 5.2875, 0.0000 ] ,
  [ 1.1511, 0.0000 ] ,
  [ 2.8418, 0.0000 ] ]
300000	-31.46159	0	-31.46159	[ [ 9.5392, 0.0000 ] ,
  [ 1.3053, 0.0000 ] ,
  [ 12.8871, 4.8132 ] ,
  [ 9.0027, 0.0000 ] ,
  [ 0.6716, 0.0000 ] ,
  [ 10.2443, 0.0000 ] ,
  [ 7.6674, 0.0000 ] ,
  [ 3.7761, 0.0000 ] ,
  [ 5.3530, 0.0000 ] ,
  [ 2.8238, 0.0000 ] ]
310000	-33.81946	0	-33.81946	[ [ 11.4821, 0.0000 ] ,
  [ 0.9422, 0.0000 ] ,
  [ 10.0287, 6.9567 ] ,
  [ 10.7074, 0.0000 ] ,
  [ 4.0954, 0.0000 ] ,
  [ 10.1744, 0.0000 ] ,
  [ 6.2930, 0.0000 ] ,
  [ 1.4917, 0.0000 ] ,
  [ 4.3606, 0.0000 ] ,
  [ 10.1249, 0.0000 ] ]
320000	-24.38628	0	-24.38628	[ [ 8.1812, 0.0000 ] ,
  [ 3.9524, 0.0000 ] ,
  [ 10.8187, 6.2500 ] ,
  [ 9.2258, 0.0000 ] ,
