Iteration	Posterior	Likelihood	Prior	bd
0	-145.6603	0	-145.6603	[ [ 18.6851, 1.5415 ] ,
  [ 15.4697, 0.0000 ] ,
  [ 14.7414, 0.0000 ] ,
  [ 10.4010, 1.1655 ] ,
  [ 5.0550, 0.1576 ] ,
  [ 13.0689, 2.8149 ] ,
  [ 15.7199, 0.0000 ] ,
  [ 13.9181, 0.0000 ] ,
  [ 8.2851, 0.0000 ] ,
  [ 8.2065, 0.0000 ] ,
  [ 15.4984, 0.0000 ] ,
  [ 12.7995, 0.2537 ] ,
  [ 7.1063, 0.0000 ] ]
10000	-33.51964	0	-33.51964	[ [ 7.7583, 4.9424 ] ,
  [ 6.6591, 0.0000 ] ,
  [ 5.9605, 0.0000 ] ,
  [ 5.4722, 1.1794 ] ,
  [ 1.9469, 0.0315 ] ,
  [ 6.5259, 5.2705 ] ,
  [ 6.4512, 0.0000 ] ,
  [ 5.4702, 0.0000 ] ,
  [ 0.4058, 0.0000 ] ,
  [ 0.8540, 0.0000 ] ,
  [ 5.0611, 0.0000 ] ,
  [ 4.5045, 0.1763 ] ,
  [ 3.7833, 0.0000 ] ]
20000	-42.93227	0	-42.93227	[ [ 8.1019, 5.8356 ] ,
  [ 7.8225, 0.0000 ] ,
  [ 6.7039, 0.0000 ] ,
  [ 4.6034, 2.7466 ] ,
  [ 3.8126, 0.9123 ] ,
  [ 4.9094, 3.7509 ] ,
  [ 7.8163, 0.0000 ] ,
  [ 4.5151, 0.0000 ] ,
  [ 3.3670, 0.0000 ] ,
  [ 4.3237, 0.0000 ] ,
  [ 6.3055, 0.0000 ] ,
  [ 6.6346, 0.6921 ] ,
  [ 1.8372, 0.0000 ] ]
30000	-45.40703	0	-45.40703	[ [ 12.4693, 3.0529 ] ,
  [ 4.4679, 0.0000 ] ,
  [ 5.3690, 0.0000 ] ,
  [ 7.2763, 2.8614 ] ,
  [ 5.1150, 2.4223 ] ,
  [ 9.6305, 3.9370 ] ,
  [ 5.5245, 0.0000 ] ,
  [ 4.3535, 0.0000 ] ,
  [ 4.0462, 0.0000 ] ,
  [ 3.1821, 0.0000 ] ,
  [ 4.8719, 0.0000 ] ,
  [ 7.7090, 2.2142 ] ,
  [ 1.2730, 0.0000 ] ]
40000	-34.10554	0	-34.10554	[ [ 7.7914, 5.8855 ] ,
  [ 5.0645, 0.0000 ] ,
  [ 5.4432, 0.0000 ] ,
  [ 4.6703, 1.2879 ] ,
  [ 3.2641, 1.9245 ] ,
  [ 5.8580, 3.6814 ] ,
  [ 6.0930, 0.0000 ] ,
  [ 7.1804, 0.0000 ] ,
  [ 2.9621, 0.0000 ] ,
  [ 5.1906, 0.0000 ] ,
  [ 6.3977, 0.0000 ] ,
  [ 4.8171, 0.0355 ] ,
