Iteration	Posterior	Likelihood	Prior	bd
0	-213.0059	0	-213.0059	[ [ 25.6948, 0.0000 ] ,
  [ 23.9228, 0.0000 ] ,
  [ 9.8674, 0.0000 ] ,
  [ 8.1401, 0.0000 ] ,
  [ 24.6060, 0.0000 ] ,
  [ 14.1573, 4.0556 ] ,
  [ 22.7611, 1.1137 ] ,
  [ 18.8083, 5.1410 ] ,
  [ 20.1425, 5.5939 ] ,
  [ 15.9668, 0.0000 ] ,
  [ 14.5941, 1.6185 ] ]
10000	-36.9535	0	-36.9535	[ [ 10.0568, 0.0000 ] ,
  [ 7.9021, 0.0000 ] ,
  [ 3.4826, 0.0000 ] ,
  [ 2.4245, 0.0000 ] ,
  [ 14.7345, 0.0000 ] ,
  [ 4.4477, 1.2979 ] ,
  [ 10.9557, 0.3432 ] ,
  [ 6.8055, 5.0652 ] ,
  [ 9.6978, 5.9499 ] ,
  [ 1.1699, 0.0000 ] ,
  [ 3.6821, 2.0055 ] ]
20000	-42.62868	0	-42.62868	[ [ 10.2425, 0.0000 ] ,
  [ 8.8895, 0.0000 ] ,
  [ 5.4732, 0.0000 ] ,
  [ 5.1248, 0.0000 ] ,
  [ 13.3707, 0.0000 ] ,
  [ 4.0989, 0.3958 ] ,
  [ 14.1309, 0.5842 ] ,
  [ 7.4643, 3.9080 ] ,
  [ 10.1446, 8.3069 ] ,
  [ 5.3222, 0.0000 ] ,
  [ 5.0227, 1.1978 ] ]
30000	-37.68575	0	-37.68575	[ [ 13.6090, 0.0000 ] ,
  [ 6.0874, 0.0000 ] ,
  [ 1.5726, 0.0000 ] ,
  [ 3.4822, 0.0000 ] ,
  [ 12.3424, 0.0000 ] ,
  [ 2.6193, 1.0730 ] ,
  [ 10.9230, 1.7541 ] ,
  [ 10.4469, 8.8046 ] ,
  [ 9.6734, 5.6616 ] ,
  [ 3.1463, 0.0000 ] ,
  [ 2.2262, 1.5611 ] ]
40000	-47.1172	0	-47.1172	[ [ 10.3381, 0.0000 ] ,
  [ 6.2460, 0.0000 ] ,
  [ 9.8209, 0.0000 ] ,
  [ 4.0836, 0.0000 ] ,
  [ 12.3735, 0.0000 ] ,
  [ 7.7720, 2.7343 ] ,
  [ 11.0078, 0.3383 ] ,
  [ 10.3567, 8.1164 ] ,
  [ 6.2971, 2.9761 ] ,
  [ 4.9850, 0.0000 ] ,
  [ 6.7272, 2.2508 ] ]
50000	-39.16453	0	-39.16453	[ [ 10.7544, 0.0000 ] ,
  [ 5.4179, 0.0000 ] ,
  [ 3.6129, 0.0000 ] ,
  [ 1.7529, 0.0000 ] ,
  [ 10.8122, 0.0000 ] ,
  [ 6.7156, 2.0343 ] ,
  [ 11.1515, 0.5044 ] ,
  [ 7.9935, 3.8602 ] ,
  [ 11.0547, 7.0918 ] ,
  [ 2.0059, 0.0000 ] ,
  [ 4.6758, 0.7926 ] ]
60000	-43.67608	0	-43.67608	[ [ 15.0549, 0.0000 ] ,
  [ 5.6187, 0.0000 ] ,
  [ 5.4270, 0.0000 ] ,
  [ 5.1846, 0.0000 ] ,
  [ 10.4719, 0.0000 ] ,
  [ 2.6987, 0.4084 ] ,
  [ 17.7069, 2.0863 ] ,
