Iteration	Posterior	Likelihood	Prior	bd
0	-175.7261	0	-175.7261	[ [ 22.5696, 8.8087 ] ,
  [ 10.5307, 0.0000 ] ,
  [ 11.4722, 0.0000 ] ,
  [ 17.5542, 0.0000 ] ,
  [ 5.7987, 0.0000 ] ,
  [ 4.4690, 0.0000 ] ,
  [ 7.5848, 0.0000 ] ,
  [ 14.4770, 5.6001 ] ,
  [ 16.3278, 0.0000 ] ,
  [ 11.7402, 0.0000 ] ,
  [ 19.4911, 4.0696 ] ,
  [ 15.0023, 0.0000 ] ,
  [ 14.0531, 4.2536 ] ]
10000	-34.25509	0	-34.25509	[ [ 11.9847, 8.8222 ] ,
  [ 1.8434, 0.0000 ] ,
  [ 4.9218, 0.0000 ] ,
  [ 5.9845, 0.0000 ] ,
  [ 0.4558, 0.0000 ] ,
  [ 2.7562, 0.0000 ] ,
  [ 1.1481, 0.0000 ] ,
  [ 7.5818, 4.3636 ] ,
  [ 0.6343, 0.0000 ] ,
  [ 6.6565, 0.0000 ] ,
  [ 5.3750, 1.5805 ] ,
  [ 6.2067, 0.0000 ] ,
  [ 8.9113, 0.7756 ] ]
20000	-31.37894	0	-31.37894	[ [ 11.1137, 8.4725 ] ,
  [ 0.7758, 0.0000 ] ,
  [ 4.0851, 0.0000 ] ,
  [ 5.3170, 0.0000 ] ,
  [ 1.7248, 0.0000 ] ,
  [ 1.9066, 0.0000 ] ,
  [ 1.8771, 0.0000 ] ,
  [ 7.8520, 3.0585 ] ,
  [ 0.4523, 0.0000 ] ,
  [ 8.4645, 0.0000 ] ,
  [ 4.4929, 1.6905 ] ,
  [ 6.8579, 0.0000 ] ,
  [ 4.7855, 3.4225 ] ]
30000	-27.90649	0	-27.90649	[ [ 12.8221, 9.8161 ] ,
  [ 0.6956, 0.0000 ] ,
  [ 1.3172, 0.0000 ] ,
  [ 5.2606, 0.0000 ] ,
  [ 2.1035, 0.0000 ] ,
  [ 2.1244, 0.0000 ] ,
  [ 1.4073, 0.0000 ] ,
  [ 6.3256, 4.8196 ] ,
  [ 3.6964, 0.0000 ] ,
  [ 5.0017, 0.0000 ] ,
  [ 5.4501, 1.6762 ] ,
  [ 5.2563, 0.0000 ] ,
  [ 5.6683, 2.9585 ] ]
40000	-31.13974	0	-31.13974	[ [ 11.7912, 11.1549 ] ,
  [ 4.1725, 0.0000 ] ,
  [ 1.4897, 0.0000 ] ,
  [ 4.5015, 0.0000 ] ,
  [ 1.3627, 0.0000 ] ,
  [ 4.4110, 0.0000 ] ,
  [ 4.5321, 0.0000 ] ,
  [ 4.9133, 3.7026 ] ,
  [ 3.8457, 0.0000 ] ,
  [ 6.0219, 0.0000 ] ,
  [ 8.5882, 3.6715 ] ,
  [ 5.9138, 0.0000 ] ,
  [ 5.5622, 0.1634 ] ]
