Iteration	Posterior	Likelihood	Prior	bd
0	-117.063	0	-117.063	[ [ 18.1101, 1.5903 ] ,
  [ 14.5594, 0.0000 ] ,
  [ 9.0927, 0.0000 ] ,
  [ 10.9633, 0.0000 ] ,
  [ 12.0794, 0.0000 ] ,
  [ 16.1165, 0.0000 ] ,
  [ 12.4438, 0.0000 ] ,
  [ 17.9598, 6.0817 ] ,
  [ 13.2556, 1.8479 ] ,
  [ 7.6956, 0.0000 ] ,
  [ 6.8265, 0.0000 ] ,
  [ 12.0897, 0.0000 ] ,
  [ 12.4739, 0.0000 ] ]
10000	-33.83773	0	-33.83773	[ [ 7.2101, 1.7457 ] ,
  [ 6.2261, 0.0000 ] ,
  [ 2.6162, 0.0000 ] ,
  [ 1.5361, 0.0000 ] ,
  [ 3.2819, 0.0000 ] ,
  [ 8.9894, 0.0000 ] ,
  [ 3.6546, 0.0000 ] ,
  [ 12.0634, 5.8790 ] ,
  [ 4.1138, 0.1270 ] ,
  [ 3.7839, 0.0000 ] ,
  [ 3.5154, 0.0000 ] ,
  [ 4.8277, 0.0000 ] ,
  [ 4.1916, 0.0000 ] ]
20000	-30.28931	0	-30.28931	[ [ 7.8948, 0.1430 ] ,
  [ 8.5324, 0.0000 ] ,
  [ 3.0223, 0.0000 ] ,
  [ 2.1104, 0.0000 ] ,
  [ 1.2085, 0.0000 ] ,
  [ 7.2206, 0.0000 ] ,
  [ 3.2128, 0.0000 ] ,
  [ 8.0059, 5.3986 ] ,
  [ 5.3177, 2.3497 ] ,
  [ 4.3953, 0.0000 ] ,
  [ 0.8565, 0.0000 ] ,
  [ 4.6319, 0.0000 ] ,
  [ 6.9373, 0.0000 ] ]
30000	-32.25891	0	-32.25891	[ [ 8.0529, 0.0438 ] ,
  [ 4.9522, 0.0000 ] ,
  [ 1.8788, 0.0000 ] ,
  [ 4.0519, 0.0000 ] ,
  [ 0.6216, 0.0000 ] ,
  [ 7.1509, 0.0000 ] ,
  [ 1.9379, 0.0000 ] ,
