Iteration	Posterior	Likelihood	Prior	bd
0	-104.3938	0	-104.3938	[ [ 18.2131, 3.3506 ] ,
  [ 7.9548, 0.0000 ] ,
  [ 2.0039, 0.0000 ] ,
  [ 3.3364, 0.0000 ] ,
  [ 11.7632, 0.0000 ] ,
  [ 7.1627, 0.0000 ] ,
  [ 21.8252, 4.6856 ] ,
  [ 9.4167, 3.1801 ] ,
  [ 12.1809, 0.0000 ] ,
  [ 13.0374, 0.0000 ] ]
10000	-26.77327	0	-26.77327	[ [ 10.6807, 2.1364 ] ,
  [ 2.7471, 0.0000 ] ,
  [ 1.3429, 0.0000 ] ,
  [ 2.2177, 0.0000 ] ,
  [ 3.8936, 0.0000 ] ,
  [ 4.7837, 0.0000 ] ,
  [ 10.8309, 8.0219 ] ,
  [ 5.5843, 1.3737 ] ,
  [ 4.7796, 0.0000 ] ,
  [ 4.0863, 0.0000 ] ]
20000	-22.74308	0	-22.74308	[ [ 8.4519, 1.5850 ] ,
  [ 0.5817, 0.0000 ] ,
  [ 3.4654, 0.0000 ] ,
  [ 2.1269, 0.0000 ] ,
  [ 2.0026, 0.0000 ] ,
  [ 3.2598, 0.0000 ] ,
  [ 10.6955, 9.0052 ] ,
  [ 2.9900, 0.4125 ] ,
  [ 4.3813, 0.0000 ] ,
  [ 1.1774, 0.0000 ] ]
30000	-20.83756	0	-20.83756	[ [ 11.1684, 1.6675 ] ,
  [ 1.0458, 0.0000 ] ,
  [ 2.0973, 0.0000 ] ,
  [ 0.5127, 0.0000 ] ,
  [ 1.9131, 0.0000 ] ,
  [ 1.7693, 0.0000 ] ,
  [ 11.5334, 6.8179 ] ,
  [ 0.6268, 0.3464 ] ,
  [ 6.3007, 0.0000 ] ,
  [ 0.9925, 0.0000 ] ]
40000	-30.18782	0	-30.18782	[ [ 10.4476, 2.6352 ] ,
  [ 2.4901, 0.0000 ] ,
  [ 2.4824, 0.0000 ] ,
  [ 2.1703, 0.0000 ] ,
  [ 2.6790, 0.0000 ] ,
  [ 2.8271, 0.0000 ] ,
  [ 9.6203, 9.0081 ] ,
  [ 3.5963, 0.1164 ] ,
  [ 6.8011, 0.0000 ] ,
  [ 0.2708, 0.0000 ] ]
50000	-30.74032	0	-30.74032	[ [ 11.0259, 1.7397 ] ,
  [ 4.7239, 0.0000 ] ,
  [ 1.4844, 0.0000 ] ,
  [ 3.2999, 0.0000 ] ,
  [ 2.1637, 0.0000 ] ,
  [ 4.4947, 0.0000 ] ,
  [ 13.7824, 7.1748 ] ,
  [ 4.0479, 2.2046 ] ,
  [ 6.0573, 0.0000 ] ,
  [ 3.3565, 0.0000 ] ]
60000	-20.87274	0	-20.87274	[ [ 9.4234, 1.6537 ] ,
  [ 0.6553, 0.0000 ] ,
  [ 3.7264, 0.0000 ] ,
  [ 2.4322, 0.0000 ] ,
  [ 1.8730, 0.0000 ] ,
  [ 3.7590, 0.0000 ] ,
  [ 9.7654, 3.4021 ] ,
  [ 3.8208, 2.6296 ] ,
  [ 7.4266, 0.0000 ] ,
  [ 3.6871, 0.0000 ] ]
70000	-28.11593	0	-28.11593	[ [ 11.8347, 0.1237 ] ,
  [ 2.4593, 0.0000 ] ,
  [ 2.4299, 0.0000 ] ,
  [ 8.7155, 0.0000 ] ,
  [ 3.6380, 0.0000 ] ,
  [ 4.2775, 0.0000 ] ,
  [ 12.1364, 9.5678 ] ,
  [ 4.6016, 2.1804 ] ,
