Iteration	Posterior	Likelihood	Prior	bd
0	-215.2174	0	-215.2174	[ [ 21.3314, 0.0000 ] ,
  [ 3.6819, 0.0000 ] ,
  [ 7.8378, 0.0000 ] ,
  [ 13.8332, 0.0000 ] ,
  [ 23.0883, 8.8116 ] ,
  [ 24.3182, 0.0000 ] ,
  [ 8.6571, 0.0000 ] ,
  [ 14.6129, 0.0000 ] ,
  [ 24.6951, 3.3082 ] ,
  [ 23.8325, 8.5569 ] ,
  [ 5.0938, 0.0000 ] ]
10000	-29.16705	0	-29.16705	[ [ 9.7484, 0.0000 ] ,
  [ 0.7390, 0.0000 ] ,
  [ 3.0593, 0.0000 ] ,
  [ 1.1300, 0.0000 ] ,
  [ 11.2563, 9.0489 ] ,
  [ 12.1677, 0.0000 ] ,
  [ 3.8414, 0.0000 ] ,
  [ 5.6583, 0.0000 ] ,
  [ 10.7454, 0.3012 ] ,
  [ 12.6400, 8.4605 ] ,
  [ 4.3309, 0.0000 ] ]
20000	-30.87157	0	-30.87157	[ [ 9.7589, 0.0000 ] ,
  [ 3.3266, 0.0000 ] ,
  [ 2.8148, 0.0000 ] ,
  [ 1.7962, 0.0000 ] ,
  [ 10.6657, 9.8480 ] ,
  [ 13.5851, 0.0000 ] ,
  [ 4.6080, 0.0000 ] ,
  [ 5.2683, 0.0000 ] ,
  [ 10.2945, 1.7641 ] ,
  [ 11.5497, 8.5274 ] ,
  [ 3.0808, 0.0000 ] ]
30000	-31.53664	0	-31.53664	[ [ 12.0562, 0.0000 ] ,
  [ 3.4653, 0.0000 ] ,
  [ 4.6273, 0.0000 ] ,
  [ 0.8956, 0.0000 ] ,
  [ 12.5468, 9.8779 ] ,
  [ 9.1821, 0.0000 ] ,
  [ 1.7193, 0.0000 ] ,
  [ 6.7655, 0.0000 ] ,
  [ 11.7893, 1.7811 ] ,
  [ 12.8786, 9.5094 ] ,
  [ 3.8754, 0.0000 ] ]
40000	-35.16435	0	-35.16435	[ [ 11.5729, 0.0000 ] ,
  [ 2.5147, 0.0000 ] ,
  [ 2.3459, 0.0000 ] ,
  [ 1.7104, 0.0000 ] ,
  [ 9.0078, 8.2035 ] ,
  [ 11.5452, 0.0000 ] ,
  [ 4.3240, 0.0000 ] ,
  [ 8.3294, 0.0000 ] ,
  [ 10.0252, 0.5473 ] ,
  [ 10.8995, 9.7913 ] ,
  [ 0.8525, 0.0000 ] ]
50000	-36.0215	0	-36.0215	[ [ 9.5160, 0.0000 ] ,
  [ 1.1826, 0.0000 ] ,
  [ 1.9416, 0.0000 ] ,
  [ 0.4947, 0.0000 ] ,
  [ 11.7034, 6.9379 ] ,
  [ 11.2103, 0.0000 ] ,
  [ 5.4403, 0.0000 ] ,
  [ 8.5428, 0.0000 ] ,
  [ 14.3268, 0.1354 ] ,
  [ 11.6693, 7.8471 ] ,
  [ 1.7409, 0.0000 ] ]
60000	-31.63919	0	-31.63919	[ [ 9.9221, 0.0000 ] ,
  [ 1.2818, 0.0000 ] ,
  [ 3.8968, 0.0000 ] ,
  [ 0.6268, 0.0000 ] ,
  [ 11.7593, 10.0558 ] ,
  [ 9.1959, 0.0000 ] ,
  [ 2.2154, 0.0000 ] ,
  [ 4.5689, 0.0000 ] ,
  [ 11.1548, 3.6375 ] ,
  [ 11.5143, 9.7440 ] ,
  [ 2.4223, 0.0000 ] ]
70000	-27.56802	0	-27.56802	[ [ 10.4691, 0.0000 ] ,
  [ 0.2676, 0.0000 ] ,
  [ 1.1017, 0.0000 ] ,
  [ 2.8748, 0.0000 ] ,
  [ 12.9770, 11.1111 ] ,
  [ 10.4422, 0.0000 ] ,
  [ 0.8276, 0.0000 ] ,
  [ 7.2803, 0.0000 ] ,
  [ 10.8738, 0.1709 ] ,
  [ 11.3859, 9.4441 ] ,
  [ 1.0980, 0.0000 ] ]
80000	-29.57828	0	-29.57828	[ [ 9.3647, 0.0000 ] ,
  [ 0.6990, 0.0000 ] ,
  [ 1.5727, 0.0000 ] ,
  [ 0.5379, 0.0000 ] ,
  [ 12.0497, 8.5642 ] ,
  [ 13.1500, 0.0000 ] ,
  [ 1.2744, 0.0000 ] ,
  [ 8.6345, 0.0000 ] ,
  [ 8.6824, 3.2288 ] ,
  [ 11.6569, 8.6856 ] ,
  [ 0.8493, 0.0000 ] ]
90000	-34.10967	0	-34.10967	[ [ 12.6969, 0.0000 ] ,
  [ 2.1641, 0.0000 ] ,
  [ 3.0777, 0.0000 ] ,
  [ 1.7434, 0.0000 ] ,
  [ 12.4236, 7.5664 ] ,
  [ 13.9767, 0.0000 ] ,
  [ 3.1854, 0.0000 ] ,
  [ 8.5773, 0.0000 ] ,
  [ 8.9715, 0.0765 ] ,
  [ 15.0057, 9.9754 ] ,
  [ 3.6390, 0.0000 ] ]
100000	-34.68234	0	-34.68234	[ [ 12.9019, 0.0000 ] ,
  [ 1.7763, 0.0000 ] ,
  [ 2.1997, 0.0000 ] ,
  [ 2.9693, 0.0000 ] ,
  [ 11.7429, 10.6038 ] ,
  [ 12.0634, 0.0000 ] ,
  [ 2.0894, 0.0000 ] ,
  [ 8.4283, 0.0000 ] ,
  [ 12.1299, 3.9029 ] ,
  [ 11.8586, 8.5906 ] ,
  [ 1.7432, 0.0000 ] ]
110000	-27.81806	0	-27.81806	[ [ 11.1411, 0.0000 ] ,
  [ 0.5444, 0.0000 ] ,
  [ 0.5349, 0.0000 ] ,
  [ 0.9627, 0.0000 ] ,
  [ 12.3623, 8.4602 ] ,
  [ 11.7589, 0.0000 ] ,
  [ 0.5704, 0.0000 ] ,
  [ 8.4763, 0.0000 ] ,
  [ 9.4901, 3.8880 ] ,
  [ 8.6231, 8.1309 ] ,
  [ 3.9994, 0.0000 ] ]
120000	-50.32165	0	-50.32165	[ [ 12.4738, 0.0000 ] ,
  [ 2.2384, 0.0000 ] ,
  [ 6.2752, 0.0000 ] ,
  [ 1.7799, 0.0000 ] ,
  [ 16.7317, 9.7311 ] ,
  [ 9.4568, 0.0000 ] ,
  [ 7.0605, 0.0000 ] ,
  [ 7.0179, 0.0000 ] ,
  [ 15.7751, 0.3917 ] ,
  [ 13.7079, 11.6876 ] ,
  [ 8.4159, 0.0000 ] ]
130000	-36.90114	0	-36.90114	[ [ 13.1597, 0.0000 ] ,
  [ 5.3172, 0.0000 ] ,
  [ 4.3843, 0.0000 ] ,
  [ 2.8513, 0.0000 ] ,
  [ 13.2289, 7.5893 ] ,
  [ 10.8524, 0.0000 ] ,
  [ 6.8555, 0.0000 ] ,
  [ 5.8837, 0.0000 ] ,
  [ 10.0689, 1.8357 ] ,
  [ 14.5104, 11.7822 ] ,
  [ 4.5534, 0.0000 ] ]
140000	-40.71684	0	-40.71684	[ [ 13.3050, 0.0000 ] ,
  [ 3.7810, 0.0000 ] ,
  [ 8.1078, 0.0000 ] ,
  [ 0.9763, 0.0000 ] ,
  [ 10.2093, 5.6714 ] ,
  [ 10.9109, 0.0000 ] ,
  [ 0.3833, 0.0000 ] ,
  [ 7.7490, 0.0000 ] ,
  [ 12.4175, 3.5761 ] ,
  [ 12.6176, 8.9971 ] ,
  [ 2.2363, 0.0000 ] ]
150000	-34.82161	0	-34.82161	[ [ 11.1339, 0.0000 ] ,
  [ 2.6874, 0.0000 ] ,
  [ 2.4027, 0.0000 ] ,
  [ 4.3235, 0.0000 ] ,
  [ 13.8234, 10.1403 ] ,
  [ 9.4069, 0.0000 ] ,
  [ 3.4182, 0.0000 ] ,
  [ 8.8814, 0.0000 ] ,
  [ 10.5119, 3.3263 ] ,
  [ 10.9667, 10.7698 ] ,
  [ 0.9762, 0.0000 ] ]
160000	-28.7741	0	-28.7741	[ [ 10.4565, 0.0000 ] ,
  [ 2.0461, 0.0000 ] ,
  [ 1.8469, 0.0000 ] ,
  [ 2.9516, 0.0000 ] ,
  [ 10.4035, 8.8922 ] ,
  [ 9.6555, 0.0000 ] ,
  [ 4.1098, 0.0000 ] ,
  [ 5.6348, 0.0000 ] ,
  [ 8.9708, 0.7819 ] ,
  [ 10.6795, 8.6742 ] ,
  [ 1.8859, 0.0000 ] ]
170000	-29.82931	0	-29.82931	[ [ 9.5507, 0.0000 ] ,
  [ 3.6563, 0.0000 ] ,
  [ 3.3974, 0.0000 ] ,
  [ 1.9405, 0.0000 ] ,
  [ 9.8915, 8.8754 ] ,
  [ 8.9490, 0.0000 ] ,
  [ 4.5081, 0.0000 ] ,
  [ 8.1411, 0.0000 ] ,
  [ 8.9593, 0.7168 ] ,
  [ 8.6973, 7.8925 ] ,
  [ 4.6015, 0.0000 ] ]
180000	-31.79938	0	-31.79938	[ [ 11.6438, 0.0000 ] ,
  [ 2.2537, 0.0000 ] ,
  [ 4.3261, 0.0000 ] ,
  [ 4.3866, 0.0000 ] ,
  [ 11.5076, 9.6586 ] ,
  [ 11.1930, 0.0000 ] ,
  [ 2.9022, 0.0000 ] ,
  [ 6.8010, 0.0000 ] ,
  [ 12.2843, 1.6633 ] ,
  [ 13.0187, 9.6117 ] ,
  [ 1.8444, 0.0000 ] ]
190000	-39.76949	0	-39.76949	[ [ 9.1484, 0.0000 ] ,
  [ 4.7119, 0.0000 ] ,
  [ 4.5916, 0.0000 ] ,
  [ 2.1437, 0.0000 ] ,
  [ 9.8623, 6.9217 ] ,
  [ 9.1250, 0.0000 ] ,
  [ 3.8851, 0.0000 ] ,
  [ 9.1934, 0.0000 ] ,
  [ 12.5257, 0.8144 ] ,
  [ 11.6089, 7.9097 ] ,
  [ 4.1156, 0.0000 ] ]
200000	-34.44867	0	-34.44867	[ [ 10.7733, 0.0000 ] ,
  [ 1.6337, 0.0000 ] ,
  [ 4.1693, 0.0000 ] ,
  [ 1.9895, 0.0000 ] ,
  [ 11.8364, 8.5690 ] ,
  [ 15.0910, 0.0000 ] ,
  [ 2.8167, 0.0000 ] ,
  [ 7.9188, 0.0000 ] ,
  [ 14.7086, 1.4736 ] ,
  [ 11.8814, 10.9559 ] ,
  [ 1.3148, 0.0000 ] ]
210000	-28.40163	0	-28.40163	[ [ 10.1886, 0.0000 ] ,
  [ 2.6312, 0.0000 ] ,
  [ 3.7581, 0.0000 ] ,
  [ 2.4341, 0.0000 ] ,
  [ 12.8135, 8.6214 ] ,
  [ 11.9785, 0.0000 ] ,
  [ 0.7027, 0.0000 ] ,
  [ 8.8340, 0.0000 ] ,
  [ 11.5532, 2.6793 ] ,
  [ 12.9399, 10.3787 ] ,
