Iteration	Posterior	Likelihood	Prior	bd
0	-81.18523	0	-81.18523	[ [ 15.8439, 0.0000 ] ,
  [ 7.5249, 0.0000 ] ,
  [ 5.2128, 0.0000 ] ,
  [ 9.9279, 0.0000 ] ,
  [ 7.7659, 0.0000 ] ,
  [ 11.1463, 0.0000 ] ,
  [ 3.2234, 0.0000 ] ,
  [ 9.7683, 0.0000 ] ,
  [ 8.5494, 0.0000 ] ,
  [ 2.7230, 0.0000 ] ,
  [ 8.9501, 0.0000 ] ]
10000	-15.91293	0	-15.91293	[ [ 8.6860, 0.0000 ] ,
  [ 3.9364, 0.0000 ] ,
  [ 5.3375, 0.0000 ] ,
  [ 2.9623, 0.0000 ] ,
  [ 2.7687, 0.0000 ] ,
  [ 3.8369, 0.0000 ] ,
  [ 3.2104, 0.0000 ] ,
  [ 1.5316, 0.0000 ] ,
  [ 2.8638, 0.0000 ] ,
  [ 3.6419, 0.0000 ] ,
  [ 0.6217, 0.0000 ] ]
20000	-8.442003	0	-8.442003	[ [ 7.2910, 0.0000 ] ,
  [ 1.1382, 0.0000 ] ,
  [ 1.1440, 0.0000 ] ,
  [ 2.9276, 0.0000 ] ,
  [ 0.5618, 0.0000 ] ,
  [ 5.6264, 0.0000 ] ,
  [ 2.3461, 0.0000 ] ,
  [ 1.6467, 0.0000 ] ,
  [ 1.3321, 0.0000 ] ,
  [ 1.1619, 0.0000 ] ,
  [ 1.8332, 0.0000 ] ]
30000	-16.48265	0	-16.48265	[ [ 9.5500, 0.0000 ] ,
  [ 1.1063, 0.0000 ] ,
  [ 0.8563, 0.0000 ] ,
  [ 7.4562, 0.0000 ] ,
  [ 4.3464, 0.0000 ] ,
  [ 4.5639, 0.0000 ] ,
  [ 0.3907, 0.0000 ] ,
  [ 4.2738, 0.0000 ] ,
  [ 3.7621, 0.0000 ] ,
  [ 2.3572, 0.0000 ] ,
  [ 1.9114, 0.0000 ] ]
40000	-16.99531	0	-16.99531	[ [ 12.6664, 0.0000 ] ,
  [ 1.9024, 0.0000 ] ,
  [ 1.6124, 0.0000 ] ,
  [ 4.6507, 0.0000 ] ,
  [ 2.4093, 0.0000 ] ,
  [ 5.6284, 0.0000 ] ,
  [ 2.7111, 0.0000 ] ,
  [ 0.5112, 0.0000 ] ,
  [ 1.8342, 0.0000 ] ,
  [ 3.3944, 0.0000 ] ,
  [ 0.5848, 0.0000 ] ]
50000	-13.55874	0	-13.55874	[ [ 7.1352, 0.0000 ] ,
  [ 1.9185, 0.0000 ] ,
  [ 1.6730, 0.0000 ] ,
  [ 3.6043, 0.0000 ] ,
  [ 1.5055, 0.0000 ] ,
  [ 3.4658, 0.0000 ] ,
  [ 1.5038, 0.0000 ] ,
  [ 2.9766, 0.0000 ] ,
  [ 2.5796, 0.0000 ] ,
  [ 2.7285, 0.0000 ] ,
  [ 1.7157, 0.0000 ] ]
60000	-5.655961	0	-5.655961	[ [ 8.2858, 0.0000 ] ,
  [ 2.4424, 0.0000 ] ,
  [ 1.3618, 0.0000 ] ,
  [ 3.8023, 0.0000 ] ,
  [ 0.8994, 0.0000 ] ,
  [ 4.2014, 0.0000 ] ,
  [ 1.0627, 0.0000 ] ,
  [ 0.9333, 0.0000 ] ,
  [ 0.6171, 0.0000 ] ,
  [ 0.4679, 0.0000 ] ,
  [ 1.9715, 0.0000 ] ]
70000	-16.5737	0	-16.5737	[ [ 6.5240, 0.0000 ] ,
  [ 4.6739, 0.0000 ] ,
  [ 0.2473, 0.0000 ] ,
  [ 3.6492, 0.0000 ] ,
  [ 4.6026, 0.0000 ] ,
  [ 4.3751, 0.0000 ] ,
  [ 1.3959, 0.0000 ] ,
  [ 0.5223, 0.0000 ] ,
  [ 3.1277, 0.0000 ] ,
  [ 0.4421, 0.0000 ] ,
  [ 0.5033, 0.0000 ] ]
80000	-18.63839	0	-18.63839	[ [ 7.0477, 0.0000 ] ,
  [ 0.6289, 0.0000 ] ,
  [ 5.6454, 0.0000 ] ,
  [ 5.6089, 0.0000 ] ,
  [ 1.7801, 0.0000 ] ,
  [ 4.1659, 0.0000 ] ,
  [ 0.7385, 0.0000 ] ,
  [ 1.6719, 0.0000 ] ,
  [ 2.6961, 0.0000 ] ,
  [ 1.9119, 0.0000 ] ,
  [ 7.2122, 0.0000 ] ]
90000	-16.61092	0	-16.61092	[ [ 9.1891, 0.0000 ] ,
  [ 0.4948, 0.0000 ] ,
  [ 1.4002, 0.0000 ] ,
  [ 4.7287, 0.0000 ] ,
  [ 2.1769, 0.0000 ] ,
  [ 6.1333, 0.0000 ] ,
  [ 0.7648, 0.0000 ] ,
  [ 0.6421, 0.0000 ] ,
  [ 2.2260, 0.0000 ] ,
  [ 2.1056, 0.0000 ] ,
  [ 3.2122, 0.0000 ] ]
100000	-15.27801	0	-15.27801	[ [ 6.0402, 0.0000 ] ,
  [ 3.4023, 0.0000 ] ,
  [ 2.2019, 0.0000 ] ,
  [ 3.3257, 0.0000 ] ,
  [ 1.0981, 0.0000 ] ,
  [ 3.6030, 0.0000 ] ,
  [ 1.0199, 0.0000 ] ,
  [ 2.4885, 0.0000 ] ,
  [ 0.6667, 0.0000 ] ,
  [ 3.2334, 0.0000 ] ,
  [ 5.1374, 0.0000 ] ]
110000	-19.06482	0	-19.06482	[ [ 8.4652, 0.0000 ] ,
  [ 2.8214, 0.0000 ] ,
  [ 0.6235, 0.0000 ] ,
  [ 4.2687, 0.0000 ] ,
  [ 1.4964, 0.0000 ] ,
  [ 7.3065, 0.0000 ] ,
  [ 1.4303, 0.0000 ] ,
  [ 1.4650, 0.0000 ] ,
  [ 1.3164, 0.0000 ] ,
  [ 1.9772, 0.0000 ] ,
  [ 4.3202, 0.0000 ] ]
120000	-16.34866	0	-16.34866	[ [ 6.3683, 0.0000 ] ,
  [ 0.4820, 0.0000 ] ,
  [ 3.2354, 0.0000 ] ,
  [ 4.6492, 0.0000 ] ,
  [ 1.7644, 0.0000 ] ,
  [ 3.8917, 0.0000 ] ,
  [ 2.9399, 0.0000 ] ,
  [ 3.7402, 0.0000 ] ,
  [ 0.7650, 0.0000 ] ,
  [ 2.9255, 0.0000 ] ,
  [ 1.4563, 0.0000 ] ]
130000	-15.67549	0	-15.67549	[ [ 8.3393, 0.0000 ] ,
  [ 1.0510, 0.0000 ] ,
  [ 1.8509, 0.0000 ] ,
  [ 7.8599, 0.0000 ] ,
  [ 0.6424, 0.0000 ] ,
  [ 6.1742, 0.0000 ] ,
  [ 0.3506, 0.0000 ] ,
  [ 1.2979, 0.0000 ] ,
  [ 2.2457, 0.0000 ] ,
  [ 1.4899, 0.0000 ] ,
  [ 1.8084, 0.0000 ] ]
140000	-16.78617	0	-16.78617	[ [ 6.9128, 0.0000 ] ,
  [ 2.8605, 0.0000 ] ,
  [ 3.6991, 0.0000 ] ,
  [ 3.9784, 0.0000 ] ,
  [ 2.9716, 0.0000 ] ,
  [ 2.7759, 0.0000 ] ,
  [ 4.2845, 0.0000 ] ,
  [ 1.3416, 0.0000 ] ,
  [ 0.1403, 0.0000 ] ,
  [ 1.5210, 0.0000 ] ,
  [ 2.3079, 0.0000 ] ]
150000	-14.93549	0	-14.93549	[ [ 7.6494, 0.0000 ] ,
  [ 3.3940, 0.0000 ] ,
  [ 1.6599, 0.0000 ] ,
  [ 3.0940, 0.0000 ] ,
  [ 2.7128, 0.0000 ] ,
  [ 4.7734, 0.0000 ] ,
  [ 1.1845, 0.0000 ] ,
  [ 2.3901, 0.0000 ] ,
  [ 1.9556, 0.0000 ] ,
  [ 1.8620, 0.0000 ] ,
  [ 2.1746, 0.0000 ] ]
160000	-12.43411	0	-12.43411	[ [ 6.4846, 0.0000 ] ,
  [ 1.9919, 0.0000 ] ,
  [ 0.7961, 0.0000 ] ,
  [ 4.2643, 0.0000 ] ,
  [ 1.6621, 0.0000 ] ,
  [ 4.8914, 0.0000 ] ,
  [ 0.4708, 0.0000 ] ,
  [ 1.9189, 0.0000 ] ,
  [ 2.9216, 0.0000 ] ,
  [ 2.1285, 0.0000 ] ,
  [ 0.9682, 0.0000 ] ]
170000	-15.19835	0	-15.19835	[ [ 6.3393, 0.0000 ] ,
  [ 0.4467, 0.0000 ] ,
  [ 5.7155, 0.0000 ] ,
  [ 3.4818, 0.0000 ] ,
  [ 1.8721, 0.0000 ] ,
  [ 3.1942, 0.0000 ] ,
  [ 1.5270, 0.0000 ] ,
  [ 2.2393, 0.0000 ] ,
  [ 2.8524, 0.0000 ] ,
  [ 3.0788, 0.0000 ] ,
  [ 1.1498, 0.0000 ] ]
180000	-22.42338	0	-22.42338	[ [ 7.3961, 0.0000 ] ,
  [ 3.0216, 0.0000 ] ,
  [ 5.3990, 0.0000 ] ,
  [ 3.6903, 0.0000 ] ,
  [ 1.2810, 0.0000 ] ,
  [ 3.6513, 0.0000 ] ,
  [ 2.9603, 0.0000 ] ,
  [ 1.4849, 0.0000 ] ,
  [ 2.9584, 0.0000 ] ,
  [ 5.4146, 0.0000 ] ,
  [ 3.2237, 0.0000 ] ]
190000	-10.78421	0	-10.78421	[ [ 6.9451, 0.0000 ] ,
  [ 2.4103, 0.0000 ] ,
  [ 2.4803, 0.0000 ] ,
  [ 3.9570, 0.0000 ] ,
  [ 3.6939, 0.0000 ] ,
  [ 3.9580, 0.0000 ] ,
  [ 2.0219, 0.0000 ] ,
  [ 1.7983, 0.0000 ] ,
  [ 0.4326, 0.0000 ] ,
  [ 1.2096, 0.0000 ] ,
  [ 1.1635, 0.0000 ] ]
200000	-19.83654	0	-19.83654	[ [ 7.2437, 0.0000 ] ,
  [ 3.6891, 0.0000 ] ,
  [ 1.2710, 0.0000 ] ,
  [ 4.9704, 0.0000 ] ,
  [ 1.5780, 0.0000 ] ,
  [ 5.3578, 0.0000 ] ,
  [ 2.2877, 0.0000 ] ,
  [ 0.7890, 0.0000 ] ,
  [ 0.9451, 0.0000 ] ,
  [ 3.7863, 0.0000 ] ,
  [ 2.5236, 0.0000 ] ]
210000	-7.703242	0	-7.703242	[ [ 6.3552, 0.0000 ] ,
  [ 1.3032, 0.0000 ] ,
  [ 1.1972, 0.0000 ] ,
  [ 2.7952, 0.0000 ] ,
  [ 0.0914, 0.0000 ] ,
  [ 4.8291, 0.0000 ] ,
  [ 1.1259, 0.0000 ] ,
  [ 0.3043, 0.0000 ] ,
  [ 0.6494, 0.0000 ] ,
  [ 0.3633, 0.0000 ] ,
  [ 1.8971, 0.0000 ] ]
220000	-5.564221	0	-5.564221	[ [ 7.8543, 0.0000 ] ,
  [ 0.1142, 0.0000 ] ,
  [ 1.8835, 0.0000 ] ,
  [ 3.1088, 0.0000 ] ,
  [ 1.7192, 0.0000 ] ,
  [ 3.9105, 0.0000 ] ,
  [ 1.3274, 0.0000 ] ,
  [ 0.3587, 0.0000 ] ,
  [ 0.5119, 0.0000 ] ,
  [ 0.4906, 0.0000 ] ,
  [ 1.1708, 0.0000 ] ]
230000	-9.0645	0	-9.0645	[ [ 6.4533, 0.0000 ] ,
  [ 1.9547, 0.0000 ] ,
  [ 2.2250, 0.0000 ] ,
  [ 3.7559, 0.0000 ] ,
  [ 0.4177, 0.0000 ] ,
  [ 4.9677, 0.0000 ] ,
  [ 2.4947, 0.0000 ] ,
  [ 3.1472, 0.0000 ] ,
  [ 0.5590, 0.0000 ] ,
  [ 2.3406, 0.0000 ] ,
  [ 1.7019, 0.0000 ] ]
240000	-17.65059	0	-17.65059	[ [ 6.0570, 0.0000 ] ,
  [ 1.0233, 0.0000 ] ,
  [ 2.9184, 0.0000 ] ,
  [ 5.5174, 0.0000 ] ,
  [ 2.7850, 0.0000 ] ,
  [ 4.0615, 0.0000 ] ,
  [ 3.1220, 0.0000 ] ,
  [ 1.6706, 0.0000 ] ,
  [ 1.5022, 0.0000 ] ,
  [ 1.1697, 0.0000 ] ,
  [ 4.4586, 0.0000 ] ]
250000	-12.07854	0	-12.07854	[ [ 7.9296, 0.0000 ] ,
  [ 1.7771, 0.0000 ] ,
  [ 3.8583, 0.0000 ] ,
  [ 5.1514, 0.0000 ] ,
  [ 2.1720, 0.0000 ] ,
  [ 3.8172, 0.0000 ] ,
  [ 0.2984, 0.0000 ] ,
  [ 0.4827, 0.0000 ] ,
  [ 2.5732, 0.0000 ] ,
  [ 2.8044, 0.0000 ] ,
  [ 2.0989, 0.0000 ] ]
260000	-13.91207	0	-13.91207	[ [ 8.6183, 0.0000 ] ,
  [ 1.5998, 0.0000 ] ,
  [ 0.1961, 0.0000 ] ,
  [ 3.6370, 0.0000 ] ,
  [ 2.3350, 0.0000 ] ,
  [ 3.8406, 0.0000 ] ,
  [ 1.0839, 0.0000 ] ,
  [ 1.7881, 0.0000 ] ,
  [ 0.6402, 0.0000 ] ,
  [ 3.1588, 0.0000 ] ,
  [ 2.3551, 0.0000 ] ]
270000	-34.10365	0	-34.10365	[ [ 7.0831, 0.0000 ] ,
  [ 5.3362, 0.0000 ] ,
  [ 1.0313, 0.0000 ] ,
  [ 3.7669, 0.0000 ] ,
  [ 1.0860, 0.0000 ] ,
  [ 4.7881, 0.0000 ] ,
  [ 2.7457, 0.0000 ] ,
  [ 12.0704, 0.0000 ] ,
  [ 1.4984, 0.0000 ] ,
  [ 2.7700, 0.0000 ] ,
  [ 3.4688, 0.0000 ] ]
280000	-7.559549	0	-7.559549	[ [ 6.0321, 0.0000 ] ,
  [ 0.6820, 0.0000 ] ,
  [ 1.2711, 0.0000 ] ,
  [ 4.0002, 0.0000 ] ,
  [ 1.4583, 0.0000 ] ,
  [ 6.2788, 0.0000 ] ,
  [ 1.6118, 0.0000 ] ,
  [ 1.8650, 0.0000 ] ,
  [ 0.6475, 0.0000 ] ,
  [ 1.3788, 0.0000 ] ,
  [ 2.5910, 0.0000 ] ]
290000	-23.57564	0	-23.57564	[ [ 8.0839, 0.0000 ] ,
  [ 2.4191, 0.0000 ] ,
  [ 5.6183, 0.0000 ] ,
  [ 6.7255, 0.0000 ] ,
  [ 3.3075, 0.0000 ] ,
  [ 4.3303, 0.0000 ] ,
  [ 5.6772, 0.0000 ] ,
  [ 4.6628, 0.0000 ] ,
  [ 3.4144, 0.0000 ] ,
  [ 3.2857, 0.0000 ] ,
  [ 0.8106, 0.0000 ] ]
300000	-19.15684	0	-19.15684	[ [ 8.6432, 0.0000 ] ,
  [ 3.6134, 0.0000 ] ,
  [ 2.7417, 0.0000 ] ,
  [ 4.4785, 0.0000 ] ,
  [ 0.5054, 0.0000 ] ,
  [ 3.6551, 0.0000 ] ,
  [ 0.8138, 0.0000 ] ,
  [ 1.2056, 0.0000 ] ,
  [ 1.0694, 0.0000 ] ,
  [ 0.8477, 0.0000 ] ,
  [ 2.6568, 0.0000 ] ]
310000	-16.89374	0	-16.89374	[ [ 8.6924, 0.0000 ] ,
