Iteration	Posterior	Likelihood	Prior	bd
0	-192.7307	0	-192.7307	[ [ 24.2137, 0.0000 ] ,
  [ 18.4770, 0.0000 ] ,
  [ 19.5194, 0.0000 ] ,
  [ 15.3207, 0.0000 ] ,
  [ 17.7663, 2.7216 ] ,
  [ 13.9183, 0.0000 ] ,
  [ 23.1289, 1.9245 ] ,
  [ 23.8915, 0.0000 ] ,
  [ 20.1980, 4.5134 ] ,
  [ 18.5557, 0.0000 ] ,
  [ 17.4618, 0.0000 ] ,
  [ 18.4846, 0.0000 ] ]
10000	-39.61263	0	-39.61263	[ [ 9.4425, 0.0000 ] ,
  [ 6.2915, 0.0000 ] ,
  [ 8.7165, 0.0000 ] ,
  [ 0.5000, 0.0000 ] ,
  [ 9.1424, 6.7600 ] ,
  [ 0.6956, 0.0000 ] ,
  [ 13.3625, 0.6705 ] ,
  [ 8.8759, 0.0000 ] ,
  [ 8.3275, 6.5284 ] ,
  [ 10.4595, 0.0000 ] ,
  [ 4.4096, 0.0000 ] ,
  [ 11.5120, 0.0000 ] ]
20000	-40.22644	0	-40.22644	[ [ 11.3122, 0.0000 ] ,
  [ 4.9128, 0.0000 ] ,
  [ 7.5871, 0.0000 ] ,
  [ 3.3188, 0.0000 ] ,
  [ 8.5382, 4.4114 ] ,
  [ 0.8754, 0.0000 ] ,
  [ 10.0740, 2.4508 ] ,
  [ 9.0974, 0.0000 ] ,
  [ 6.2161, 3.8341 ] ,
  [ 5.7419, 0.0000 ] ,
  [ 4.5907, 0.0000 ] ,
  [ 9.3980, 0.0000 ] ]
30000	-39.82019	0	-39.82019	[ [ 8.5092, 0.0000 ] ,
  [ 4.2016, 0.0000 ] ,
  [ 8.9504, 0.0000 ] ,
  [ 2.2859, 0.0000 ] ,
  [ 8.5945, 4.3870 ] ,
  [ 1.3396, 0.0000 ] ,
  [ 11.0463, 1.4565 ] ,
  [ 9.2568, 0.0000 ] ,
  [ 6.5612, 5.3780 ] ,
  [ 5.6812, 0.0000 ] ,
  [ 9.9200, 0.0000 ] ,
  [ 9.1375, 0.0000 ] ]
40000	-51.34008	0	-51.34008	[ [ 13.3084, 0.0000 ] ,
  [ 6.7870, 0.0000 ] ,
  [ 9.0442, 0.0000 ] ,
  [ 2.4075, 0.0000 ] ,
  [ 13.6063, 6.9370 ] ,
  [ 2.5378, 0.0000 ] ,
  [ 9.7813, 1.1045 ] ,
  [ 11.5838, 0.0000 ] ,
  [ 11.0150, 6.9800 ] ,
  [ 9.3380, 0.0000 ] ,
  [ 8.6596, 0.0000 ] ,
  [ 18.4338, 0.0000 ] ]
50000	-61.21147	0	-61.21147	[ [ 11.4885, 0.0000 ] ,
  [ 5.0562, 0.0000 ] ,
  [ 10.9982, 0.0000 ] ,
  [ 5.2176, 0.0000 ] ,
  [ 14.5520, 4.2896 ] ,
  [ 1.9964, 0.0000 ] ,
  [ 11.1578, 2.8202 ] ,
  [ 15.4786, 0.0000 ] ,
  [ 7.2024, 6.4492 ] ,
  [ 9.1670, 0.0000 ] ,
  [ 9.3911, 0.0000 ] ,
  [ 12.4216, 0.0000 ] ]
60000	-51.60924	0	-51.60924	[ [ 11.8533, 0.0000 ] ,
  [ 9.3582, 0.0000 ] ,
  [ 5.7694, 0.0000 ] ,
  [ 3.4964, 0.0000 ] ,
  [ 7.5659, 2.9594 ] ,
  [ 2.7447, 0.0000 ] ,
  [ 11.9403, 3.4584 ] ,
  [ 12.9416, 0.0000 ] ,
  [ 6.3750, 4.5016 ] ,
  [ 10.6553, 0.0000 ] ,
  [ 7.0701, 0.0000 ] ,
  [ 11.3066, 0.0000 ] ]
70000	-49.05881	0	-49.05881	[ [ 12.5066, 0.0000 ] ,
  [ 6.8882, 0.0000 ] ,
  [ 5.2833, 0.0000 ] ,
  [ 1.3439, 0.0000 ] ,
  [ 7.6223, 2.9751 ] ,
  [ 1.4815, 0.0000 ] ,
  [ 11.8383, 3.7741 ] ,
  [ 9.7141, 0.0000 ] ,
  [ 9.7497, 5.4982 ] ,
  [ 9.6809, 0.0000 ] ,
  [ 9.3203, 0.0000 ] ,
  [ 12.5648, 0.0000 ] ]
80000	-39.55468	0	-39.55468	[ [ 11.2368, 0.0000 ] ,
  [ 4.2636, 0.0000 ] ,
  [ 5.2449, 0.0000 ] ,
  [ 4.3238, 0.0000 ] ,
  [ 9.0598, 5.8846 ] ,
  [ 4.3617, 0.0000 ] ,
  [ 11.8033, 3.1728 ] ,
  [ 9.3699, 0.0000 ] ,
  [ 7.5122, 6.2718 ] ,
  [ 8.6706, 0.0000 ] ,
  [ 8.8057, 0.0000 ] ,
  [ 11.4705, 0.0000 ] ]
90000	-42.73621	0	-42.73621	[ [ 10.0525, 0.0000 ] ,
  [ 6.0505, 0.0000 ] ,
  [ 6.7378, 0.0000 ] ,
  [ 1.3479, 0.0000 ] ,
  [ 7.3053, 4.7483 ] ,
  [ 4.2312, 0.0000 ] ,
  [ 14.4909, 0.5378 ] ,
  [ 9.4923, 0.0000 ] ,
  [ 6.3906, 4.0373 ] ,
