Iteration	Posterior	Likelihood	Prior	bd
0	-56.89831	0	-56.89831	[ [ 9.0778, 0.0000 ] ,
  [ 4.7590, 0.0000 ] ,
  [ 3.1650, 0.0000 ] ,
  [ 5.6801, 0.0000 ] ,
  [ 12.4959, 0.0000 ] ,
  [ 7.0821, 0.0000 ] ,
  [ 11.1781, 0.0000 ] ,
  [ 9.1295, 0.0000 ] ,
  [ 6.9868, 0.0000 ] ,
  [ 6.8452, 0.0000 ] ]
10000	-20.95939	0	-20.95939	[ [ 8.0205, 0.0000 ] ,
  [ 2.9259, 0.0000 ] ,
  [ 0.3828, 0.0000 ] ,
  [ 1.1624, 0.0000 ] ,
  [ 4.8049, 0.0000 ] ,
  [ 1.1727, 0.0000 ] ,
  [ 5.2301, 0.0000 ] ,
  [ 2.6678, 0.0000 ] ,
  [ 3.0913, 0.0000 ] ,
  [ 2.3809, 0.0000 ] ]
20000	-13.99086	0	-13.99086	[ [ 5.3748, 0.0000 ] ,
  [ 2.0694, 0.0000 ] ,
  [ 2.6176, 0.0000 ] ,
  [ 2.7782, 0.0000 ] ,
  [ 4.3890, 0.0000 ] ,
  [ 0.5170, 0.0000 ] ,
  [ 5.9098, 0.0000 ] ,
  [ 2.4450, 0.0000 ] ,
  [ 3.2004, 0.0000 ] ,
  [ 0.7581, 0.0000 ] ]
30000	-19.48386	0	-19.48386	[ [ 6.8619, 0.0000 ] ,
  [ 1.3973, 0.0000 ] ,
  [ 0.9231, 0.0000 ] ,
  [ 2.1047, 0.0000 ] ,
  [ 4.3908, 0.0000 ] ,
  [ 2.0230, 0.0000 ] ,
  [ 4.9532, 0.0000 ] ,
  [ 4.1673, 0.0000 ] ,
  [ 2.6825, 0.0000 ] ,
  [ 1.9258, 0.0000 ] ]
40000	-29.39689	0	-29.39689	[ [ 7.2820, 0.0000 ] ,
  [ 2.3350, 0.0000 ] ,
  [ 2.2138, 0.0000 ] ,
  [ 2.6737, 0.0000 ] ,
  [ 7.6025, 0.0000 ] ,
  [ 2.3934, 0.0000 ] ,
  [ 6.5598, 0.0000 ] ,
  [ 3.1080, 0.0000 ] ,
  [ 4.2861, 0.0000 ] ,
  [ 1.6169, 0.0000 ] ]
50000	-15.61159	0	-15.61159	[ [ 6.8118, 0.0000 ] ,
  [ 1.4243, 0.0000 ] ,
  [ 0.7264, 0.0000 ] ,
  [ 1.4247, 0.0000 ] ,
  [ 7.7775, 0.0000 ] ,
  [ 1.8231, 0.0000 ] ,
  [ 5.0310, 0.0000 ] ,
  [ 3.2574, 0.0000 ] ,
  [ 2.4862, 0.0000 ] ,
  [ 0.5998, 0.0000 ] ]
60000	-17.51753	0	-17.51753	[ [ 5.3848, 0.0000 ] ,
  [ 2.3843, 0.0000 ] ,
  [ 3.5406, 0.0000 ] ,
  [ 2.5853, 0.0000 ] ,
  [ 5.1193, 0.0000 ] ,
  [ 1.4626, 0.0000 ] ,
  [ 4.4523, 0.0000 ] ,
  [ 3.7045, 0.0000 ] ,
  [ 3.6123, 0.0000 ] ,
  [ 0.6412, 0.0000 ] ]
70000	-17.81797	0	-17.81797	[ [ 6.0244, 0.0000 ] ,
  [ 0.4820, 0.0000 ] ,
  [ 2.1087, 0.0000 ] ,
  [ 2.1008, 0.0000 ] ,
  [ 4.9318, 0.0000 ] ,
  [ 1.7073, 0.0000 ] ,
  [ 10.9552, 0.0000 ] ,
  [ 2.8686, 0.0000 ] ,
  [ 3.4728, 0.0000 ] ,
  [ 1.7185, 0.0000 ] ]
80000	-14.88522	0	-14.88522	[ [ 5.7615, 0.0000 ] ,
  [ 2.2736, 0.0000 ] ,
  [ 2.9911, 0.0000 ] ,
  [ 0.5970, 0.0000 ] ,
  [ 5.0835, 0.0000 ] ,
  [ 1.5387, 0.0000 ] ,
  [ 5.2235, 0.0000 ] ,
  [ 3.1573, 0.0000 ] ,
  [ 3.6499, 0.0000 ] ,
  [ 0.4662, 0.0000 ] ]
90000	-18.09776	0	-18.09776	[ [ 7.2460, 0.0000 ] ,
  [ 0.1835, 0.0000 ] ,
  [ 0.4699, 0.0000 ] ,
  [ 5.1221, 0.0000 ] ,
  [ 6.6272, 0.0000 ] ,
  [ 0.7323, 0.0000 ] ,
  [ 4.9072, 0.0000 ] ,
  [ 4.1699, 0.0000 ] ,
  [ 3.2378, 0.0000 ] ,
  [ 1.6487, 0.0000 ] ]
100000	-23.4099	0	-23.4099	[ [ 6.7318, 0.0000 ] ,
  [ 5.0121, 0.0000 ] ,
  [ 2.1961, 0.0000 ] ,
  [ 1.9164, 0.0000 ] ,
  [ 4.7202, 0.0000 ] ,
  [ 3.3802, 0.0000 ] ,
  [ 5.0353, 0.0000 ] ,
  [ 5.2990, 0.0000 ] ,
  [ 3.4122, 0.0000 ] ,
  [ 2.8003, 0.0000 ] ]
110000	-23.40981	0	-23.40981	[ [ 4.8373, 0.0000 ] ,
  [ 2.3003, 0.0000 ] ,
  [ 1.1867, 0.0000 ] ,
  [ 1.4308, 0.0000 ] ,
  [ 6.0400, 0.0000 ] ,
  [ 1.9888, 0.0000 ] ,
  [ 6.5206, 0.0000 ] ,
  [ 4.2173, 0.0000 ] ,
  [ 4.7134, 0.0000 ] ,
