Iteration	Posterior	Likelihood	Prior	bd
0	-110.8699	0	-110.8699	[ [ 19.4628, 0.0000 ] ,
  [ 15.3637, 0.0000 ] ,
  [ 14.9209, 0.0000 ] ,
  [ 18.4662, 0.0000 ] ,
  [ 10.3977, 0.0000 ] ,
  [ 3.7909, 0.4943 ] ,
  [ 9.8785, 0.0000 ] ,
  [ 3.3135, 0.0000 ] ,
  [ 11.7130, 0.0000 ] ,
  [ 4.4569, 0.0000 ] ,
  [ 2.1994, 0.0000 ] ]
10000	-19.08624	0	-19.08624	[ [ 10.4977, 0.0000 ] ,
  [ 4.2957, 0.0000 ] ,
  [ 6.1362, 0.0000 ] ,
  [ 5.7381, 0.0000 ] ,
  [ 4.3392, 0.0000 ] ,
  [ 4.1954, 0.0663 ] ,
  [ 0.3656, 0.0000 ] ,
  [ 3.8169, 0.0000 ] ,
  [ 5.3422, 0.0000 ] ,
  [ 4.0899, 0.0000 ] ,
  [ 2.7709, 0.0000 ] ]
20000	-30.36949	0	-30.36949	[ [ 7.9743, 0.0000 ] ,
  [ 5.7377, 0.0000 ] ,
  [ 6.5455, 0.0000 ] ,
  [ 6.0131, 0.0000 ] ,
  [ 5.7133, 0.0000 ] ,
  [ 3.1399, 0.3589 ] ,
  [ 3.1411, 0.0000 ] ,
  [ 1.5925, 0.0000 ] ,
  [ 5.1636, 0.0000 ] ,
  [ 2.1967, 0.0000 ] ,
  [ 3.7916, 0.0000 ] ]
30000	-22.39417	0	-22.39417	[ [ 8.1876, 0.0000 ] ,
  [ 5.4468, 0.0000 ] ,
  [ 4.8297, 0.0000 ] ,
  [ 5.3852, 0.0000 ] ,
  [ 5.9771, 0.0000 ] ,
  [ 3.6003, 0.6146 ] ,
  [ 3.5102, 0.0000 ] ,
  [ 2.1672, 0.0000 ] ,
  [ 5.1504, 0.0000 ] ,
  [ 2.2471, 0.0000 ] ,
  [ 4.8459, 0.0000 ] ]
40000	-23.7731	0	-23.7731	[ [ 11.0943, 0.0000 ] ,
  [ 6.2163, 0.0000 ] ,
  [ 4.5023, 0.0000 ] ,
  [ 4.8149, 0.0000 ] ,
  [ 5.5767, 0.0000 ] ,
  [ 1.4644, 1.1623 ] ,
  [ 3.9138, 0.0000 ] ,
  [ 2.3948, 0.0000 ] ,
  [ 4.4825, 0.0000 ] ,
  [ 3.7768, 0.0000 ] ,
  [ 2.6986, 0.0000 ] ]
50000	-23.33685	0	-23.33685	[ [ 8.1310, 0.0000 ] ,
  [ 6.5960, 0.0000 ] ,
  [ 6.4952, 0.0000 ] ,
  [ 6.0540, 0.0000 ] ,
  [ 5.0701, 0.0000 ] ,
  [ 1.6699, 0.1246 ] ,
  [ 4.4403, 0.0000 ] ,
  [ 4.1697, 0.0000 ] ,
  [ 3.8234, 0.0000 ] ,
  [ 3.1304, 0.0000 ] ,
  [ 3.2029, 0.0000 ] ]
60000	-21.71703	0	-21.71703	[ [ 7.8791, 0.0000 ] ,
  [ 6.4856, 0.0000 ] ,
  [ 5.7102, 0.0000 ] ,
  [ 4.8199, 0.0000 ] ,
  [ 4.8972, 0.0000 ] ,
  [ 3.8458, 1.0766 ] ,
  [ 4.0631, 0.0000 ] ,
  [ 3.7902, 0.0000 ] ,
  [ 4.2673, 0.0000 ] ,
  [ 0.9141, 0.0000 ] ,
  [ 2.6349, 0.0000 ] ]
70000	-23.2511	0	-23.2511	[ [ 11.4771, 0.0000 ] ,
  [ 5.0370, 0.0000 ] ,
  [ 5.0942, 0.0000 ] ,
  [ 5.1140, 0.0000 ] ,
  [ 7.4428, 0.0000 ] ,
  [ 2.9312, 2.3099 ] ,
  [ 0.2809, 0.0000 ] ,
  [ 2.2311, 0.0000 ] ,
  [ 5.4570, 0.0000 ] ,
  [ 1.1936, 0.0000 ] ,
  [ 3.9555, 0.0000 ] ]
80000	-22.25809	0	-22.25809	[ [ 10.9581, 0.0000 ] ,
  [ 6.1790, 0.0000 ] ,
  [ 4.4724, 0.0000 ] ,
  [ 5.3872, 0.0000 ] ,
  [ 4.5512, 0.0000 ] ,
  [ 3.7668, 2.3072 ] ,
  [ 3.1724, 0.0000 ] ,
  [ 1.9023, 0.0000 ] ,
  [ 5.1369, 0.0000 ] ,
  [ 0.9799, 0.0000 ] ,
  [ 2.3026, 0.0000 ] ]
90000	-23.04644	0	-23.04644	[ [ 7.9982, 0.0000 ] ,
  [ 5.7324, 0.0000 ] ,
  [ 5.6000, 0.0000 ] ,
  [ 7.6648, 0.0000 ] ,
  [ 7.1704, 0.0000 ] ,
  [ 0.7570, 0.0022 ] ,
  [ 3.0953, 0.0000 ] ,
  [ 2.6971, 0.0000 ] ,
  [ 6.1451, 0.0000 ] ,
  [ 3.9707, 0.0000 ] ,
  [ 3.6005, 0.0000 ] ]
100000	-23.15294	0	-23.15294	[ [ 7.9561, 0.0000 ] ,
  [ 7.2488, 0.0000 ] ,
  [ 6.2415, 0.0000 ] ,
  [ 4.6169, 0.0000 ] ,
  [ 5.2958, 0.0000 ] ,
  [ 3.7439, 0.0208 ] ,
  [ 5.5614, 0.0000 ] ,
  [ 4.0280, 0.0000 ] ,
  [ 6.6785, 0.0000 ] ,
  [ 4.1703, 0.0000 ] ,
  [ 4.0352, 0.0000 ] ]
110000	-18.93692	0	-18.93692	[ [ 12.0371, 0.0000 ] ,
  [ 4.0525, 0.0000 ] ,
  [ 4.5837, 0.0000 ] ,
  [ 5.8174, 0.0000 ] ,
  [ 5.7997, 0.0000 ] ,
  [ 2.5645, 1.0601 ] ,
  [ 3.5216, 0.0000 ] ,
  [ 1.3044, 0.0000 ] ,
  [ 6.0370, 0.0000 ] ,
  [ 0.9282, 0.0000 ] ,
  [ 1.2887, 0.0000 ] ]
120000	-28.42609	0	-28.42609	[ [ 10.1282, 0.0000 ] ,
  [ 7.0096, 0.0000 ] ,
  [ 5.5642, 0.0000 ] ,
  [ 4.6832, 0.0000 ] ,
  [ 6.4595, 0.0000 ] ,
  [ 5.0082, 1.2820 ] ,
  [ 5.1254, 0.0000 ] ,
  [ 2.6353, 0.0000 ] ,
  [ 6.7672, 0.0000 ] ,
  [ 1.0888, 0.0000 ] ,
  [ 3.7473, 0.0000 ] ]
130000	-35.56817	0	-35.56817	[ [ 9.9260, 0.0000 ] ,
  [ 6.2473, 0.0000 ] ,
  [ 6.6468, 0.0000 ] ,
  [ 5.8513, 0.0000 ] ,
  [ 6.2495, 0.0000 ] ,
  [ 3.8871, 2.7176 ] ,
  [ 3.5360, 0.0000 ] ,
  [ 5.3249, 0.0000 ] ,
  [ 7.1855, 0.0000 ] ,
  [ 4.1544, 0.0000 ] ,
  [ 3.1514, 0.0000 ] ]
140000	-20.38886	0	-20.38886	[ [ 9.6807, 0.0000 ] ,
  [ 8.5729, 0.0000 ] ,
  [ 5.8357, 0.0000 ] ,
  [ 4.9951, 0.0000 ] ,
  [ 4.6278, 0.0000 ] ,
  [ 3.6730, 1.6744 ] ,
  [ 3.4796, 0.0000 ] ,
  [ 3.4487, 0.0000 ] ,
  [ 4.3348, 0.0000 ] ,
  [ 4.5037, 0.0000 ] ,
  [ 2.1785, 0.0000 ] ]
150000	-26.42312	0	-26.42312	[ [ 8.1492, 0.0000 ] ,
  [ 6.6627, 0.0000 ] ,
  [ 5.4433, 0.0000 ] ,
  [ 5.7000, 0.0000 ] ,
  [ 4.9391, 0.0000 ] ,
  [ 4.3428, 1.3887 ] ,
  [ 4.0108, 0.0000 ] ,
  [ 3.7343, 0.0000 ] ,
  [ 6.7821, 0.0000 ] ,
  [ 5.1166, 0.0000 ] ,
  [ 5.4478, 0.0000 ] ]
160000	-15.87286	0	-15.87286	[ [ 8.0699, 0.0000 ] ,
  [ 4.7728, 0.0000 ] ,
  [ 5.3092, 0.0000 ] ,
  [ 4.9381, 0.0000 ] ,
  [ 5.5648, 0.0000 ] ,
  [ 1.1253, 0.5109 ] ,
  [ 3.0691, 0.0000 ] ,
  [ 3.7135, 0.0000 ] ,
  [ 3.9709, 0.0000 ] ,
  [ 3.8065, 0.0000 ] ,
  [ 2.5039, 0.0000 ] ]
170000	-27.01902	0	-27.01902	[ [ 16.4588, 0.0000 ] ,
  [ 5.9808, 0.0000 ] ,
  [ 4.4576, 0.0000 ] ,
  [ 4.4555, 0.0000 ] ,
  [ 4.8182, 0.0000 ] ,
  [ 3.8752, 0.6873 ] ,
  [ 3.4736, 0.0000 ] ,
  [ 2.0635, 0.0000 ] ,
  [ 4.4940, 0.0000 ] ,
  [ 4.5511, 0.0000 ] ,
  [ 2.5065, 0.0000 ] ]
180000	-22.7499	0	-22.7499	[ [ 9.3216, 0.0000 ] ,
  [ 4.1575, 0.0000 ] ,
  [ 3.8202, 0.0000 ] ,
  [ 5.3968, 0.0000 ] ,
  [ 7.3388, 0.0000 ] ,
  [ 1.4590, 0.6220 ] ,
  [ 0.3355, 0.0000 ] ,
  [ 3.2894, 0.0000 ] ,
  [ 6.9546, 0.0000 ] ,
  [ 0.4760, 0.0000 ] ,
  [ 4.0038, 0.0000 ] ]
190000	-25.80883	0	-25.80883	[ [ 8.5470, 0.0000 ] ,
  [ 5.2626, 0.0000 ] ,
  [ 4.6618, 0.0000 ] ,
  [ 4.0410, 0.0000 ] ,
  [ 6.7772, 0.0000 ] ,
  [ 3.8968, 0.0529 ] ,
  [ 3.7431, 0.0000 ] ,
  [ 0.7488, 0.0000 ] ,
  [ 4.1726, 0.0000 ] ,
  [ 1.8848, 0.0000 ] ,
  [ 2.3368, 0.0000 ] ]
200000	-25.59305	0	-25.59305	[ [ 9.4724, 0.0000 ] ,
  [ 6.4025, 0.0000 ] ,
  [ 6.7416, 0.0000 ] ,
  [ 9.4165, 0.0000 ] ,
  [ 6.0729, 0.0000 ] ,
  [ 1.6097, 0.2575 ] ,
  [ 3.3789, 0.0000 ] ,
  [ 2.0004, 0.0000 ] ,
  [ 4.0205, 0.0000 ] ,
  [ 2.9740, 0.0000 ] ,
  [ 3.2061, 0.0000 ] ]
210000	-22.29274	0	-22.29274	[ [ 8.7003, 0.0000 ] ,
  [ 6.1152, 0.0000 ] ,
  [ 5.9621, 0.0000 ] ,
  [ 6.8119, 0.0000 ] ,
  [ 4.3677, 0.0000 ] ,
