Iteration	Posterior	Likelihood	Prior	bd
0	-330.1147	0	-330.1147	[ [ 24.1580, 0.0000 ] ,
  [ 18.7968, 0.0000 ] ,
  [ 19.4920, 0.0000 ] ,
  [ 9.7534, 0.2896 ] ,
  [ 13.3658, 0.9539 ] ,
  [ 23.4642, 0.0000 ] ,
  [ 24.9628, 0.0000 ] ,
  [ 12.3353, 4.2934 ] ,
  [ 25.5828, 3.6924 ] ,
  [ 12.4804, 0.0000 ] ,
  [ 17.3548, 1.9155 ] ]
10000	-44.82978	0	-44.82978	[ [ 11.9884, 0.0000 ] ,
  [ 1.5458, 0.0000 ] ,
  [ 10.2817, 0.0000 ] ,
  [ 5.0042, 2.7680 ] ,
  [ 5.7629, 4.1112 ] ,
  [ 10.3931, 0.0000 ] ,
  [ 11.7890, 0.0000 ] ,
  [ 5.8786, 3.8205 ] ,
  [ 13.3546, 1.3257 ] ,
  [ 7.2079, 0.0000 ] ,
  [ 9.0123, 3.2654 ] ]
20000	-62.25119	0	-62.25119	[ [ 10.6358, 0.0000 ] ,
  [ 6.4898, 0.0000 ] ,
  [ 11.8939, 0.0000 ] ,
  [ 5.2911, 2.1619 ] ,
  [ 4.7203, 1.1779 ] ,
  [ 13.3708, 0.0000 ] ,
  [ 12.5929, 0.0000 ] ,
  [ 11.7080, 3.4452 ] ,
  [ 12.0526, 3.3130 ] ,
  [ 7.2132, 0.0000 ] ,
  [ 7.3927, 3.5670 ] ]
30000	-37.93294	0	-37.93294	[ [ 10.0953, 0.0000 ] ,
  [ 2.6702, 0.0000 ] ,
  [ 8.3948, 0.0000 ] ,
  [ 5.0456, 3.3942 ] ,
  [ 4.7497, 3.6554 ] ,
  [ 10.7807, 0.0000 ] ,
  [ 10.8548, 0.0000 ] ,
  [ 7.2465, 1.6377 ] ,
  [ 9.3906, 3.2159 ] ,
  [ 4.8587, 0.0000 ] ,
  [ 7.8921, 0.4560 ] ]
40000	-44.39674	0	-44.39674	[ [ 10.5928, 0.0000 ] ,
  [ 0.7959, 0.0000 ] ,
  [ 8.9742, 0.0000 ] ,
  [ 5.1631, 2.0951 ] ,
  [ 3.3887, 0.8348 ] ,
  [ 10.8439, 0.0000 ] ,
  [ 11.4811, 0.0000 ] ,
  [ 7.4074, 0.4954 ] ,
  [ 10.9150, 0.1719 ] ,
  [ 6.3789, 0.0000 ] ,
  [ 6.9217, 1.6768 ] ]
50000	-37.99575	0	-37.99575	[ [ 9.7976, 0.0000 ] ,
  [ 1.1418, 0.0000 ] ,
  [ 5.5361, 0.0000 ] ,
  [ 3.2258, 1.3442 ] ,
  [ 3.9406, 0.9858 ] ,
  [ 9.0342, 0.0000 ] ,
  [ 11.7089, 0.0000 ] ,
  [ 6.3035, 0.7882 ] ,
  [ 12.3129, 1.6042 ] ,
  [ 6.6098, 0.0000 ] ,
  [ 6.8009, 0.0270 ] ]
60000	-48.56105	0	-48.56105	[ [ 12.3943, 0.0000 ] ,
  [ 3.3772, 0.0000 ] ,
  [ 5.6124, 0.0000 ] ,
  [ 5.0885, 1.7133 ] ,
  [ 5.5189, 2.0147 ] ,
  [ 13.3649, 0.0000 ] ,
  [ 12.1278, 0.0000 ] ,
  [ 5.3280, 1.2273 ] ,
  [ 12.6567, 2.1010 ] ,
  [ 7.0910, 0.0000 ] ,
  [ 6.6741, 3.5205 ] ]
70000	-43.21771	0	-43.21771	[ [ 11.5583, 0.0000 ] ,
  [ 3.0588, 0.0000 ] ,
  [ 6.6196, 0.0000 ] ,
  [ 4.7925, 3.3576 ] ,
  [ 4.3914, 3.2099 ] ,
  [ 9.6951, 0.0000 ] ,
  [ 14.7850, 0.0000 ] ,
  [ 6.0137, 0.6773 ] ,
  [ 10.0688, 0.0359 ] ,
  [ 7.1899, 0.0000 ] ,
  [ 8.4197, 3.0551 ] ]
80000	-43.1446	0	-43.1446	[ [ 11.7937, 0.0000 ] ,
  [ 2.0921, 0.0000 ] ,
  [ 5.8180, 0.0000 ] ,
  [ 6.9309, 1.2924 ] ,
  [ 1.6025, 0.9069 ] ,
  [ 12.6663, 0.0000 ] ,
  [ 10.9021, 0.0000 ] ,
  [ 7.5434, 2.8117 ] ,
  [ 10.0042, 2.5069 ] ,
  [ 9.0753, 0.0000 ] ,
  [ 7.7671, 2.1258 ] ]
90000	-40.62149	0	-40.62149	[ [ 13.0126, 0.0000 ] ,
  [ 2.3278, 0.0000 ] ,
  [ 7.0327, 0.0000 ] ,
  [ 2.4772, 0.8967 ] ,
  [ 5.1877, 2.9157 ] ,
  [ 11.6072, 0.0000 ] ,
  [ 10.6439, 0.0000 ] ,
