Iteration	Posterior	Likelihood	Prior	bd
0	-91.00443	0	-91.00443	[ [ 19.8134, 0.0000 ] ,
  [ 4.2198, 0.0000 ] ,
  [ 7.7311, 0.0000 ] ,
  [ 15.8208, 0.0000 ] ,
  [ 16.1812, 0.0000 ] ,
  [ 4.9499, 0.0000 ] ,
  [ 20.5885, 6.8174 ] ,
  [ 12.2471, 0.0000 ] ,
  [ 11.4131, 0.0000 ] ,
  [ 2.4550, 0.0000 ] ]
10000	-27.82235	0	-27.82235	[ [ 8.6584, 0.0000 ] ,
  [ 4.9211, 0.0000 ] ,
  [ 1.0643, 0.0000 ] ,
  [ 5.3531, 0.0000 ] ,
  [ 8.6286, 0.0000 ] ,
  [ 0.7184, 0.0000 ] ,
  [ 9.2219, 6.2530 ] ,
  [ 1.6984, 0.0000 ] ,
  [ 2.2073, 0.0000 ] ,
  [ 2.1171, 0.0000 ] ]
20000	-14.28038	0	-14.28038	[ [ 7.3330, 0.0000 ] ,
  [ 0.4823, 0.0000 ] ,
  [ 2.2525, 0.0000 ] ,
  [ 3.6566, 0.0000 ] ,
  [ 5.1234, 0.0000 ] ,
  [ 0.4815, 0.0000 ] ,
  [ 7.0866, 4.3809 ] ,
  [ 0.1342, 0.0000 ] ,
  [ 1.7915, 0.0000 ] ,
  [ 4.7739, 0.0000 ] ]
30000	-18.92925	0	-18.92925	[ [ 7.9552, 0.0000 ] ,
  [ 3.2968, 0.0000 ] ,
  [ 2.9276, 0.0000 ] ,
  [ 4.5143, 0.0000 ] ,
  [ 6.8623, 0.0000 ] ,
  [ 5.0906, 0.0000 ] ,
  [ 7.5645, 4.2332 ] ,
  [ 2.6381, 0.0000 ] ,
  [ 2.6659, 0.0000 ] ,
  [ 1.2546, 0.0000 ] ]
40000	-30.79361	0	-30.79361	[ [ 8.0129, 0.0000 ] ,
  [ 1.4938, 0.0000 ] ,
  [ 5.4537, 0.0000 ] ,
  [ 8.1802, 0.0000 ] ,
  [ 5.7304, 0.0000 ] ,
  [ 3.2996, 0.0000 ] ,
  [ 8.6300, 5.5082 ] ,
  [ 1.2856, 0.0000 ] ,
  [ 2.2133, 0.0000 ] ,
  [ 2.1617, 0.0000 ] ]
50000	-25.25922	0	-25.25922	[ [ 8.9391, 0.0000 ] ,
  [ 2.4386, 0.0000 ] ,
  [ 2.4466, 0.0000 ] ,
  [ 5.3356, 0.0000 ] ,
  [ 3.8959, 0.0000 ] ,
  [ 4.9917, 0.0000 ] ,
  [ 8.9032, 3.6366 ] ,
  [ 4.8582, 0.0000 ] ,
  [ 2.2898, 0.0000 ] ,
  [ 5.1062, 0.0000 ] ]
60000	-17.8338	0	-17.8338	[ [ 8.7647, 0.0000 ] ,
  [ 2.0191, 0.0000 ] ,
  [ 1.5894, 0.0000 ] ,
  [ 4.7706, 0.0000 ] ,
  [ 3.7551, 0.0000 ] ,
  [ 0.3805, 0.0000 ] ,
  [ 7.5275, 3.5653 ] ,
  [ 0.5347, 0.0000 ] ,
  [ 3.2252, 0.0000 ] ,
  [ 1.8193, 0.0000 ] ]
70000	-22.14244	0	-22.14244	[ [ 9.5830, 0.0000 ] ,
  [ 2.5633, 0.0000 ] ,
  [ 1.3871, 0.0000 ] ,
  [ 4.5155, 0.0000 ] ,
  [ 4.3362, 0.0000 ] ,
  [ 2.9127, 0.0000 ] ,
  [ 8.3011, 5.6178 ] ,
  [ 2.9195, 0.0000 ] ,
  [ 2.4678, 0.0000 ] ,
  [ 1.8916, 0.0000 ] ]
80000	-30.16726	0	-30.16726	[ [ 8.4609, 0.0000 ] ,
  [ 0.7484, 0.0000 ] ,
  [ 1.6640, 0.0000 ] ,
  [ 4.4286, 0.0000 ] ,
  [ 6.1056, 0.0000 ] ,
  [ 2.1634, 0.0000 ] ,
  [ 8.9777, 2.2037 ] ,
  [ 11.2982, 0.0000 ] ,
  [ 5.3450, 0.0000 ] ,
  [ 0.2799, 0.0000 ] ]
90000	-27.11515	0	-27.11515	[ [ 10.4126, 0.0000 ] ,
  [ 6.6455, 0.0000 ] ,
  [ 2.2172, 0.0000 ] ,
  [ 5.4452, 0.0000 ] ,
  [ 7.0077, 0.0000 ] ,
  [ 4.3251, 0.0000 ] ,
  [ 8.6824, 5.3008 ] ,
  [ 3.4795, 0.0000 ] ,
  [ 3.8277, 0.0000 ] ,
  [ 4.7163, 0.0000 ] ]
100000	-27.92903	0	-27.92903	[ [ 11.4885, 0.0000 ] ,
  [ 3.8572, 0.0000 ] ,
  [ 1.8169, 0.0000 ] ,
  [ 4.6879, 0.0000 ] ,
  [ 5.4927, 0.0000 ] ,
  [ 5.5594, 0.0000 ] ,
  [ 7.3677, 2.8776 ] ,
  [ 1.9102, 0.0000 ] ,
  [ 4.3430, 0.0000 ] ,
  [ 1.6446, 0.0000 ] ]
110000	-24.30103	0	-24.30103	[ [ 8.2130, 0.0000 ] ,
  [ 2.3766, 0.0000 ] ,
  [ 2.8960, 0.0000 ] ,
  [ 7.7628, 0.0000 ] ,
  [ 5.6727, 0.0000 ] ,
  [ 2.7642, 0.0000 ] ,
  [ 9.0183, 2.3583 ] ,
  [ 2.2465, 0.0000 ] ,
  [ 0.4854, 0.0000 ] ,
  [ 5.2609, 0.0000 ] ]
120000	-27.68382	0	-27.68382	[ [ 12.6621, 0.0000 ] ,
  [ 1.9011, 0.0000 ] ,
  [ 2.3523, 0.0000 ] ,
  [ 7.1779, 0.0000 ] ,
  [ 6.3002, 0.0000 ] ,
  [ 2.3245, 0.0000 ] ,
  [ 9.5361, 5.2099 ] ,
  [ 1.1707, 0.0000 ] ,
  [ 8.6322, 0.0000 ] ,
  [ 2.5726, 0.0000 ] ]
130000	-17.10359	0	-17.10359	[ [ 7.4115, 0.0000 ] ,
  [ 2.2988, 0.0000 ] ,
  [ 2.3617, 0.0000 ] ,
  [ 4.9539, 0.0000 ] ,
  [ 5.8739, 0.0000 ] ,
  [ 0.9939, 0.0000 ] ,
  [ 7.8734, 2.2580 ] ,
  [ 1.4427, 0.0000 ] ,
  [ 0.9992, 0.0000 ] ,
  [ 0.7066, 0.0000 ] ]
