Iteration	Posterior	Likelihood	Prior	bd
0	-140.5505	0	-140.5505	[ [ 15.8796, 1.1867 ] ,
  [ 2.1264, 0.0000 ] ,
  [ 7.1628, 0.0000 ] ,
  [ 17.3552, 3.6600 ] ,
  [ 12.5789, 0.0000 ] ,
  [ 10.4358, 0.0000 ] ,
  [ 12.8026, 0.9485 ] ,
  [ 10.9766, 0.0000 ] ,
  [ 10.2983, 0.0000 ] ,
  [ 9.4099, 4.1159 ] ]
10000	-21.29609	0	-21.29609	[ [ 9.4509, 8.5778 ] ,
  [ 2.0055, 0.0000 ] ,
  [ 0.7256, 0.0000 ] ,
  [ 6.4879, 3.1589 ] ,
  [ 3.9428, 0.0000 ] ,
  [ 3.2271, 0.0000 ] ,
  [ 3.4708, 0.3610 ] ,
  [ 1.0051, 0.0000 ] ,
  [ 1.7424, 0.0000 ] ,
  [ 2.3187, 0.5272 ] ]
20000	-29.60124	0	-29.60124	[ [ 10.9804, 6.1673 ] ,
  [ 1.8441, 0.0000 ] ,
  [ 1.1347, 0.0000 ] ,
  [ 5.5178, 0.5555 ] ,
  [ 3.9378, 0.0000 ] ,
  [ 4.3288, 0.0000 ] ,
  [ 3.6329, 0.3529 ] ,
  [ 2.9488, 0.0000 ] ,
  [ 0.7595, 0.0000 ] ,
  [ 8.8562, 2.1119 ] ]
30000	-30.98046	0	-30.98046	[ [ 6.0611, 5.3864 ] ,
  [ 3.0627, 0.0000 ] ,
  [ 4.7324, 0.0000 ] ,
  [ 6.8506, 0.0101 ] ,
  [ 2.1772, 0.0000 ] ,
  [ 1.9924, 0.0000 ] ,
  [ 5.8363, 2.0604 ] ,
  [ 1.9816, 0.0000 ] ,
  [ 3.5085, 0.0000 ] ,
  [ 1.2999, 0.9394 ] ]
40000	-23.95839	0	-23.95839	[ [ 7.8374, 2.2013 ] ,
  [ 4.3304, 0.0000 ] ,
  [ 1.6249, 0.0000 ] ,
  [ 5.6950, 1.0160 ] ,
  [ 3.5371, 0.0000 ] ,
  [ 2.5346, 0.0000 ] ,
  [ 4.5989, 3.5245 ] ,
  [ 2.3810, 0.0000 ] ,
  [ 4.2467, 0.0000 ] ,
  [ 4.7090, 2.9961 ] ]
50000	-25.40301	0	-25.40301	[ [ 8.4162, 7.6203 ] ,
  [ 1.1059, 0.0000 ] ,
  [ 1.3636, 0.0000 ] ,
  [ 5.4862, 0.6636 ] ,
  [ 4.2561, 0.0000 ] ,
  [ 3.1275, 0.0000 ] ,
  [ 4.3666, 4.0090 ] ,
  [ 1.0610, 0.0000 ] ,
  [ 2.9056, 0.0000 ] ,
  [ 4.2000, 2.7630 ] ]
60000	-19.23273	0	-19.23273	[ [ 6.0874, 3.1927 ] ,
  [ 0.1300, 0.0000 ] ,
  [ 1.2356, 0.0000 ] ,
  [ 7.0721, 2.4029 ] ,
  [ 4.0638, 0.0000 ] ,
  [ 1.2839, 0.0000 ] ,
  [ 3.4606, 1.3175 ] ,
  [ 3.2668, 0.0000 ] ,
  [ 3.2511, 0.0000 ] ,
  [ 3.3155, 1.2649 ] ]
70000	-27.03489	0	-27.03489	[ [ 14.3802, 7.6360 ] ,
  [ 4.2566, 0.0000 ] ,
  [ 2.6739, 0.0000 ] ,
