Iteration	Posterior	Likelihood	Prior	bd
0	-126.247	0	-126.247	[ [ 16.0834, 6.3334 ] ,
  [ 18.4862, 7.2790 ] ,
  [ 14.9773, 0.0000 ] ,
  [ 12.4184, 0.0000 ] ,
  [ 5.2100, 1.6307 ] ,
  [ 12.5739, 2.3594 ] ,
  [ 14.0907, 0.0000 ] ,
  [ 16.5946, 0.0000 ] ,
  [ 4.6201, 0.0000 ] ,
  [ 8.0237, 0.0000 ] ,
  [ 5.7323, 0.0000 ] ]
10000	-36.31448	0	-36.31448	[ [ 10.2254, 7.0100 ] ,
  [ 8.1722, 7.6431 ] ,
  [ 4.6435, 0.0000 ] ,
  [ 1.7500, 0.0000 ] ,
  [ 3.1260, 0.4473 ] ,
  [ 7.9082, 3.8292 ] ,
  [ 8.0154, 0.0000 ] ,
  [ 8.2123, 0.0000 ] ,
  [ 3.7565, 0.0000 ] ,
  [ 0.8651, 0.0000 ] ,
  [ 5.0687, 0.0000 ] ]
20000	-32.97244	0	-32.97244	[ [ 9.6823, 5.4028 ] ,
  [ 10.2357, 7.2197 ] ,
  [ 5.3860, 0.0000 ] ,
  [ 1.6523, 0.0000 ] ,
  [ 2.0099, 0.1314 ] ,
  [ 8.5286, 4.3821 ] ,
  [ 9.2048, 0.0000 ] ,
  [ 10.4907, 0.0000 ] ,
  [ 0.9613, 0.0000 ] ,
  [ 2.1539, 0.0000 ] ,
  [ 1.2048, 0.0000 ] ]
30000	-29.80002	0	-29.80002	[ [ 9.9234, 6.5617 ] ,
  [ 8.6533, 5.7231 ] ,
  [ 3.4027, 0.0000 ] ,
  [ 0.7332, 0.0000 ] ,
  [ 2.5816, 1.5973 ] ,
  [ 7.6433, 3.6497 ] ,
  [ 7.9420, 0.0000 ] ,
  [ 7.5536, 0.0000 ] ,
  [ 0.2561, 0.0000 ] ,
  [ 3.8173, 0.0000 ] ,
  [ 3.6881, 0.0000 ] ]
40000	-36.88016	0	-36.88016	[ [ 6.5827, 3.0763 ] ,
  [ 10.1746, 4.1827 ] ,
  [ 4.8130, 0.0000 ] ,
  [ 5.1440, 0.0000 ] ,
  [ 4.3346, 0.2903 ] ,
  [ 6.3818, 5.1455 ] ,
  [ 9.4832, 0.0000 ] ,
  [ 8.9301, 0.0000 ] ,
  [ 3.0273, 0.0000 ] ,
  [ 3.4781, 0.0000 ] ,
  [ 3.3918, 0.0000 ] ]
50000	-30.54943	0	-30.54943	[ [ 7.6698, 5.9822 ] ,
  [ 9.4782, 7.2784 ] ,
  [ 4.4659, 0.0000 ] ,
  [ 4.1608, 0.0000 ] ,
  [ 3.3287, 0.3688 ] ,
  [ 7.7299, 3.3087 ] ,
  [ 7.9085, 0.0000 ] ,
  [ 8.8572, 0.0000 ] ,
  [ 2.8824, 0.0000 ] ,
  [ 0.5817, 0.0000 ] ,
  [ 3.0415, 0.0000 ] ]
60000	-37.82254	0	-37.82254	[ [ 10.0461, 7.1552 ] ,
  [ 8.5449, 2.8896 ] ,
  [ 5.6370, 0.0000 ] ,
  [ 2.3318, 0.0000 ] ,
  [ 0.8654, 0.5150 ] ,
  [ 8.3868, 3.8302 ] ,
  [ 8.7652, 0.0000 ] ,
  [ 10.2427, 0.0000 ] ,
  [ 5.6484, 0.0000 ] ,
  [ 7.5881, 0.0000 ] ,
  [ 2.6477, 0.0000 ] ]
70000	-35.04364	0	-35.04364	[ [ 9.2305, 7.3678 ] ,
  [ 7.9133, 6.4231 ] ,
  [ 3.3792, 0.0000 ] ,
  [ 4.9020, 0.0000 ] ,
  [ 4.0774, 1.6121 ] ,
  [ 8.5093, 4.0157 ] ,
  [ 9.5652, 0.0000 ] ,
  [ 9.6963, 0.0000 ] ,
  [ 0.8215, 0.0000 ] ,
  [ 1.3158, 0.0000 ] ,
  [ 1.2969, 0.0000 ] ]
80000	-27.42525	0	-27.42525	[ [ 6.1416, 4.3892 ] ,
  [ 9.1964, 5.4040 ] ,
  [ 6.0890, 0.0000 ] ,
  [ 2.5345, 0.0000 ] ,
  [ 2.4534, 0.8701 ] ,
  [ 6.7957, 2.1052 ] ,
  [ 7.3519, 0.0000 ] ,
  [ 8.0364, 0.0000 ] ,
  [ 1.5193, 0.0000 ] ,
  [ 1.5128, 0.0000 ] ,
  [ 2.8666, 0.0000 ] ]
90000	-36.91062	0	-36.91062	[ [ 8.6768, 2.8063 ] ,
  [ 9.0964, 3.7408 ] ,
  [ 6.8762, 0.0000 ] ,
  [ 2.6882, 0.0000 ] ,
  [ 2.8236, 1.1813 ] ,
  [ 8.5658, 3.6519 ] ,
  [ 8.7182, 0.0000 ] ,
  [ 7.1023, 0.0000 ] ,
  [ 2.9962, 0.0000 ] ,
  [ 0.8363, 0.0000 ] ,
  [ 6.1752, 0.0000 ] ]
100000	-35.53894	0	-35.53894	[ [ 10.2510, 5.8872 ] ,
  [ 10.6278, 3.4179 ] ,
  [ 6.8015, 0.0000 ] ,
  [ 0.9915, 0.0000 ] ,
  [ 1.9468, 0.5535 ] ,
  [ 6.7420, 0.9118 ] ,
  [ 8.5033, 0.0000 ] ,
  [ 7.0656, 0.0000 ] ,
  [ 1.2562, 0.0000 ] ,
  [ 1.5234, 0.0000 ] ,
  [ 2.6168, 0.0000 ] ]
110000	-36.04541	0	-36.04541	[ [ 9.2519, 8.9537 ] ,
  [ 8.7863, 2.2321 ] ,
  [ 4.7480, 0.0000 ] ,
  [ 3.1873, 0.0000 ] ,
  [ 3.5061, 2.8599 ] ,
  [ 8.6039, 5.0152 ] ,
  [ 8.3574, 0.0000 ] ,
  [ 7.6809, 0.0000 ] ,
  [ 4.1842, 0.0000 ] ,
  [ 0.3966, 0.0000 ] ,
  [ 1.3681, 0.0000 ] ]
120000	-33.67835	0	-33.67835	[ [ 9.9013, 5.2852 ] ,
  [ 7.5874, 5.7875 ] ,
  [ 5.6518, 0.0000 ] ,
  [ 1.4075, 0.0000 ] ,
  [ 5.0701, 2.6858 ] ,
  [ 6.3118, 4.8993 ] ,
  [ 10.0989, 0.0000 ] ,
  [ 8.9433, 0.0000 ] ,
  [ 3.3618, 0.0000 ] ,
  [ 6.2988, 0.0000 ] ,
  [ 2.0382, 0.0000 ] ]
130000	-28.82156	0	-28.82156	[ [ 10.2726, 5.8835 ] ,
  [ 8.4639, 6.5360 ] ,
  [ 6.0654, 0.0000 ] ,
  [ 2.2111, 0.0000 ] ,
  [ 2.9967, 1.5674 ] ,
  [ 6.8740, 2.4277 ] ,
  [ 6.4933, 0.0000 ] ,
  [ 7.3402, 0.0000 ] ,
  [ 0.7200, 0.0000 ] ,
  [ 2.3801, 0.0000 ] ,
  [ 1.7622, 0.0000 ] ]
140000	-33.22748	0	-33.22748	[ [ 8.4350, 5.9754 ] ,
  [ 9.4256, 6.9530 ] ,
  [ 6.5430, 0.0000 ] ,
  [ 1.3580, 0.0000 ] ,
  [ 6.6489, 1.2650 ] ,
  [ 7.9369, 4.3046 ] ,
  [ 7.3232, 0.0000 ] ,
  [ 7.0573, 0.0000 ] ,
  [ 3.0151, 0.0000 ] ,
  [ 1.8245, 0.0000 ] ,
  [ 2.5585, 0.0000 ] ]
150000	-38.80372	0	-38.80372	[ [ 8.4441, 6.1614 ] ,
  [ 9.3245, 6.0131 ] ,
  [ 3.5600, 0.0000 ] ,
  [ 6.0735, 0.0000 ] ,
  [ 0.1234, 0.0470 ] ,
  [ 6.5987, 4.1537 ] ,
  [ 8.4777, 0.0000 ] ,
  [ 6.9489, 0.0000 ] ,
  [ 6.2297, 0.0000 ] ,
  [ 2.9154, 0.0000 ] ,
  [ 3.1026, 0.0000 ] ]
160000	-29.98643	0	-29.98643	[ [ 7.1065, 6.2358 ] ,
  [ 7.8243, 6.5874 ] ,
  [ 6.9783, 0.0000 ] ,
  [ 0.6641, 0.0000 ] ,
  [ 2.7568, 1.6943 ] ,
  [ 8.0355, 3.8226 ] ,
  [ 7.4772, 0.0000 ] ,
  [ 9.2332, 0.0000 ] ,
  [ 0.9636, 0.0000 ] ,
  [ 2.9730, 0.0000 ] ,
  [ 2.9524, 0.0000 ] ]
170000	-25.53253	0	-25.53253	[ [ 6.3153, 3.0289 ] ,
  [ 8.0012, 5.5519 ] ,
  [ 6.8422, 0.0000 ] ,
  [ 1.0350, 0.0000 ] ,
  [ 2.6045, 0.9634 ] ,
  [ 8.5053, 3.3167 ] ,
  [ 7.3471, 0.0000 ] ,
  [ 8.0684, 0.0000 ] ,
  [ 1.7691, 0.0000 ] ,
  [ 1.2069, 0.0000 ] ,
  [ 0.5634, 0.0000 ] ]
180000	-33.19901	0	-33.19901	[ [ 9.5555, 5.8260 ] ,
  [ 8.2542, 5.7800 ] ,
  [ 8.4159, 0.0000 ] ,
  [ 2.1741, 0.0000 ] ,
  [ 2.2243, 0.9756 ] ,
  [ 8.1974, 4.0921 ] ,
  [ 8.3300, 0.0000 ] ,
  [ 7.4116, 0.0000 ] ,
  [ 1.5272, 0.0000 ] ,
  [ 1.7966, 0.0000 ] ,
  [ 2.1599, 0.0000 ] ]
190000	-33.00502	0	-33.00502	[ [ 6.6983, 6.5352 ] ,
  [ 6.4800, 3.8448 ] ,
  [ 4.9607, 0.0000 ] ,
  [ 1.1683, 0.0000 ] ,
  [ 2.8504, 0.9639 ] ,
  [ 7.0307, 3.1790 ] ,
  [ 8.2048, 0.0000 ] ,
  [ 6.7726, 0.0000 ] ,
  [ 4.1237, 0.0000 ] ,
  [ 2.1232, 0.0000 ] ,
  [ 3.6778, 0.0000 ] ]
200000	-26.57739	0	-26.57739	[ [ 7.3443, 4.8010 ] ,
  [ 8.7023, 4.8433 ] ,
  [ 5.0331, 0.0000 ] ,
  [ 2.2558, 0.0000 ] ,
  [ 2.2527, 0.0061 ] ,
  [ 6.6159, 2.9845 ] ,
  [ 6.7788, 0.0000 ] ,
  [ 8.3403, 0.0000 ] ,
  [ 3.4163, 0.0000 ] ,
  [ 3.1459, 0.0000 ] ,
  [ 3.7198, 0.0000 ] ]
210000	-28.06422	0	-28.06422	[ [ 7.2725, 5.9643 ] ,
  [ 8.5074, 5.4762 ] ,
  [ 6.7100, 0.0000 ] ,
  [ 1.1508, 0.0000 ] ,
  [ 2.0664, 0.5470 ] ,
  [ 7.0063, 2.8608 ] ,
  [ 9.8109, 0.0000 ] ,
  [ 8.5880, 0.0000 ] ,
  [ 0.7873, 0.0000 ] ,
  [ 2.2454, 0.0000 ] ,
  [ 0.7341, 0.0000 ] ]
220000	-37.45399	0	-37.45399	[ [ 9.0049, 4.8229 ] ,
  [ 7.8693, 6.9336 ] ,
  [ 5.7144, 0.0000 ] ,
  [ 4.1268, 0.0000 ] ,
  [ 3.3687, 1.5733 ] ,
  [ 9.2943, 3.3046 ] ,
  [ 7.5266, 0.0000 ] ,
  [ 7.1216, 0.0000 ] ,
  [ 2.2938, 0.0000 ] ,
  [ 1.4703, 0.0000 ] ,
  [ 2.0563, 0.0000 ] ]
230000	-36.50721	0	-36.50721	[ [ 10.7629, 5.8302 ] ,
  [ 8.9342, 7.2670 ] ,
  [ 4.3191, 0.0000 ] ,
  [ 1.2972, 0.0000 ] ,
  [ 1.9279, 0.9329 ] ,
  [ 8.2422, 5.7410 ] ,
  [ 10.0958, 0.0000 ] ,
  [ 7.6221, 0.0000 ] ,
  [ 0.3888, 0.0000 ] ,
  [ 6.0785, 0.0000 ] ,
  [ 6.6118, 0.0000 ] ]
240000	-31.23582	0	-31.23582	[ [ 8.1283, 5.0013 ] ,
  [ 8.1745, 6.4848 ] ,
  [ 6.0156, 0.0000 ] ,
  [ 3.4825, 0.0000 ] ,
  [ 2.9917, 1.4252 ] ,
  [ 8.2991, 3.6551 ] ,
  [ 7.8554, 0.0000 ] ,
  [ 6.8000, 0.0000 ] ,
  [ 2.4245, 0.0000 ] ,
  [ 2.0602, 0.0000 ] ,
  [ 1.7338, 0.0000 ] ]
250000	-37.84534	0	-37.84534	[ [ 8.3145, 6.1166 ] ,
  [ 9.4651, 5.9449 ] ,
  [ 7.6815, 0.0000 ] ,
  [ 1.7174, 0.0000 ] ,
  [ 2.8174, 2.1187 ] ,
  [ 6.7285, 5.5947 ] ,
  [ 7.8682, 0.0000 ] ,
  [ 6.9641, 0.0000 ] ,
  [ 1.7718, 0.0000 ] ,
  [ 1.5477, 0.0000 ] ,
  [ 1.1522, 0.0000 ] ]
260000	-37.06221	0	-37.06221	[ [ 9.7896, 8.4531 ] ,
  [ 9.1188, 8.0857 ] ,
  [ 3.8344, 0.0000 ] ,
  [ 0.7762, 0.0000 ] ,
  [ 3.6924, 0.2076 ] ,
  [ 8.4625, 3.9034 ] ,
  [ 8.9457, 0.0000 ] ,
  [ 9.4688, 0.0000 ] ,
  [ 5.6145, 0.0000 ] ,
  [ 1.7183, 0.0000 ] ,
  [ 2.4683, 0.0000 ] ]
270000	-26.77233	0	-26.77233	[ [ 6.7142, 6.5017 ] ,
  [ 6.3361, 5.3205 ] ,
  [ 5.1442, 0.0000 ] ,
  [ 3.1549, 0.0000 ] ,
  [ 1.7672, 0.1394 ] ,
  [ 6.8953, 2.9128 ] ,
  [ 8.7069, 0.0000 ] ,
  [ 7.1837, 0.0000 ] ,
  [ 1.7108, 0.0000 ] ,
  [ 3.8016, 0.0000 ] ,
  [ 1.5953, 0.0000 ] ]
280000	-30.58103	0	-30.58103	[ [ 9.8597, 6.4228 ] ,
  [ 8.3272, 6.8190 ] ,
  [ 4.3144, 0.0000 ] ,
  [ 0.8247, 0.0000 ] ,
  [ 2.2303, 0.6886 ] ,
  [ 7.4055, 2.0408 ] ,
  [ 7.4929, 0.0000 ] ,
  [ 7.4126, 0.0000 ] ,
  [ 0.6203, 0.0000 ] ,
  [ 1.9728, 0.0000 ] ,
  [ 2.4325, 0.0000 ] ]
290000	-34.36535	0	-34.36535	[ [ 8.6369, 7.9075 ] ,
  [ 9.5887, 6.2550 ] ,
  [ 4.8898, 0.0000 ] ,
  [ 0.6778, 0.0000 ] ,
  [ 4.0629, 1.5613 ] ,
  [ 11.1264, 3.5161 ] ,
  [ 8.7272, 0.0000 ] ,
  [ 7.8129, 0.0000 ] ,
  [ 2.2743, 0.0000 ] ,
  [ 3.4661, 0.0000 ] ,
  [ 1.1385, 0.0000 ] ]
300000	-34.31348	0	-34.31348	[ [ 9.3305, 6.2603 ] ,
  [ 8.9909, 7.9046 ] ,
  [ 4.5786, 0.0000 ] ,
  [ 3.6947, 0.0000 ] ,
  [ 3.8974, 0.3203 ] ,
  [ 9.0668, 2.6712 ] ,
  [ 8.1811, 0.0000 ] ,
  [ 8.7264, 0.0000 ] ,
  [ 2.4438, 0.0000 ] ,
  [ 1.1711, 0.0000 ] ,
  [ 1.9241, 0.0000 ] ]
310000	-29.84407	0	-29.84407	[ [ 8.0246, 6.1345 ] ,
  [ 10.8363, 6.7909 ] ,
  [ 6.8290, 0.0000 ] ,
  [ 2.9380, 0.0000 ] ,
  [ 2.0570, 0.2847 ] ,
  [ 9.7762, 3.7292 ] ,
  [ 6.6557, 0.0000 ] ,
  [ 8.2830, 0.0000 ] ,
  [ 2.5209, 0.0000 ] ,
  [ 1.6550, 0.0000 ] ,
  [ 1.1022, 0.0000 ] ]
320000	-31.65701	0	-31.65701	[ [ 7.7501, 5.0767 ] ,
  [ 8.8533, 7.5611 ] ,
