Iteration	Posterior	Likelihood	Prior	bd
0	-208.5855	0	-208.5855	[ [ 23.4958, 6.6569 ] ,
  [ 12.0649, 0.0256 ] ,
  [ 17.7162, 0.0000 ] ,
  [ 18.7905, 0.0000 ] ,
  [ 2.6601, 0.0000 ] ,
  [ 17.9581, 0.0000 ] ,
  [ 9.8557, 0.0000 ] ,
  [ 15.4926, 0.0000 ] ,
  [ 5.4807, 0.0000 ] ,
  [ 24.5911, 0.0000 ] ,
  [ 14.9516, 0.0000 ] ,
  [ 8.2345, 0.0000 ] ,
  [ 15.2332, 0.0000 ] ,
  [ 14.1219, 0.0000 ] ,
  [ 13.8048, 0.0000 ] ,
  [ 19.1366, 0.0000 ] ,
  [ 13.2153, 0.0000 ] ]
10000	-37.72802	0	-37.72802	[ [ 14.6335, 10.4548 ] ,
  [ 4.0747, 2.4317 ] ,
  [ 5.4013, 0.0000 ] ,
  [ 8.1814, 0.0000 ] ,
  [ 2.0091, 0.0000 ] ,
  [ 5.5842, 0.0000 ] ,
  [ 1.7028, 0.0000 ] ,
  [ 1.0025, 0.0000 ] ,
  [ 5.3875, 0.0000 ] ,
  [ 11.6997, 0.0000 ] ,
  [ 6.6113, 0.0000 ] ,
  [ 3.7088, 0.0000 ] ,
  [ 1.0857, 0.0000 ] ,
  [ 0.8332, 0.0000 ] ,
  [ 4.8035, 0.0000 ] ,
  [ 4.4435, 0.0000 ] ,
  [ 6.8590, 0.0000 ] ]
20000	-37.39445	0	-37.39445	[ [ 13.4137, 10.0316 ] ,
  [ 6.3321, 2.7299 ] ,
  [ 7.2125, 0.0000 ] ,
  [ 7.5143, 0.0000 ] ,
  [ 1.2808, 0.0000 ] ,
  [ 8.1763, 0.0000 ] ,
  [ 2.0953, 0.0000 ] ,
  [ 1.8643, 0.0000 ] ,
  [ 4.1932, 0.0000 ] ,
  [ 10.6200, 0.0000 ] ,
  [ 4.3293, 0.0000 ] ,
  [ 1.5746, 0.0000 ] ,
  [ 1.4093, 0.0000 ] ,
  [ 0.9638, 0.0000 ] ,
  [ 5.0013, 0.0000 ] ,
  [ 7.0992, 0.0000 ] ,
  [ 5.9934, 0.0000 ] ]
30000	-30.87378	0	-30.87378	[ [ 12.0538, 9.1303 ] ,
  [ 4.6394, 2.4006 ] ,
  [ 7.1126, 0.0000 ] ,
  [ 6.4697, 0.0000 ] ,
  [ 7.4940, 0.0000 ] ,
  [ 5.3919, 0.0000 ] ,
  [ 6.2679, 0.0000 ] ,
  [ 4.8451, 0.0000 ] ,
  [ 4.6664, 0.0000 ] ,
  [ 11.8846, 0.0000 ] ,
  [ 4.6034, 0.0000 ] ,
  [ 4.2655, 0.0000 ] ,
  [ 3.2801, 0.0000 ] ,
  [ 0.9955, 0.0000 ] ,
  [ 8.1948, 0.0000 ] ,
  [ 5.5498, 0.0000 ] ,
  [ 4.6966, 0.0000 ] ]
40000	-44.12294	0	-44.12294	[ [ 12.6497, 6.2197 ] ,
  [ 2.9441, 1.9043 ] ,
  [ 4.5775, 0.0000 ] ,
  [ 7.9943, 0.0000 ] ,
  [ 4.1364, 0.0000 ] ,
  [ 8.4887, 0.0000 ] ,
  [ 1.7323, 0.0000 ] ,
  [ 2.7177, 0.0000 ] ,
  [ 6.4645, 0.0000 ] ,
  [ 13.9459, 0.0000 ] ,
  [ 4.9362, 0.0000 ] ,
  [ 4.8058, 0.0000 ] ,
  [ 1.9128, 0.0000 ] ,
  [ 5.9970, 0.0000 ] ,
  [ 7.4349, 0.0000 ] ,
  [ 6.9367, 0.0000 ] ,
  [ 8.1294, 0.0000 ] ]
50000	-34.10133	0	-34.10133	[ [ 12.9030, 11.8791 ] ,
  [ 5.7092, 2.7220 ] ,
  [ 5.2058, 0.0000 ] ,
  [ 4.8831, 0.0000 ] ,
  [ 2.8737, 0.0000 ] ,
  [ 4.8665, 0.0000 ] ,
  [ 4.3688, 0.0000 ] ,
  [ 0.6457, 0.0000 ] ,
  [ 4.9777, 0.0000 ] ,
  [ 10.1878, 0.0000 ] ,
  [ 9.7687, 0.0000 ] ,
  [ 4.4696, 0.0000 ] ,
  [ 4.3312, 0.0000 ] ,
  [ 5.6858, 0.0000 ] ,
  [ 8.0457, 0.0000 ] ,
  [ 5.0725, 0.0000 ] ,
  [ 5.4529, 0.0000 ] ]
60000	-36.42287	0	-36.42287	[ [ 11.2317, 9.3547 ] ,
