Iteration	Posterior	Likelihood	Prior	bd
0	-158.3544	0	-158.3544	[ [ 24.4407, 11.4410 ] ,
  [ 9.0213, 0.0000 ] ,
  [ 10.1187, 0.0000 ] ,
  [ 13.3066, 6.0155 ] ,
  [ 20.3087, 0.0000 ] ,
  [ 14.7731, 3.8318 ] ,
  [ 9.0449, 0.0000 ] ,
  [ 9.1503, 0.0000 ] ,
  [ 18.1116, 0.0000 ] ,
  [ 11.8368, 2.4672 ] ,
  [ 10.9469, 0.0000 ] ]
10000	-34.02744	0	-34.02744	[ [ 12.6152, 8.4484 ] ,
  [ 5.0243, 0.0000 ] ,
  [ 4.3151, 0.0000 ] ,
  [ 5.7590, 3.5563 ] ,
  [ 10.5873, 0.0000 ] ,
  [ 4.6613, 2.8886 ] ,
  [ 2.5978, 0.0000 ] ,
  [ 3.3107, 0.0000 ] ,
  [ 5.7461, 0.0000 ] ,
  [ 3.6986, 3.1600 ] ,
  [ 3.6473, 0.0000 ] ]
20000	-30.22118	0	-30.22118	[ [ 11.4498, 7.4912 ] ,
  [ 0.8374, 0.0000 ] ,
  [ 4.7735, 0.0000 ] ,
  [ 6.1515, 4.5547 ] ,
  [ 11.2002, 0.0000 ] ,
  [ 5.1767, 2.4862 ] ,
  [ 0.7058, 0.0000 ] ,
  [ 4.6526, 0.0000 ] ,
  [ 6.2915, 0.0000 ] ,
  [ 3.5857, 1.1078 ] ,
  [ 2.1751, 0.0000 ] ]
30000	-33.65269	0	-33.65269	[ [ 9.7732, 8.2087 ] ,
  [ 1.3146, 0.0000 ] ,
  [ 0.1205, 0.0000 ] ,
  [ 9.1889, 6.0084 ] ,
  [ 11.3980, 0.0000 ] ,
  [ 7.2485, 0.0277 ] ,
  [ 2.7352, 0.0000 ] ,
  [ 3.0132, 0.0000 ] ,
  [ 5.1055, 0.0000 ] ,
  [ 3.3099, 0.6354 ] ,
  [ 6.7401, 0.0000 ] ]
40000	-35.85267	0	-35.85267	[ [ 12.4333, 6.2590 ] ,
  [ 5.7614, 0.0000 ] ,
  [ 2.3403, 0.0000 ] ,
  [ 9.8356, 5.5391 ] ,
  [ 8.1468, 0.0000 ] ,
  [ 4.8199, 3.3471 ] ,
  [ 3.0653, 0.0000 ] ,
  [ 2.9427, 0.0000 ] ,
  [ 5.3540, 0.0000 ] ,
  [ 3.2832, 1.4800 ] ,
  [ 0.8769, 0.0000 ] ]
50000	-25.19538	0	-25.19538	[ [ 10.0893, 9.5121 ] ,
  [ 1.8069, 0.0000 ] ,
  [ 3.9257, 0.0000 ] ,
  [ 4.9924, 4.1837 ] ,
  [ 9.3423, 0.0000 ] ,
  [ 3.9901, 1.0486 ] ,
  [ 1.2652, 0.0000 ] ,
