Iteration	Posterior	Likelihood	Prior	bd
0	-190.2717	0	-190.2717	[ [ 17.8545, 6.0760 ] ,
  [ 9.2959, 0.0000 ] ,
  [ 2.5192, 0.0000 ] ,
  [ 10.0920, 0.0000 ] ,
  [ 11.8520, 0.0000 ] ,
  [ 12.8734, 0.0000 ] ,
  [ 15.0653, 0.0000 ] ,
  [ 14.2753, 0.0000 ] ,
  [ 13.4186, 0.0000 ] ,
  [ 17.7039, 0.0000 ] ,
  [ 11.5066, 2.4300 ] ,
  [ 2.8429, 0.0000 ] ,
  [ 11.4941, 0.0000 ] ]
10000	-28.47243	0	-28.47243	[ [ 9.5604, 4.2984 ] ,
  [ 1.8800, 0.0000 ] ,
  [ 2.2877, 0.0000 ] ,
  [ 4.6927, 0.0000 ] ,
  [ 1.5006, 0.0000 ] ,
  [ 1.6762, 0.0000 ] ,
  [ 6.0122, 0.0000 ] ,
  [ 2.7284, 0.0000 ] ,
  [ 6.8728, 0.0000 ] ,
  [ 9.1693, 0.0000 ] ,
  [ 4.2367, 0.5580 ] ,
  [ 0.3508, 0.0000 ] ,
  [ 4.3735, 0.0000 ] ]
20000	-22.54929	0	-22.54929	[ [ 11.5090, 4.7538 ] ,
  [ 1.4156, 0.0000 ] ,
  [ 2.2950, 0.0000 ] ,
  [ 4.7592, 0.0000 ] ,
  [ 1.5901, 0.0000 ] ,
  [ 1.0503, 0.0000 ] ,
  [ 7.3176, 0.0000 ] ,
  [ 3.2625, 0.0000 ] ,
  [ 4.9554, 0.0000 ] ,
  [ 5.5572, 0.0000 ] ,
  [ 1.7231, 0.7407 ] ,
  [ 2.1550, 0.0000 ] ,
  [ 2.5227, 0.0000 ] ]
30000	-22.12521	0	-22.12521	[ [ 9.4503, 8.0188 ] ,
  [ 3.9705, 0.0000 ] ,
  [ 1.7329, 0.0000 ] ,
  [ 2.1844, 0.0000 ] ,
  [ 2.0052, 0.0000 ] ,
  [ 1.8191, 0.0000 ] ,
  [ 5.1652, 0.0000 ] ,
  [ 0.2356, 0.0000 ] ,
  [ 6.8218, 0.0000 ] ,
