Iteration	Posterior	Likelihood	Prior	bd
0	-185.675	0	-185.675	[ [ 22.9957, 3.6433 ] ,
  [ 19.8816, 0.0000 ] ,
  [ 16.1013, 0.0000 ] ,
  [ 13.0873, 0.0000 ] ,
  [ 23.9654, 2.1498 ] ,
  [ 21.5007, 0.0000 ] ,
  [ 21.4409, 2.2335 ] ,
  [ 12.4969, 0.0000 ] ,
  [ 4.8896, 0.0000 ] ,
  [ 10.3249, 0.0000 ] ,
  [ 6.8281, 0.0000 ] ,
  [ 13.9122, 0.0000 ] ]
10000	-33.08838	0	-33.08838	[ [ 13.4590, 1.1884 ] ,
  [ 8.9969, 0.0000 ] ,
  [ 2.8963, 0.0000 ] ,
  [ 3.6952, 0.0000 ] ,
  [ 11.1479, 2.4593 ] ,
  [ 13.8125, 0.0000 ] ,
  [ 8.9174, 3.3547 ] ,
  [ 4.7547, 0.0000 ] ,
  [ 0.1929, 0.0000 ] ,
  [ 2.8959, 0.0000 ] ,
  [ 0.7687, 0.0000 ] ,
  [ 2.4369, 0.0000 ] ]
20000	-33.37907	0	-33.37907	[ [ 10.8739, 0.7248 ] ,
  [ 6.4270, 0.0000 ] ,
  [ 2.9043, 0.0000 ] ,
  [ 2.1870, 0.0000 ] ,
  [ 12.6508, 0.1497 ] ,
  [ 9.5213, 0.0000 ] ,
  [ 5.7255, 1.5374 ] ,
  [ 6.0619, 0.0000 ] ,
  [ 1.4811, 0.0000 ] ,
  [ 0.8277, 0.0000 ] ,
  [ 4.0439, 0.0000 ] ,
  [ 3.8261, 0.0000 ] ]
30000	-39.13021	0	-39.13021	[ [ 15.1406, 1.6087 ] ,
  [ 5.3777, 0.0000 ] ,
  [ 1.4370, 0.0000 ] ,
  [ 2.4485, 0.0000 ] ,
  [ 12.4951, 1.7787 ] ,
  [ 15.9922, 0.0000 ] ,
  [ 6.0496, 2.7778 ] ,
  [ 7.3572, 0.0000 ] ,
  [ 2.8556, 0.0000 ] ,
  [ 0.5895, 0.0000 ] ,
  [ 1.9292, 0.0000 ] ,
  [ 4.8339, 0.0000 ] ]
40000	-35.96873	0	-35.96873	[ [ 9.3349, 2.7643 ] ,
  [ 5.3312, 0.0000 ] ,
  [ 5.2097, 0.0000 ] ,
  [ 0.7981, 0.0000 ] ,
  [ 10.7129, 0.2644 ] ,
  [ 12.7957, 0.0000 ] ,
  [ 4.9722, 3.9810 ] ,
  [ 5.1959, 0.0000 ] ,
  [ 2.2692, 0.0000 ] ,
  [ 1.4208, 0.0000 ] ,
  [ 4.2953, 0.0000 ] ,
  [ 2.4052, 0.0000 ] ]
50000	-40.81294	0	-40.81294	[ [ 10.7204, 0.7269 ] ,
  [ 7.7001, 0.0000 ] ,
  [ 0.5205, 0.0000 ] ,
  [ 1.7601, 0.0000 ] ,
  [ 13.1383, 0.5394 ] ,
  [ 11.5353, 0.0000 ] ,
  [ 8.5563, 4.1889 ] ,
  [ 5.8611, 0.0000 ] ,
  [ 1.8506, 0.0000 ] ,
  [ 0.8978, 0.0000 ] ,
  [ 3.2268, 0.0000 ] ,
  [ 2.5232, 0.0000 ] ]
60000	-37.48618	0	-37.48618	[ [ 13.3140, 1.6774 ] ,
  [ 10.2071, 0.0000 ] ,
  [ 1.3702, 0.0000 ] ,
  [ 3.5083, 0.0000 ] ,
  [ 11.9136, 3.0946 ] ,
  [ 10.4942, 0.0000 ] ,
  [ 5.5272, 2.8672 ] ,
  [ 5.9449, 0.0000 ] ,
  [ 2.7113, 0.0000 ] ,
  [ 4.4113, 0.0000 ] ,
  [ 3.6994, 0.0000 ] ,
