Iteration	Posterior	Likelihood	Prior	bd
0	-133.2424	0	-133.2424	[ [ 22.1287, 5.7473 ] ,
  [ 1.8954, 0.0000 ] ,
  [ 14.1985, 0.4089 ] ,
  [ 14.7900, 0.0000 ] ,
  [ 22.4019, 10.0885 ] ,
  [ 21.6163, 3.8219 ] ,
  [ 14.8503, 1.0214 ] ,
  [ 15.9199, 0.0000 ] ,
  [ 20.0306, 0.0000 ] ,
  [ 12.6294, 0.0000 ] ]
10000	-39.92319	0	-39.92319	[ [ 13.1138, 9.3907 ] ,
  [ 7.3430, 0.0000 ] ,
  [ 6.7790, 2.5093 ] ,
  [ 3.2075, 0.0000 ] ,
  [ 11.3271, 9.6628 ] ,
  [ 11.8830, 10.2014 ] ,
  [ 8.9976, 5.2936 ] ,
  [ 5.6147, 0.0000 ] ,
  [ 8.3265, 0.0000 ] ,
  [ 2.6195, 0.0000 ] ]
20000	-50.77726	0	-50.77726	[ [ 13.9662, 6.5281 ] ,
  [ 5.9741, 0.0000 ] ,
  [ 6.2907, 2.7393 ] ,
  [ 4.2922, 0.0000 ] ,
  [ 13.1568, 6.9774 ] ,
  [ 9.7371, 5.9159 ] ,
  [ 7.7419, 0.6158 ] ,
  [ 6.0498, 0.0000 ] ,
  [ 9.2442, 0.0000 ] ,
  [ 2.7311, 0.0000 ] ]
30000	-42.73784	0	-42.73784	[ [ 11.7300, 8.8783 ] ,
  [ 6.0237, 0.0000 ] ,
  [ 4.6016, 2.7489 ] ,
  [ 2.0260, 0.0000 ] ,
  [ 12.6093, 6.9570 ] ,
  [ 11.1272, 9.2285 ] ,
  [ 4.8192, 0.3706 ] ,
  [ 7.6330, 0.0000 ] ,
  [ 7.1261, 0.0000 ] ,
  [ 5.8088, 0.0000 ] ]
40000	-37.9345	0	-37.9345	[ [ 12.0195, 9.7663 ] ,
  [ 8.2414, 0.0000 ] ,
  [ 3.9318, 0.3111 ] ,
  [ 1.2223, 0.0000 ] ,
  [ 8.9868, 7.4638 ] ,
  [ 9.8093, 4.6459 ] ,
  [ 8.1594, 5.4235 ] ,
  [ 6.5542, 0.0000 ] ,
