Iteration	Posterior	Likelihood	Prior	bd
0	-185.9577	0	-185.9577	[ [ 24.0600, 0.0000 ] ,
  [ 16.3345, 0.0000 ] ,
  [ 7.0491, 0.0000 ] ,
  [ 18.8334, 0.0000 ] ,
  [ 11.2943, 0.0000 ] ,
  [ 28.5710, 4.2419 ] ,
  [ 23.2989, 2.4060 ] ,
  [ 19.4707, 0.0000 ] ,
  [ 5.9757, 0.0000 ] ,
  [ 16.0409, 0.0000 ] ,
  [ 25.5396, 1.0730 ] ,
  [ 20.8233, 1.5769 ] ,
  [ 24.2171, 2.0564 ] ]
10000	-47.61363	0	-47.61363	[ [ 13.7984, 0.0000 ] ,
  [ 5.7111, 0.0000 ] ,
  [ 3.0241, 0.0000 ] ,
  [ 6.4346, 0.0000 ] ,
  [ 1.4129, 0.0000 ] ,
  [ 13.6401, 10.9752 ] ,
  [ 10.4623, 5.5497 ] ,
  [ 7.9261, 0.0000 ] ,
  [ 2.0887, 0.0000 ] ,
  [ 3.3611, 0.0000 ] ,
  [ 10.1730, 2.1806 ] ,
  [ 10.2987, 1.3646 ] ,
  [ 10.1022, 5.7648 ] ]
20000	-40.86869	0	-40.86869	[ [ 10.6180, 0.0000 ] ,
  [ 5.6295, 0.0000 ] ,
  [ 3.2368, 0.0000 ] ,
  [ 10.5999, 0.0000 ] ,
  [ 4.3558, 0.0000 ] ,
  [ 11.8121, 8.6038 ] ,
  [ 10.2988, 6.3168 ] ,
  [ 5.2907, 0.0000 ] ,
  [ 0.4701, 0.0000 ] ,
  [ 2.5313, 0.0000 ] ,
  [ 10.8404, 3.0310 ] ,
  [ 10.5402, 3.1592 ] ,
  [ 10.7877, 6.1618 ] ]
30000	-48.30358	0	-48.30358	[ [ 10.4921, 0.0000 ] ,
  [ 10.0531, 0.0000 ] ,
  [ 3.5720, 0.0000 ] ,
  [ 10.0129, 0.0000 ] ,
  [ 7.5439, 0.0000 ] ,
  [ 11.5859, 6.6452 ] ,
  [ 11.2847, 7.1086 ] ,
  [ 9.3120, 0.0000 ] ,
  [ 0.5601, 0.0000 ] ,
  [ 6.8221, 0.0000 ] ,
  [ 14.5358, 1.3805 ] ,
  [ 10.2040, 2.0220 ] ,
  [ 10.3190, 8.7219 ] ]
40000	-50.4398	0	-50.4398	[ [ 11.8659, 0.0000 ] ,
  [ 5.2497, 0.0000 ] ,
  [ 4.6804, 0.0000 ] ,
  [ 6.2963, 0.0000 ] ,
  [ 2.3612, 0.0000 ] ,
  [ 10.3145, 9.4592 ] ,
  [ 12.4428, 5.0745 ] ,
  [ 12.8852, 0.0000 ] ,
  [ 3.9287, 0.0000 ] ,
  [ 1.1830, 0.0000 ] ,
  [ 12.8229, 0.3626 ] ,
  [ 12.8521, 1.4938 ] ,
  [ 9.5040, 6.4318 ] ]
50000	-58.95756	0	-58.95756	[ [ 11.3357, 0.0000 ] ,
  [ 9.8136, 0.0000 ] ,
  [ 1.3238, 0.0000 ] ,
  [ 7.0181, 0.0000 ] ,
  [ 3.8205, 0.0000 ] ,
  [ 14.1288, 12.2399 ] ,
  [ 14.6678, 8.6830 ] ,
  [ 13.8733, 0.0000 ] ,
  [ 7.6995, 0.0000 ] ,
  [ 0.3752, 0.0000 ] ,
  [ 15.0597, 2.4928 ] ,
  [ 13.6525, 2.0863 ] ,
  [ 5.8422, 3.6040 ] ]
60000	-52.63801	0	-52.63801	[ [ 12.7279, 0.0000 ] ,
  [ 10.6159, 0.0000 ] ,
  [ 3.7592, 0.0000 ] ,
  [ 5.6840, 0.0000 ] ,
  [ 1.5297, 0.0000 ] ,
  [ 11.8522, 9.8372 ] ,
  [ 12.4266, 7.2807 ] ,
  [ 5.5015, 0.0000 ] ,
  [ 1.2591, 0.0000 ] ,
  [ 3.3671, 0.0000 ] ,
  [ 10.6193, 3.5490 ] ,
  [ 12.4154, 2.4703 ] ,
  [ 7.6057, 1.6304 ] ]
70000	-46.57123	0	-46.57123	[ [ 11.2069, 0.0000 ] ,
  [ 5.7877, 0.0000 ] ,
  [ 1.4259, 0.0000 ] ,
  [ 8.2267, 0.0000 ] ,
  [ 4.5196, 0.0000 ] ,
  [ 11.9430, 11.0862 ] ,
  [ 12.7772, 6.6713 ] ,
  [ 9.3826, 0.0000 ] ,
  [ 2.9572, 0.0000 ] ,
  [ 2.6468, 0.0000 ] ,
  [ 9.7185, 0.6837 ] ,
  [ 13.2757, 0.8049 ] ,
  [ 5.4940, 3.7810 ] ]
80000	-45.99939	0	-45.99939	[ [ 12.3376, 0.0000 ] ,
  [ 8.7330, 0.0000 ] ,
  [ 2.6974, 0.0000 ] ,
  [ 7.5514, 0.0000 ] ,
  [ 1.9428, 0.0000 ] ,
  [ 13.7789, 9.7575 ] ,
  [ 11.1910, 9.1333 ] ,
  [ 6.8126, 0.0000 ] ,
  [ 1.8610, 0.0000 ] ,
  [ 2.0785, 0.0000 ] ,
  [ 12.7548, 4.2037 ] ,
  [ 11.3338, 0.2349 ] ,
  [ 9.3635, 9.2045 ] ]
90000	-44.30044	0	-44.30044	[ [ 11.9024, 0.0000 ] ,
  [ 8.3065, 0.0000 ] ,
  [ 0.3156, 0.0000 ] ,
  [ 8.6411, 0.0000 ] ,
  [ 0.5941, 0.0000 ] ,
  [ 13.8882, 7.0294 ] ,
  [ 14.2002, 6.5530 ] ,
  [ 8.8456, 0.0000 ] ,
  [ 3.7211, 0.0000 ] ,
  [ 0.0229, 0.0000 ] ,
  [ 14.9524, 2.3705 ] ,
  [ 11.6603, 3.4999 ] ,
  [ 9.6252, 7.5877 ] ]
100000	-54.03013	0	-54.03013	[ [ 13.9549, 0.0000 ] ,
  [ 13.0946, 0.0000 ] ,
  [ 5.1458, 0.0000 ] ,
  [ 11.9296, 0.0000 ] ,
  [ 3.6359, 0.0000 ] ,
  [ 13.8920, 11.5187 ] ,
  [ 11.7400, 5.3817 ] ,
  [ 8.8152, 0.0000 ] ,
  [ 0.1586, 0.0000 ] ,
  [ 0.5670, 0.0000 ] ,
  [ 14.1220, 3.4086 ] ,
  [ 11.6035, 3.6607 ] ,
  [ 8.3562, 5.8969 ] ]
110000	-47.37471	0	-47.37471	[ [ 12.3825, 0.0000 ] ,
  [ 10.4187, 0.0000 ] ,
  [ 2.1039, 0.0000 ] ,
  [ 5.7550, 0.0000 ] ,
  [ 1.8213, 0.0000 ] ,
  [ 13.4801, 9.4879 ] ,
  [ 10.4611, 6.9149 ] ,
  [ 5.9812, 0.0000 ] ,
  [ 5.4523, 0.0000 ] ,
  [ 1.2809, 0.0000 ] ,
  [ 10.8542, 0.7428 ] ,
  [ 11.4850, 0.7805 ] ,
  [ 9.6399, 6.4728 ] ]
120000	-47.56459	0	-47.56459	[ [ 12.2111, 0.0000 ] ,
  [ 8.9472, 0.0000 ] ,
  [ 2.9856, 0.0000 ] ,
  [ 6.0904, 0.0000 ] ,
  [ 2.4229, 0.0000 ] ,
  [ 12.3170, 8.6001 ] ,
  [ 11.1655, 4.1563 ] ,
  [ 6.2745, 0.0000 ] ,
  [ 4.2399, 0.0000 ] ,
  [ 0.4195, 0.0000 ] ,
  [ 10.7335, 2.5749 ] ,
  [ 15.9173, 2.2237 ] ,
  [ 7.5967, 6.6543 ] ]
130000	-48.80776	0	-48.80776	[ [ 10.9068, 0.0000 ] ,
  [ 6.8292, 0.0000 ] ,
  [ 3.2078, 0.0000 ] ,
  [ 6.6263, 0.0000 ] ,
  [ 3.3676, 0.0000 ] ,
  [ 10.8799, 9.6438 ] ,
  [ 13.4875, 6.3812 ] ,
  [ 7.6552, 0.0000 ] ,
  [ 1.8262, 0.0000 ] ,
  [ 1.3184, 0.0000 ] ,
  [ 11.7122, 1.4476 ] ,
  [ 10.7682, 1.3939 ] ,
  [ 9.6835, 3.2964 ] ]
140000	-57.75433	0	-57.75433	[ [ 11.6996, 0.0000 ] ,
  [ 8.2769, 0.0000 ] ,
  [ 2.6120, 0.0000 ] ,
  [ 6.8690, 0.0000 ] ,
  [ 3.4383, 0.0000 ] ,
  [ 10.5973, 4.4662 ] ,
  [ 11.2707, 5.0603 ] ,
  [ 5.4470, 0.0000 ] ,
  [ 0.7306, 0.0000 ] ,
  [ 4.8116, 0.0000 ] ,
  [ 10.7879, 0.2089 ] ,
  [ 16.7278, 1.6426 ] ,
  [ 7.4381, 3.2320 ] ]
150000	-42.52065	0	-42.52065	[ [ 9.9465, 0.0000 ] ,
  [ 9.6805, 0.0000 ] ,
  [ 0.5466, 0.0000 ] ,
  [ 6.0381, 0.0000 ] ,
  [ 5.2019, 0.0000 ] ,
  [ 11.0849, 10.2312 ] ,
  [ 10.6078, 4.1994 ] ,
  [ 8.8841, 0.0000 ] ,
  [ 3.1192, 0.0000 ] ,
  [ 4.4964, 0.0000 ] ,
  [ 10.6468, 3.7257 ] ,
  [ 14.2279, 1.7733 ] ,
  [ 7.4847, 4.9857 ] ]
160000	-59.42655	0	-59.42655	[ [ 13.9486, 0.0000 ] ,
  [ 10.4117, 0.0000 ] ,
  [ 2.4681, 0.0000 ] ,
  [ 7.7585, 0.0000 ] ,
  [ 2.6811, 0.0000 ] ,
  [ 12.3546, 10.2745 ] ,
  [ 13.9662, 6.5305 ] ,
  [ 5.8285, 0.0000 ] ,
  [ 5.5573, 0.0000 ] ,
  [ 3.6863, 0.0000 ] ,
  [ 13.6535, 0.0813 ] ,
  [ 10.9641, 3.3366 ] ,
  [ 11.0207, 8.1273 ] ]
170000	-47.66866	0	-47.66866	[ [ 10.9127, 0.0000 ] ,
  [ 10.4370, 0.0000 ] ,
  [ 4.5571, 0.0000 ] ,
  [ 9.3165, 0.0000 ] ,
  [ 2.6211, 0.0000 ] ,
  [ 15.1041, 8.1926 ] ,
  [ 14.1727, 5.8275 ] ,
  [ 9.9013, 0.0000 ] ,
  [ 1.4475, 0.0000 ] ,
  [ 1.7914, 0.0000 ] ,
  [ 10.4659, 2.7793 ] ,
  [ 10.6775, 0.4660 ] ,
  [ 5.6587, 4.1821 ] ]
180000	-52.11775	0	-52.11775	[ [ 13.4940, 0.0000 ] ,
  [ 8.9533, 0.0000 ] ,
  [ 2.4817, 0.0000 ] ,
  [ 6.4671, 0.0000 ] ,
  [ 4.3470, 0.0000 ] ,
  [ 10.5992, 8.4493 ] ,
  [ 15.5991, 6.7930 ] ,
  [ 6.2031, 0.0000 ] ,
  [ 0.7706, 0.0000 ] ,
  [ 2.5494, 0.0000 ] ,
  [ 10.7546, 0.4338 ] ,
  [ 12.9981, 1.9489 ] ,
  [ 8.6060, 7.7736 ] ]
190000	-53.95654	0	-53.95654	[ [ 12.9080, 0.0000 ] ,
  [ 6.8624, 0.0000 ] ,
  [ 2.5956, 0.0000 ] ,
  [ 8.2796, 0.0000 ] ,
  [ 2.5131, 0.0000 ] ,
  [ 14.3346, 13.9020 ] ,
  [ 12.3061, 4.7753 ] ,
  [ 7.4453, 0.0000 ] ,
  [ 3.9359, 0.0000 ] ,
