Iteration	Posterior	Likelihood	Prior	bd
0	-223.276	0	-223.276	[ [ 25.8365, 0.0000 ] ,
  [ 15.6824, 3.9667 ] ,
  [ 13.0605, 0.0000 ] ,
  [ 20.3544, 3.3931 ] ,
  [ 3.8091, 0.5448 ] ,
  [ 8.1584, 0.0000 ] ,
  [ 6.1365, 0.0000 ] ,
  [ 28.8377, 0.0000 ] ,
  [ 25.4303, 7.1459 ] ,
  [ 24.1577, 4.2422 ] ,
  [ 12.1031, 3.6401 ] ,
  [ 4.2467, 0.0000 ] ,
  [ 17.5161, 0.0000 ] ,
  [ 16.9552, 0.0000 ] ]
10000	-44.00716	0	-44.00716	[ [ 10.5586, 0.0000 ] ,
  [ 5.3071, 1.3699 ] ,
  [ 0.9411, 0.0000 ] ,
  [ 9.4551, 5.5438 ] ,
  [ 2.8777, 1.5068 ] ,
  [ 3.6920, 0.0000 ] ,
  [ 3.7849, 0.0000 ] ,
  [ 13.7362, 0.0000 ] ,
  [ 14.5851, 4.6176 ] ,
  [ 9.5743, 5.7905 ] ,
  [ 6.1964, 0.6122 ] ,
  [ 4.6942, 0.0000 ] ,
  [ 3.9745, 0.0000 ] ,
  [ 1.8707, 0.0000 ] ]
20000	-48.0609	0	-48.0609	[ [ 14.1229, 0.0000 ] ,
  [ 6.6824, 3.9687 ] ,
  [ 0.1234, 0.0000 ] ,
  [ 9.2436, 7.4312 ] ,
  [ 4.7337, 0.9205 ] ,
  [ 6.0600, 0.0000 ] ,
  [ 3.9534, 0.0000 ] ,
  [ 10.9843, 0.0000 ] ,
  [ 9.8856, 7.2393 ] ,
  [ 10.3126, 4.2105 ] ,
  [ 7.7614, 0.9786 ] ,
  [ 6.1500, 0.0000 ] ,
  [ 0.9485, 0.0000 ] ,
  [ 2.1968, 0.0000 ] ]
30000	-40.41271	0	-40.41271	[ [ 14.9937, 0.0000 ] ,
  [ 6.1133, 0.0083 ] ,
  [ 4.1169, 0.0000 ] ,
  [ 8.4358, 7.7418 ] ,
  [ 5.1075, 1.4430 ] ,
  [ 5.1733, 0.0000 ] ,
  [ 1.2653, 0.0000 ] ,
  [ 11.7668, 0.0000 ] ,
  [ 13.3667, 7.0066 ] ,
  [ 7.8801, 4.5911 ] ,
  [ 5.1351, 2.7213 ] ,
  [ 4.7834, 0.0000 ] ,
  [ 0.3686, 0.0000 ] ,
  [ 0.7086, 0.0000 ] ]
40000	-45.73875	0	-45.73875	[ [ 12.6732, 0.0000 ] ,
  [ 9.0412, 2.0741 ] ,
  [ 2.2309, 0.0000 ] ,
  [ 7.7659, 6.8361 ] ,
  [ 5.7216, 3.5062 ] ,
  [ 3.9946, 0.0000 ] ,
  [ 5.4054, 0.0000 ] ,
  [ 9.9541, 0.0000 ] ,
  [ 10.0128, 3.9492 ] ,
  [ 9.4414, 7.5816 ] ,
  [ 5.8160, 3.2652 ] ,
  [ 4.3011, 0.0000 ] ,
  [ 3.1320, 0.0000 ] ,
  [ 1.7754, 0.0000 ] ]
50000	-57.11642	0	-57.11642	[ [ 10.8261, 0.0000 ] ,
  [ 6.9280, 2.2584 ] ,
  [ 9.8991, 0.0000 ] ,
  [ 8.0289, 3.7367 ] ,
  [ 5.1766, 1.9985 ] ,
  [ 13.4483, 0.0000 ] ,
  [ 4.3726, 0.0000 ] ,
  [ 10.5810, 0.0000 ] ,
  [ 13.2942, 6.4359 ] ,
  [ 9.5786, 3.7795 ] ,
  [ 10.0812, 1.5364 ] ,
  [ 1.2639, 0.0000 ] ,
  [ 6.9539, 0.0000 ] ,
  [ 7.4944, 0.0000 ] ]
60000	-54.13489	0	-54.13489	[ [ 10.7445, 0.0000 ] ,
  [ 6.5637, 2.2836 ] ,
  [ 0.6833, 0.0000 ] ,
  [ 7.8945, 6.4881 ] ,
  [ 5.7505, 0.0851 ] ,
  [ 4.4766, 0.0000 ] ,
  [ 0.6493, 0.0000 ] ,
  [ 12.2303, 0.0000 ] ,
  [ 13.9997, 6.8388 ] ,
  [ 8.4362, 7.2220 ] ,
  [ 12.4483, 2.0590 ] ,
  [ 3.5122, 0.0000 ] ,
  [ 4.4772, 0.0000 ] ,
  [ 3.5590, 0.0000 ] ]
70000	-44.76692	0	-44.76692	[ [ 10.2386, 0.0000 ] ,
  [ 6.9269, 1.3215 ] ,
  [ 2.3992, 0.0000 ] ,
  [ 8.3219, 4.2513 ] ,
  [ 2.7910, 1.8213 ] ,
  [ 2.5162, 0.0000 ] ,
  [ 1.6060, 0.0000 ] ,
  [ 13.5598, 0.0000 ] ,
  [ 10.2587, 6.6251 ] ,
  [ 8.6200, 8.0305 ] ,
  [ 9.0325, 2.9693 ] ,
