Iteration	Posterior	Likelihood	Prior	bd
0	-287.3595	0	-287.3595	[ [ 23.5009, 9.2769 ] ,
  [ 9.2544, 0.0000 ] ,
  [ 3.4215, 0.0000 ] ,
  [ 15.6098, 0.0000 ] ,
  [ 25.0021, 1.7094 ] ,
  [ 20.1094, 4.3184 ] ,
  [ 14.9992, 0.0000 ] ,
  [ 17.8404, 0.2388 ] ,
  [ 18.1797, 2.4324 ] ,
  [ 4.9992, 0.0000 ] ,
  [ 4.4751, 0.0000 ] ,
  [ 13.3022, 0.0000 ] ]
10000	-45.22977	0	-45.22977	[ [ 14.0381, 10.1867 ] ,
  [ 3.4410, 0.0000 ] ,
  [ 2.9939, 0.0000 ] ,
  [ 2.0411, 0.0000 ] ,
  [ 12.5436, 7.9195 ] ,
  [ 4.8602, 3.4711 ] ,
  [ 5.5423, 0.0000 ] ,
  [ 6.8111, 6.0484 ] ,
  [ 6.5894, 2.6783 ] ,
  [ 0.9380, 0.0000 ] ,
  [ 0.7906, 0.0000 ] ,
  [ 3.6103, 0.0000 ] ]
20000	-39.7925	0	-39.7925	[ [ 10.7830, 9.5532 ] ,
  [ 3.3857, 0.0000 ] ,
  [ 3.8965, 0.0000 ] ,
  [ 0.9376, 0.0000 ] ,
  [ 9.7159, 2.8648 ] ,
  [ 11.5095, 6.9837 ] ,
  [ 8.4251, 0.0000 ] ,
  [ 9.0822, 5.3483 ] ,
  [ 8.9206, 3.0256 ] ,
  [ 4.4878, 0.0000 ] ,
  [ 3.8597, 0.0000 ] ,
  [ 0.0423, 0.0000 ] ]
30000	-41.76165	0	-41.76165	[ [ 12.8211, 10.2571 ] ,
  [ 1.5334, 0.0000 ] ,
  [ 0.9687, 0.0000 ] ,
  [ 3.6443, 0.0000 ] ,
  [ 11.3077, 3.9106 ] ,
  [ 7.2337, 1.2892 ] ,
  [ 8.9068, 0.0000 ] ,
  [ 5.9812, 4.0950 ] ,
  [ 6.2330, 2.5890 ] ,
  [ 2.1634, 0.0000 ] ,
  [ 3.1245, 0.0000 ] ,
  [ 3.5569, 0.0000 ] ]
40000	-39.82113	0	-39.82113	[ [ 10.8465, 9.8036 ] ,
  [ 7.0603, 0.0000 ] ,
  [ 4.9330, 0.0000 ] ,
  [ 3.0484, 0.0000 ] ,
  [ 14.4605, 1.9473 ] ,
  [ 5.8072, 3.9176 ] ,
  [ 7.3738, 0.0000 ] ,
  [ 6.6859, 6.0411 ] ,
  [ 4.9384, 3.2096 ] ,
  [ 4.8955, 0.0000 ] ,
  [ 5.0008, 0.0000 ] ,
  [ 5.3340, 0.0000 ] ]
50000	-40.2786	0	-40.2786	[ [ 13.3771, 9.3385 ] ,
  [ 1.8889, 0.0000 ] ,
  [ 3.7856, 0.0000 ] ,
  [ 2.4555, 0.0000 ] ,
  [ 10.9482, 5.3182 ] ,
  [ 7.6356, 5.9144 ] ,
  [ 7.5073, 0.0000 ] ,
  [ 11.0858, 4.6323 ] ,
  [ 7.7240, 3.6813 ] ,
  [ 5.3499, 0.0000 ] ,
  [ 2.4183, 0.0000 ] ,
  [ 2.0195, 0.0000 ] ]
60000	-39.28285	0	-39.28285	[ [ 11.5378, 9.7001 ] ,
  [ 7.6196, 0.0000 ] ,
  [ 3.7719, 0.0000 ] ,
  [ 2.4314, 0.0000 ] ,
