Iteration	Posterior	Likelihood	Prior	bd
0	-141.8177	0	-141.8177	[ [ 10.5850, 0.0000 ] ,
  [ 8.4214, 0.0000 ] ,
  [ 10.6369, 0.0000 ] ,
  [ 8.3647, 0.0000 ] ,
  [ 9.3178, 0.0000 ] ,
  [ 6.9964, 0.0000 ] ,
  [ 6.3837, 0.0000 ] ,
  [ 8.4268, 0.0000 ] ,
  [ 9.2696, 0.0000 ] ,
  [ 5.8016, 0.0000 ] ]
10000	-24.43767	0	-24.43767	[ [ 5.0356, 0.0000 ] ,
  [ 2.5129, 0.0000 ] ,
  [ 5.8327, 0.0000 ] ,
  [ 3.9021, 0.0000 ] ,
  [ 2.8630, 0.0000 ] ,
  [ 3.4947, 0.0000 ] ,
  [ 2.3684, 0.0000 ] ,
  [ 3.7995, 0.0000 ] ,
  [ 3.5843, 0.0000 ] ,
  [ 2.3634, 0.0000 ] ]
20000	-18.81592	0	-18.81592	[ [ 6.6892, 0.0000 ] ,
  [ 3.1844, 0.0000 ] ,
  [ 5.6275, 0.0000 ] ,
  [ 1.9762, 0.0000 ] ,
  [ 3.3033, 0.0000 ] ,
  [ 3.0646, 0.0000 ] ,
  [ 2.8807, 0.0000 ] ,
  [ 3.3621, 0.0000 ] ,
  [ 2.1364, 0.0000 ] ,
  [ 0.7065, 0.0000 ] ]
30000	-26.591	0	-26.591	[ [ 4.8074, 0.0000 ] ,
  [ 3.9418, 0.0000 ] ,
  [ 5.4447, 0.0000 ] ,
  [ 4.2096, 0.0000 ] ,
  [ 4.2453, 0.0000 ] ,
  [ 3.1890, 0.0000 ] ,
  [ 2.5865, 0.0000 ] ,
  [ 5.6514, 0.0000 ] ,
  [ 4.3142, 0.0000 ] ,
  [ 1.9054, 0.0000 ] ]
40000	-27.36657	0	-27.36657	[ [ 7.1749, 0.0000 ] ,
  [ 3.0740, 0.0000 ] ,
  [ 5.9630, 0.0000 ] ,
  [ 4.0445, 0.0000 ] ,
  [ 4.2309, 0.0000 ] ,
  [ 4.3171, 0.0000 ] ,
  [ 3.0071, 0.0000 ] ,
  [ 4.9352, 0.0000 ] ,
  [ 4.2528, 0.0000 ] ,
  [ 3.4704, 0.0000 ] ]
50000	-31.78941	0	-31.78941	[ [ 6.4732, 0.0000 ] ,
  [ 4.0660, 0.0000 ] ,
  [ 6.9831, 0.0000 ] ,
  [ 4.6985, 0.0000 ] ,
  [ 3.7944, 0.0000 ] ,
  [ 6.7754, 0.0000 ] ,
  [ 4.7247, 0.0000 ] ,
  [ 4.8642, 0.0000 ] ,
  [ 4.5987, 0.0000 ] ,
  [ 2.7571, 0.0000 ] ]
60000	-25.57183	0	-25.57183	[ [ 4.1347, 0.0000 ] ,
  [ 3.8842, 0.0000 ] ,
  [ 5.7913, 0.0000 ] ,
  [ 3.2693, 0.0000 ] ,
  [ 3.7052, 0.0000 ] ,
  [ 2.6235, 0.0000 ] ,
  [ 4.4652, 0.0000 ] ,
  [ 7.1268, 0.0000 ] ,
  [ 2.9750, 0.0000 ] ,
  [ 1.9463, 0.0000 ] ]
70000	-21.54812	0	-21.54812	[ [ 4.9926, 0.0000 ] ,
  [ 3.3511, 0.0000 ] ,
  [ 3.9868, 0.0000 ] ,
  [ 2.5926, 0.0000 ] ,
  [ 3.6218, 0.0000 ] ,
  [ 2.6174, 0.0000 ] ,
  [ 3.2243, 0.0000 ] ,
  [ 2.9734, 0.0000 ] ,
  [ 2.9463, 0.0000 ] ,
  [ 2.3396, 0.0000 ] ]
80000	-23.96104	0	-23.96104	[ [ 6.3382, 0.0000 ] ,
  [ 5.9688, 0.0000 ] ,
  [ 5.0789, 0.0000 ] ,
  [ 3.0135, 0.0000 ] ,
  [ 3.1513, 0.0000 ] ,
  [ 3.0720, 0.0000 ] ,
  [ 2.0859, 0.0000 ] ,
  [ 2.9143, 0.0000 ] ,
  [ 2.9551, 0.0000 ] ,
  [ 3.2118, 0.0000 ] ]
90000	-20.18658	0	-20.18658	[ [ 4.1939, 0.0000 ] ,
  [ 3.4431, 0.0000 ] ,
  [ 5.8696, 0.0000 ] ,
  [ 3.7817, 0.0000 ] ,
  [ 2.3717, 0.0000 ] ,
  [ 2.6689, 0.0000 ] ,
  [ 3.2080, 0.0000 ] ,
  [ 3.1136, 0.0000 ] ,
  [ 2.6465, 0.0000 ] ,
  [ 2.3973, 0.0000 ] ]
