Iteration	Posterior	Likelihood	Prior	bd
0	-218.1909	0	-218.1909	[ [ 26.0665, 0.7189 ] ,
  [ 12.2774, 0.0000 ] ,
  [ 3.4781, 0.0000 ] ,
  [ 13.9424, 1.4211 ] ,
  [ 24.1072, 0.0000 ] ,
  [ 8.5626, 0.0000 ] ,
  [ 14.7919, 0.0000 ] ,
  [ 4.0913, 0.1625 ] ,
  [ 3.1021, 0.0000 ] ,
  [ 8.1429, 0.5352 ] ,
  [ 11.6074, 0.0000 ] ,
  [ 20.1961, 0.0000 ] ,
  [ 17.1573, 0.0000 ] ,
  [ 13.4954, 0.0000 ] ,
  [ 14.5631, 0.0000 ] ]
10000	-35.65524	0	-35.65524	[ [ 10.0827, 5.0208 ] ,
  [ 2.0449, 0.0000 ] ,
  [ 3.4326, 0.0000 ] ,
  [ 4.8682, 1.3828 ] ,
  [ 9.6987, 0.0000 ] ,
  [ 0.9086, 0.0000 ] ,
  [ 4.7434, 0.0000 ] ,
  [ 4.4038, 3.9175 ] ,
  [ 4.4582, 0.0000 ] ,
  [ 5.7643, 3.0801 ] ,
  [ 7.6558, 0.0000 ] ,
  [ 8.3100, 0.0000 ] ,
  [ 0.8779, 0.0000 ] ,
  [ 2.9704, 0.0000 ] ,
  [ 6.4807, 0.0000 ] ]
20000	-33.79871	0	-33.79871	[ [ 11.8035, 6.3498 ] ,
  [ 1.0037, 0.0000 ] ,
  [ 4.3441, 0.0000 ] ,
  [ 3.7445, 2.4660 ] ,
  [ 9.2456, 0.0000 ] ,
  [ 1.4630, 0.0000 ] ,
  [ 2.6961, 0.0000 ] ,
  [ 2.9032, 2.3201 ] ,
  [ 1.0243, 0.0000 ] ,
  [ 3.8869, 0.4967 ] ,
  [ 5.0012, 0.0000 ] ,
  [ 6.6495, 0.0000 ] ,
  [ 4.8014, 0.0000 ] ,
  [ 1.7115, 0.0000 ] ,
  [ 4.7309, 0.0000 ] ]
30000	-42.29335	0	-42.29335	[ [ 11.5899, 6.9512 ] ,
  [ 3.5648, 0.0000 ] ,
  [ 1.9879, 0.0000 ] ,
  [ 1.0824, 0.2736 ] ,
  [ 13.4941, 0.0000 ] ,
  [ 0.6522, 0.0000 ] ,
  [ 1.1054, 0.0000 ] ,
  [ 1.1531, 0.7885 ] ,
  [ 6.0546, 0.0000 ] ,
  [ 2.5791, 0.4239 ] ,
  [ 4.6925, 0.0000 ] ,
  [ 9.0270, 0.0000 ] ,
  [ 3.4414, 0.0000 ] ,
  [ 2.9212, 0.0000 ] ,
  [ 4.6794, 0.0000 ] ]
40000	-39.84301	0	-39.84301	[ [ 16.5246, 5.1392 ] ,
  [ 3.0613, 0.0000 ] ,
  [ 2.9367, 0.0000 ] ,
  [ 3.3816, 0.7194 ] ,
  [ 12.5124, 0.0000 ] ,
  [ 4.1037, 0.0000 ] ,
  [ 1.9004, 0.0000 ] ,
  [ 4.6725, 3.3327 ] ,
  [ 3.2739, 0.0000 ] ,
  [ 4.0703, 2.4606 ] ,
  [ 6.1839, 0.0000 ] ,
  [ 5.9354, 0.0000 ] ,
  [ 0.2442, 0.0000 ] ,
  [ 1.6387, 0.0000 ] ,
  [ 9.0114, 0.0000 ] ]
50000	-41.61883	0	-41.61883	[ [ 11.6680, 4.3587 ] ,
  [ 5.8955, 0.0000 ] ,
  [ 4.6198, 0.0000 ] ,
  [ 2.6975, 1.8498 ] ,
  [ 11.5382, 0.0000 ] ,
  [ 3.6644, 0.0000 ] ,
  [ 1.0088, 0.0000 ] ,
  [ 2.9843, 0.9681 ] ,
  [ 1.7961, 0.0000 ] ,
  [ 2.7814, 0.1141 ] ,
  [ 5.2056, 0.0000 ] ,
  [ 8.9498, 0.0000 ] ,
  [ 3.7888, 0.0000 ] ,
  [ 1.5671, 0.0000 ] ,
  [ 9.3245, 0.0000 ] ]
60000	-30.96808	0	-30.96808	[ [ 8.7466, 3.9569 ] ,
  [ 2.2845, 0.0000 ] ,
  [ 1.6464, 0.0000 ] ,
  [ 1.9759, 0.8318 ] ,
  [ 11.3016, 0.0000 ] ,
  [ 0.2872, 0.0000 ] ,
  [ 1.3710, 0.0000 ] ,
  [ 1.7186, 0.5787 ] ,
  [ 1.2285, 0.0000 ] ,
  [ 2.5291, 0.1025 ] ,
  [ 9.0151, 0.0000 ] ,
  [ 8.0267, 0.0000 ] ,
  [ 3.2009, 0.0000 ] ,
  [ 3.6935, 0.0000 ] ,
  [ 9.2191, 0.0000 ] ]
70000	-33.04355	0	-33.04355	[ [ 10.1692, 6.5552 ] ,
  [ 0.5270, 0.0000 ] ,
  [ 5.1674, 0.0000 ] ,
  [ 7.1742, 2.5557 ] ,
  [ 10.2206, 0.0000 ] ,
  [ 0.9966, 0.0000 ] ,
  [ 4.5527, 0.0000 ] ,
  [ 2.9869, 1.2130 ] ,
  [ 2.8497, 0.0000 ] ,
  [ 4.2432, 2.4369 ] ,
  [ 7.7490, 0.0000 ] ,
  [ 8.1941, 0.0000 ] ,
  [ 3.5601, 0.0000 ] ,
  [ 1.7032, 0.0000 ] ,
  [ 6.2791, 0.0000 ] ]
80000	-25.57283	0	-25.57283	[ [ 12.4849, 5.8051 ] ,
  [ 0.1752, 0.0000 ] ,
  [ 1.3105, 0.0000 ] ,
  [ 1.2863, 0.4043 ] ,
  [ 12.8652, 0.0000 ] ,
  [ 1.6353, 0.0000 ] ,
  [ 0.5331, 0.0000 ] ,
  [ 3.6075, 0.8827 ] ,
  [ 1.8178, 0.0000 ] ,
  [ 2.0442, 1.2512 ] ,
  [ 7.8308, 0.0000 ] ,
  [ 6.7378, 0.0000 ] ,
  [ 1.1534, 0.0000 ] ,
  [ 2.8058, 0.0000 ] ,
  [ 7.4458, 0.0000 ] ]
90000	-40.9051	0	-40.9051	[ [ 10.2012, 5.2018 ] ,
  [ 0.4358, 0.0000 ] ,
  [ 1.8565, 0.0000 ] ,
  [ 1.8392, 0.9516 ] ,
  [ 9.4628, 0.0000 ] ,
  [ 2.4233, 0.0000 ] ,
  [ 7.3970, 0.0000 ] ,
  [ 5.0598, 1.9769 ] ,
  [ 3.8285, 0.0000 ] ,
  [ 3.2981, 0.4147 ] ,
  [ 6.9698, 0.0000 ] ,
  [ 7.4048, 0.0000 ] ,
  [ 4.7894, 0.0000 ] ,
