Iteration	Posterior	Likelihood	Prior	bd
0	-156.2364	0	-156.2364	[ [ 20.2225, 0.0000 ] ,
  [ 15.3683, 0.0000 ] ,
  [ 13.1328, 0.0000 ] ,
  [ 7.3279, 0.0000 ] ,
  [ 16.5657, 5.6361 ] ,
  [ 19.6959, 1.6271 ] ,
  [ 0.6188, 0.0000 ] ,
  [ 6.7685, 0.0000 ] ,
  [ 16.0867, 2.1951 ] ,
  [ 11.8301, 1.7088 ] ,
  [ 5.9020, 0.0000 ] ]
10000	-39.68563	0	-39.68563	[ [ 14.9097, 0.0000 ] ,
  [ 6.2701, 0.0000 ] ,
  [ 0.9611, 0.0000 ] ,
  [ 1.0516, 0.0000 ] ,
  [ 9.0878, 4.8900 ] ,
  [ 10.1722, 1.3412 ] ,
  [ 3.0285, 0.0000 ] ,
  [ 9.4577, 0.0000 ] ,
  [ 6.4764, 2.3538 ] ,
  [ 3.5789, 1.5261 ] ,
  [ 9.8448, 0.0000 ] ]
20000	-31.57189	0	-31.57189	[ [ 13.5062, 0.0000 ] ,
  [ 2.3824, 0.0000 ] ,
  [ 3.3365, 0.0000 ] ,
  [ 1.7056, 0.0000 ] ,
  [ 8.2170, 5.1539 ] ,
  [ 7.1416, 0.3875 ] ,
  [ 3.1365, 0.0000 ] ,
  [ 1.2768, 0.0000 ] ,
  [ 6.0588, 2.9831 ] ,
  [ 5.9898, 1.9701 ] ,
  [ 4.2153, 0.0000 ] ]
30000	-30.75877	0	-30.75877	[ [ 10.3083, 0.0000 ] ,
  [ 0.6003, 0.0000 ] ,
  [ 4.6687, 0.0000 ] ,
  [ 0.1304, 0.0000 ] ,
  [ 8.4376, 4.6865 ] ,
  [ 5.3885, 3.8015 ] ,
  [ 1.6694, 0.0000 ] ,
  [ 2.3296, 0.0000 ] ,
  [ 7.8851, 2.6162 ] ,
  [ 4.7897, 1.3350 ] ,
  [ 1.9456, 0.0000 ] ]
40000	-26.63101	0	-26.63101	[ [ 9.9069, 0.0000 ] ,
  [ 1.6981, 0.0000 ] ,
  [ 0.0579, 0.0000 ] ,
  [ 4.6051, 0.0000 ] ,
  [ 6.8029, 5.9370 ] ,
  [ 6.8870, 1.3450 ] ,
  [ 3.5408, 0.0000 ] ,
  [ 0.4569, 0.0000 ] ,
  [ 8.8679, 0.9300 ] ,
  [ 4.5171, 1.0477 ] ,
  [ 3.8536, 0.0000 ] ]
50000	-27.1198	0	-27.1198	[ [ 13.0586, 0.0000 ] ,
  [ 3.1172, 0.0000 ] ,
  [ 1.2671, 0.0000 ] ,
  [ 0.2677, 0.0000 ] ,
  [ 11.1064, 4.5432 ] ,
  [ 7.9307, 2.0916 ] ,
  [ 2.7562, 0.0000 ] ,
  [ 3.0803, 0.0000 ] ,
  [ 8.8615, 4.3289 ] ,
  [ 2.3492, 1.3804 ] ,
  [ 2.6304, 0.0000 ] ]
60000	-35.39861	0	-35.39861	[ [ 13.6580, 0.0000 ] ,
  [ 7.8559, 0.0000 ] ,
  [ 5.3011, 0.0000 ] ,
  [ 3.7123, 0.0000 ] ,
  [ 8.2827, 6.6048 ] ,
  [ 6.3487, 1.9479 ] ,
  [ 5.5031, 0.0000 ] ,
  [ 0.3031, 0.0000 ] ,
  [ 5.9218, 1.4979 ] ,
  [ 3.4623, 1.3054 ] ,
  [ 2.7287, 0.0000 ] ]
70000	-29.55009	0	-29.55009	[ [ 10.3463, 0.0000 ] ,
  [ 4.6565, 0.0000 ] ,
  [ 5.7351, 0.0000 ] ,
  [ 3.3086, 0.0000 ] ,
  [ 6.8268, 6.0222 ] ,
  [ 8.6273, 2.7523 ] ,
  [ 2.6919, 0.0000 ] ,
  [ 1.6289, 0.0000 ] ,
  [ 6.8039, 0.3891 ] ,
  [ 3.7038, 3.3550 ] ,
  [ 3.5133, 0.0000 ] ]
80000	-25.84553	0	-25.84553	[ [ 10.1266, 0.0000 ] ,
  [ 4.4801, 0.0000 ] ,
