Iteration	Posterior	Likelihood	Prior	bd
0	-169.5295	0	-169.5295	[ [ 16.0327, 6.8284 ] ,
  [ 9.4849, 0.0000 ] ,
  [ 16.6374, 1.9657 ] ,
  [ 12.5017, 0.0000 ] ,
  [ 8.8279, 0.0000 ] ,
  [ 11.1301, 0.0000 ] ,
  [ 21.0160, 0.0000 ] ,
  [ 9.4870, 3.0352 ] ,
  [ 17.1530, 4.3931 ] ,
  [ 16.3619, 2.3407 ] ,
  [ 15.6769, 3.2672 ] ,
  [ 17.1638, 0.0000 ] ]
10000	-40.46807	0	-40.46807	[ [ 11.1358, 5.6922 ] ,
  [ 6.1458, 0.0000 ] ,
  [ 4.8390, 1.4298 ] ,
  [ 4.3046, 0.0000 ] ,
  [ 3.9251, 0.0000 ] ,
  [ 0.3338, 0.0000 ] ,
  [ 10.3382, 0.0000 ] ,
  [ 6.5224, 1.9475 ] ,
  [ 5.9752, 4.2493 ] ,
  [ 7.5789, 5.9589 ] ,
  [ 5.5250, 2.7083 ] ,
  [ 4.8540, 0.0000 ] ]
20000	-39.05278	0	-39.05278	[ [ 7.7922, 3.8197 ] ,
  [ 4.9283, 0.0000 ] ,
  [ 4.8632, 2.5392 ] ,
  [ 3.4337, 0.0000 ] ,
  [ 2.0536, 0.0000 ] ,
  [ 1.8422, 0.0000 ] ,
  [ 7.7555, 0.0000 ] ,
  [ 7.3274, 0.2456 ] ,
  [ 7.9425, 5.7029 ] ,
  [ 6.1046, 5.6247 ] ,
  [ 8.2742, 0.8603 ] ,
  [ 8.1088, 0.0000 ] ]
30000	-45.63937	0	-45.63937	[ [ 7.6603, 7.0117 ] ,
  [ 5.2696, 0.0000 ] ,
  [ 5.0512, 1.4276 ] ,
  [ 2.5364, 0.0000 ] ,
  [ 1.7845, 0.0000 ] ,
  [ 3.2603, 0.0000 ] ,
  [ 10.2870, 0.0000 ] ,
  [ 7.6692, 1.3342 ] ,
  [ 5.6498, 2.0789 ] ,
  [ 5.5714, 5.4692 ] ,
  [ 9.0813, 2.9220 ] ,
  [ 4.0286, 0.0000 ] ]
40000	-51.76694	0	-51.76694	[ [ 16.1133, 6.2552 ] ,
  [ 8.8744, 0.0000 ] ,
  [ 5.0759, 1.7220 ] ,
  [ 2.9636, 0.0000 ] ,
