Iteration	Posterior	Likelihood	Prior	bd
0	-125.8287	0	-125.8287	[ [ 24.6365, 0.0000 ] ,
  [ 3.3058, 0.0000 ] ,
  [ 11.6180, 0.0000 ] ,
  [ 5.1804, 0.0000 ] ,
  [ 16.1520, 0.0000 ] ,
  [ 17.7340, 1.7759 ] ,
  [ 4.9369, 0.0000 ] ,
  [ 20.6068, 2.3064 ] ,
  [ 5.8215, 0.0000 ] ,
  [ 4.4674, 0.0000 ] ,
  [ 14.2968, 0.0000 ] ,
  [ 15.5353, 0.0000 ] ,
  [ 5.1404, 1.6312 ] ]
10000	-24.89264	0	-24.89264	[ [ 12.2165, 0.0000 ] ,
  [ 1.2435, 0.0000 ] ,
  [ 2.1452, 0.0000 ] ,
  [ 5.4796, 0.0000 ] ,
  [ 1.8835, 0.0000 ] ,
  [ 4.7869, 3.9651 ] ,
  [ 0.3374, 0.0000 ] ,
  [ 6.2913, 0.4039 ] ,
  [ 3.0468, 0.0000 ] ,
  [ 1.2771, 0.0000 ] ,
  [ 4.0361, 0.0000 ] ,
  [ 0.6856, 0.0000 ] ,
  [ 0.4057, 0.0871 ] ]
20000	-33.02793	0	-33.02793	[ [ 10.8505, 0.0000 ] ,
  [ 3.6351, 0.0000 ] ,
  [ 0.7280, 0.0000 ] ,
  [ 5.7287, 0.0000 ] ,
  [ 7.0822, 0.0000 ] ,
  [ 7.9047, 0.7331 ] ,
  [ 3.0281, 0.0000 ] ,
  [ 6.6302, 2.9963 ] ,
  [ 2.5837, 0.0000 ] ,
  [ 3.2900, 0.0000 ] ,
  [ 5.0873, 0.0000 ] ,
  [ 2.1827, 0.0000 ] ,
  [ 5.3919, 0.7256 ] ]
30000	-18.92974	0	-18.92974	[ [ 10.4713, 0.0000 ] ,
  [ 0.3075, 0.0000 ] ,
  [ 2.1530, 0.0000 ] ,
  [ 2.2306, 0.0000 ] ,
  [ 2.0809, 0.0000 ] ,
  [ 9.5489, 0.8180 ] ,
  [ 1.7251, 0.0000 ] ,
  [ 5.1416, 4.0624 ] ,
  [ 0.5063, 0.0000 ] ,
  [ 4.1823, 0.0000 ] ,
  [ 2.6187, 0.0000 ] ,
  [ 1.0650, 0.0000 ] ,
  [ 3.7525, 0.1523 ] ]
40000	-42.35439	0	-42.35439	[ [ 9.9554, 0.0000 ] ,
  [ 2.7717, 0.0000 ] ,
  [ 4.7064, 0.0000 ] ,
  [ 3.3631, 0.0000 ] ,
  [ 3.8824, 0.0000 ] ,
  [ 6.6129, 4.1497 ] ,
  [ 1.2155, 0.0000 ] ,
  [ 7.0849, 2.8378 ] ,
  [ 7.4737, 0.0000 ] ,
  [ 6.1130, 0.0000 ] ,
  [ 6.2496, 0.0000 ] ,
  [ 4.9226, 0.0000 ] ,
  [ 0.8571, 0.2890 ] ]
50000	-22.07486	0	-22.07486	[ [ 9.2009, 0.0000 ] ,
  [ 0.7784, 0.0000 ] ,
  [ 4.8497, 0.0000 ] ,
  [ 3.4499, 0.0000 ] ,
  [ 0.8530, 0.0000 ] ,
  [ 5.7330, 0.0928 ] ,
  [ 2.7791, 0.0000 ] ,
  [ 6.5633, 3.2856 ] ,
  [ 1.4849, 0.0000 ] ,
  [ 0.6578, 0.0000 ] ,
  [ 2.9758, 0.0000 ] ,
  [ 3.9302, 0.0000 ] ,
  [ 4.0050, 1.5993 ] ]
60000	-24.84215	0	-24.84215	[ [ 9.6859, 0.0000 ] ,
  [ 3.7562, 0.0000 ] ,
  [ 0.2607, 0.0000 ] ,
  [ 3.7644, 0.0000 ] ,
  [ 0.9441, 0.0000 ] ,
  [ 7.9846, 3.1283 ] ,
  [ 0.5005, 0.0000 ] ,
  [ 6.3662, 1.2222 ] ,
  [ 1.9562, 0.0000 ] ,
  [ 1.1823, 0.0000 ] ,
  [ 0.5780, 0.0000 ] ,
  [ 3.4923, 0.0000 ] ,
  [ 4.4268, 1.3420 ] ]
70000	-25.70688	0	-25.70688	[ [ 10.2453, 0.0000 ] ,
  [ 4.4202, 0.0000 ] ,
  [ 3.4131, 0.0000 ] ,
  [ 1.3823, 0.0000 ] ,
  [ 1.8911, 0.0000 ] ,
  [ 9.6137, 1.7869 ] ,
  [ 1.5155, 0.0000 ] ,
  [ 7.2360, 3.1411 ] ,
  [ 4.3106, 0.0000 ] ,
  [ 5.1978, 0.0000 ] ,
  [ 1.3546, 0.0000 ] ,
  [ 1.7739, 0.0000 ] ,
  [ 1.9972, 0.0684 ] ]
80000	-22.14877	0	-22.14877	[ [ 10.3759, 0.0000 ] ,
  [ 4.3197, 0.0000 ] ,
  [ 2.2045, 0.0000 ] ,
  [ 0.9027, 0.0000 ] ,
  [ 4.2278, 0.0000 ] ,
  [ 5.6623, 0.3243 ] ,
  [ 0.6275, 0.0000 ] ,
  [ 4.8984, 1.2997 ] ,
  [ 1.0455, 0.0000 ] ,
  [ 1.1199, 0.0000 ] ,
  [ 5.0922, 0.0000 ] ,
  [ 1.8234, 0.0000 ] ,
  [ 0.5265, 0.4678 ] ]
90000	-28.30982	0	-28.30982	[ [ 11.3167, 0.0000 ] ,
  [ 0.7098, 0.0000 ] ,
  [ 7.5980, 0.0000 ] ,
  [ 0.5739, 0.0000 ] ,
  [ 1.1338, 0.0000 ] ,
  [ 6.2496, 1.0426 ] ,
  [ 7.5703, 0.0000 ] ,
  [ 4.7451, 1.1537 ] ,
  [ 1.5141, 0.0000 ] ,
  [ 1.2219, 0.0000 ] ,
  [ 2.2767, 0.0000 ] ,
  [ 1.0185, 0.0000 ] ,
  [ 4.2716, 1.7313 ] ]
100000	-25.67914	0	-25.67914	[ [ 9.1732, 0.0000 ] ,
  [ 4.0231, 0.0000 ] ,
  [ 4.3917, 0.0000 ] ,
  [ 2.9545, 0.0000 ] ,
  [ 0.7187, 0.0000 ] ,
  [ 6.7660, 3.0501 ] ,
  [ 1.6497, 0.0000 ] ,
  [ 6.1831, 1.8458 ] ,
  [ 4.4711, 0.0000 ] ,
  [ 0.9527, 0.0000 ] ,
  [ 2.1987, 0.0000 ] ,
  [ 2.0785, 0.0000 ] ,
  [ 3.4676, 1.9437 ] ]
110000	-24.7898	0	-24.7898	[ [ 11.5927, 0.0000 ] ,
  [ 1.4034, 0.0000 ] ,
  [ 3.1282, 0.0000 ] ,
  [ 3.3388, 0.0000 ] ,
  [ 2.8880, 0.0000 ] ,
  [ 5.5974, 0.8922 ] ,
  [ 1.3386, 0.0000 ] ,
  [ 8.3034, 3.6810 ] ,
  [ 0.8663, 0.0000 ] ,
  [ 2.2158, 0.0000 ] ,
  [ 0.7462, 0.0000 ] ,
  [ 4.5959, 0.0000 ] ,
  [ 1.1192, 0.2952 ] ]
120000	-23.44777	0	-23.44777	[ [ 10.9167, 0.0000 ] ,
  [ 2.0511, 0.0000 ] ,
  [ 1.4656, 0.0000 ] ,
  [ 0.7302, 0.0000 ] ,
  [ 3.4602, 0.0000 ] ,
  [ 6.6842, 0.7855 ] ,
  [ 0.3687, 0.0000 ] ,
  [ 8.4131, 1.5775 ] ,
  [ 0.7940, 0.0000 ] ,
  [ 2.7641, 0.0000 ] ,
  [ 4.2502, 0.0000 ] ,
  [ 0.4759, 0.0000 ] ,
  [ 4.1117, 3.2257 ] ]
130000	-28.11392	0	-28.11392	[ [ 10.9643, 0.0000 ] ,
  [ 0.7710, 0.0000 ] ,
  [ 2.0919, 0.0000 ] ,
  [ 2.2549, 0.0000 ] ,
  [ 3.6355, 0.0000 ] ,
  [ 6.0663, 0.3520 ] ,
  [ 4.8563, 0.0000 ] ,
  [ 5.6126, 3.5393 ] ,
  [ 1.0819, 0.0000 ] ,
  [ 2.1382, 0.0000 ] ,
  [ 2.9868, 0.0000 ] ,
  [ 3.9676, 0.0000 ] ,
  [ 4.6556, 2.2425 ] ]
140000	-31.80852	0	-31.80852	[ [ 15.0993, 0.0000 ] ,
  [ 0.7180, 0.0000 ] ,
  [ 2.2177, 0.0000 ] ,
  [ 1.6977, 0.0000 ] ,
  [ 1.5292, 0.0000 ] ,
  [ 6.5622, 0.0305 ] ,
  [ 4.7996, 0.0000 ] ,
  [ 5.0649, 3.4684 ] ,
  [ 3.4615, 0.0000 ] ,
  [ 2.0941, 0.0000 ] ,
  [ 1.5120, 0.0000 ] ,
  [ 3.2710, 0.0000 ] ,
  [ 3.6491, 1.0309 ] ]
150000	-25.39819	0	-25.39819	[ [ 13.4387, 0.0000 ] ,
  [ 0.9163, 0.0000 ] ,
  [ 1.4017, 0.0000 ] ,
  [ 3.5686, 0.0000 ] ,
  [ 1.5152, 0.0000 ] ,
  [ 7.2891, 1.7972 ] ,
  [ 2.0986, 0.0000 ] ,
  [ 6.5421, 1.5522 ] ,
  [ 1.6232, 0.0000 ] ,
  [ 3.2743, 0.0000 ] ,
  [ 3.0162, 0.0000 ] ,
  [ 2.2919, 0.0000 ] ,
  [ 2.3701, 0.2101 ] ]
160000	-26.81608	0	-26.81608	[ [ 9.7709, 0.0000 ] ,
  [ 1.6092, 0.0000 ] ,
  [ 3.1195, 0.0000 ] ,
  [ 0.3953, 0.0000 ] ,
  [ 1.5466, 0.0000 ] ,
  [ 6.7872, 1.7511 ] ,
  [ 0.7437, 0.0000 ] ,
  [ 6.5555, 2.1157 ] ,
  [ 1.5840, 0.0000 ] ,
  [ 4.4237, 0.0000 ] ,
  [ 2.6525, 0.0000 ] ,
  [ 2.6763, 0.0000 ] ,
  [ 1.7768, 0.6088 ] ]
170000	-27.5482	0	-27.5482	[ [ 10.7626, 0.0000 ] ,
  [ 2.6189, 0.0000 ] ,
  [ 1.1205, 0.0000 ] ,
  [ 4.1672, 0.0000 ] ,
