Iteration	Posterior	Likelihood	Prior	bd
0	-139.5801	0	-139.5801	[ [ 18.1342, 2.3340 ] ,
  [ 5.8032, 0.0000 ] ,
  [ 11.0964, 0.0000 ] ,
  [ 8.9899, 0.0000 ] ,
  [ 6.6422, 0.0000 ] ,
  [ 13.3360, 0.0000 ] ,
  [ 10.3526, 0.1489 ] ,
  [ 1.4046, 0.0000 ] ,
  [ 12.8311, 0.0000 ] ,
  [ 9.1702, 0.0000 ] ,
  [ 9.0978, 0.0000 ] ]
10000	-20.4739	0	-20.4739	[ [ 7.2758, 0.2661 ] ,
  [ 3.3559, 0.0000 ] ,
  [ 1.7607, 0.0000 ] ,
  [ 1.3908, 0.0000 ] ,
  [ 3.3603, 0.0000 ] ,
  [ 6.5910, 0.0000 ] ,
  [ 1.9546, 0.0329 ] ,
  [ 4.1714, 0.0000 ] ,
  [ 1.7622, 0.0000 ] ,
  [ 3.6872, 0.0000 ] ,
  [ 2.0961, 0.0000 ] ]
20000	-20.20983	0	-20.20983	[ [ 9.3573, 0.1551 ] ,
  [ 0.2479, 0.0000 ] ,
  [ 2.7821, 0.0000 ] ,
  [ 2.4592, 0.0000 ] ,
  [ 3.4982, 0.0000 ] ,
  [ 5.5652, 0.0000 ] ,
  [ 1.7745, 0.0913 ] ,
  [ 4.4180, 0.0000 ] ,
  [ 1.2652, 0.0000 ] ,
  [ 2.1846, 0.0000 ] ,
  [ 1.9630, 0.0000 ] ]
30000	-26.56799	0	-26.56799	[ [ 10.7433, 1.3377 ] ,
  [ 2.7788, 0.0000 ] ,
  [ 1.1305, 0.0000 ] ,
  [ 3.4344, 0.0000 ] ,
  [ 2.4691, 0.0000 ] ,
  [ 5.0523, 0.0000 ] ,
  [ 5.1984, 2.3051 ] ,
  [ 1.3103, 0.0000 ] ,
  [ 2.7205, 0.0000 ] ,
  [ 2.4995, 0.0000 ] ,
  [ 0.6111, 0.0000 ] ]
40000	-16.11877	0	-16.11877	[ [ 10.3673, 1.4144 ] ,
  [ 0.1235, 0.0000 ] ,
  [ 2.9698, 0.0000 ] ,
  [ 0.4117, 0.0000 ] ,
  [ 0.7734, 0.0000 ] ,
  [ 4.6590, 0.0000 ] ,
  [ 1.8788, 0.3548 ] ,
  [ 1.5597, 0.0000 ] ,
  [ 2.0900, 0.0000 ] ,
  [ 2.3126, 0.0000 ] ,
  [ 1.3491, 0.0000 ] ]
50000	-12.38541	0	-12.38541	[ [ 9.8777, 1.3347 ] ,
  [ 3.4563, 0.0000 ] ,
  [ 3.6459, 0.0000 ] ,
  [ 0.6363, 0.0000 ] ,
  [ 3.4940, 0.0000 ] ,
  [ 4.3705, 0.0000 ] ,
  [ 3.4075, 1.9086 ] ,
  [ 1.6261, 0.0000 ] ,
  [ 0.9328, 0.0000 ] ,
  [ 2.5939, 0.0000 ] ,
  [ 4.7962, 0.0000 ] ]
60000	-18.16763	0	-18.16763	[ [ 11.6701, 0.0057 ] ,
  [ 3.5918, 0.0000 ] ,
  [ 2.2157, 0.0000 ] ,
  [ 2.0998, 0.0000 ] ,
  [ 3.3086, 0.0000 ] ,
  [ 5.3544, 0.0000 ] ,
  [ 3.6563, 2.0401 ] ,
  [ 4.2854, 0.0000 ] ,
  [ 2.5182, 0.0000 ] ,
  [ 3.2066, 0.0000 ] ,
  [ 0.6497, 0.0000 ] ]
70000	-15.9884	0	-15.9884	[ [ 9.8598, 0.7574 ] ,
  [ 0.9068, 0.0000 ] ,
  [ 2.2605, 0.0000 ] ,
  [ 2.5435, 0.0000 ] ,
  [ 2.3229, 0.0000 ] ,
  [ 6.4284, 0.0000 ] ,
  [ 2.1490, 0.7087 ] ,
  [ 0.8710, 0.0000 ] ,
  [ 1.6659, 0.0000 ] ,
  [ 1.3625, 0.0000 ] ,
  [ 1.1029, 0.0000 ] ]
80000	-18.85483	0	-18.85483	[ [ 9.0010, 1.7049 ] ,
  [ 2.0090, 0.0000 ] ,
  [ 2.3519, 0.0000 ] ,
  [ 1.4168, 0.0000 ] ,
  [ 3.8619, 0.0000 ] ,
  [ 7.2887, 0.0000 ] ,
  [ 2.1811, 0.4761 ] ,
  [ 0.6051, 0.0000 ] ,
  [ 2.8211, 0.0000 ] ,
  [ 4.7552, 0.0000 ] ,
  [ 0.6589, 0.0000 ] ]
90000	-14.47041	0	-14.47041	[ [ 8.8738, 2.4501 ] ,
  [ 0.2666, 0.0000 ] ,
  [ 1.9878, 0.0000 ] ,
  [ 1.1750, 0.0000 ] ,
  [ 2.1616, 0.0000 ] ,
  [ 4.2897, 0.0000 ] ,
  [ 2.9525, 0.0792 ] ,
  [ 1.5594, 0.0000 ] ,
  [ 1.4498, 0.0000 ] ,
  [ 2.0653, 0.0000 ] ,
  [ 1.9453, 0.0000 ] ]
100000	-14.35104	0	-14.35104	[ [ 7.5191, 1.6659 ] ,
  [ 2.0235, 0.0000 ] ,
  [ 3.5247, 0.0000 ] ,
  [ 5.2645, 0.0000 ] ,
  [ 3.2325, 0.0000 ] ,
  [ 4.0771, 0.0000 ] ,
  [ 3.0171, 2.0875 ] ,
  [ 1.5407, 0.0000 ] ,
  [ 3.3765, 0.0000 ] ,
  [ 1.9146, 0.0000 ] ,
  [ 0.2916, 0.0000 ] ]
110000	-18.41697	0	-18.41697	[ [ 7.9123, 1.2692 ] ,
  [ 1.1218, 0.0000 ] ,
  [ 2.5187, 0.0000 ] ,
  [ 0.7645, 0.0000 ] ,
  [ 2.0959, 0.0000 ] ,
  [ 5.4443, 0.0000 ] ,
  [ 2.9213, 1.6647 ] ,
  [ 2.7559, 0.0000 ] ,
  [ 2.1928, 0.0000 ] ,
  [ 1.8864, 0.0000 ] ,
  [ 2.9361, 0.0000 ] ]
120000	-16.84162	0	-16.84162	[ [ 8.5191, 0.3995 ] ,
  [ 1.2766, 0.0000 ] ,
  [ 3.6007, 0.0000 ] ,
  [ 0.3317, 0.0000 ] ,
  [ 0.5520, 0.0000 ] ,
  [ 4.3017, 0.0000 ] ,
  [ 1.4872, 0.1067 ] ,
