Iteration	Posterior	Likelihood	Prior	bd
0	-171.6078	0	-171.6078	[ [ 17.8556, 0.0000 ] ,
  [ 14.1274, 0.0000 ] ,
  [ 9.3351, 0.0000 ] ,
  [ 5.3322, 0.0000 ] ,
  [ 9.7654, 0.0000 ] ,
  [ 6.3036, 0.0000 ] ,
  [ 11.7217, 0.0000 ] ,
  [ 9.1388, 0.0000 ] ,
  [ 7.9724, 0.0000 ] ,
  [ 15.8907, 0.0205 ] ,
  [ 7.8294, 0.0000 ] ,
  [ 7.4905, 0.0000 ] ,
  [ 8.1060, 0.0000 ] ,
  [ 10.8504, 0.0000 ] ,
  [ 5.2703, 0.0000 ] ,
  [ 12.5175, 2.9039 ] ,
  [ 15.2213, 0.0000 ] ,
  [ 10.2791, 1.5303 ] ,
  [ 12.2727, 0.0000 ] ,
  [ 10.0939, 0.5951 ] ]
10000	-38.51132	0	-38.51132	[ [ 6.8287, 0.0000 ] ,
  [ 6.9691, 0.0000 ] ,
  [ 1.1392, 0.0000 ] ,
  [ 0.2940, 0.0000 ] ,
  [ 3.4111, 0.0000 ] ,
  [ 2.9376, 0.0000 ] ,
  [ 3.0193, 0.0000 ] ,
  [ 3.5382, 0.0000 ] ,
  [ 0.4044, 0.0000 ] ,
  [ 6.8261, 1.0795 ] ,
  [ 0.7140, 0.0000 ] ,
  [ 3.3379, 0.0000 ] ,
  [ 0.8825, 0.0000 ] ,
  [ 4.7526, 0.0000 ] ,
  [ 0.4321, 0.0000 ] ,
  [ 5.8269, 4.6821 ] ,
  [ 6.3890, 0.0000 ] ,
  [ 3.6340, 2.5309 ] ,
  [ 9.0024, 0.0000 ] ,
  [ 3.2417, 1.6615 ] ]
20000	-34.05647	0	-34.05647	[ [ 10.2549, 0.0000 ] ,
  [ 3.5213, 0.0000 ] ,
  [ 1.5449, 0.0000 ] ,
  [ 2.5777, 0.0000 ] ,
  [ 1.9133, 0.0000 ] ,
  [ 3.1412, 0.0000 ] ,
  [ 3.4387, 0.0000 ] ,
  [ 2.7618, 0.0000 ] ,
  [ 3.6987, 0.0000 ] ,
  [ 7.6531, 2.2684 ] ,
  [ 4.7029, 0.0000 ] ,
  [ 1.2575, 0.0000 ] ,
  [ 0.3583, 0.0000 ] ,
  [ 3.1584, 0.0000 ] ,
  [ 0.7561, 0.0000 ] ,
  [ 4.7442, 2.4656 ] ,
  [ 4.7000, 0.0000 ] ,
  [ 5.1905, 2.1471 ] ,
  [ 3.9268, 0.0000 ] ,
  [ 3.4062, 0.1251 ] ]
30000	-37.40804	0	-37.40804	[ [ 7.6674, 0.0000 ] ,
  [ 3.9358, 0.0000 ] ,
  [ 1.2794, 0.0000 ] ,
  [ 2.3774, 0.0000 ] ,
  [ 1.6091, 0.0000 ] ,
  [ 3.7524, 0.0000 ] ,
  [ 3.1977, 0.0000 ] ,
  [ 1.3550, 0.0000 ] ,
  [ 1.8922, 0.0000 ] ,
  [ 7.1714, 0.9319 ] ,
  [ 0.7673, 0.0000 ] ,
  [ 1.8346, 0.0000 ] ,
  [ 2.6542, 0.0000 ] ,
  [ 3.5680, 0.0000 ] ,
  [ 1.6653, 0.0000 ] ,
  [ 4.8450, 2.1477 ] ,
  [ 5.1255, 0.0000 ] ,
  [ 8.0821, 0.1470 ] ,
  [ 4.2016, 0.0000 ] ,
  [ 3.3773, 1.5412 ] ]
40000	-33.25996	0	-33.25996	[ [ 6.5600, 0.0000 ] ,
  [ 4.0797, 0.0000 ] ,
  [ 1.3995, 0.0000 ] ,
  [ 2.8716, 0.0000 ] ,
  [ 1.7489, 0.0000 ] ,
  [ 2.1234, 0.0000 ] ,
  [ 3.2667, 0.0000 ] ,
  [ 1.6733, 0.0000 ] ,
  [ 2.9902, 0.0000 ] ,
  [ 6.3423, 1.7206 ] ,
  [ 1.4032, 0.0000 ] ,
  [ 1.4138, 0.0000 ] ,
  [ 2.4374, 0.0000 ] ,
  [ 5.7777, 0.0000 ] ,
  [ 3.5083, 0.0000 ] ,
  [ 4.7221, 3.4412 ] ,
  [ 4.0938, 0.0000 ] ,
  [ 4.7025, 0.5716 ] ,
  [ 5.6229, 0.0000 ] ,
  [ 4.6608, 1.8311 ] ]
