Iteration	Posterior	Likelihood	Prior	bd
0	-92.60034	0	-92.60034	[ [ 19.7179, 0.0000 ] ,
  [ 9.6567, 0.0000 ] ,
  [ 8.2311, 0.0000 ] ,
  [ 3.6650, 0.0000 ] ,
  [ 12.1739, 0.0000 ] ,
  [ 5.8545, 0.0000 ] ,
  [ 10.9448, 1.8532 ] ,
  [ 7.6087, 0.0000 ] ,
  [ 11.7234, 0.0000 ] ,
  [ 3.7288, 0.0000 ] ,
  [ 5.6133, 0.0000 ] ]
10000	-11.5022	0	-11.5022	[ [ 8.7726, 0.0000 ] ,
  [ 0.7739, 0.0000 ] ,
  [ 1.6568, 0.0000 ] ,
  [ 2.6102, 0.0000 ] ,
  [ 5.6922, 0.0000 ] ,
  [ 0.2927, 0.0000 ] ,
  [ 1.2259, 0.3567 ] ,
  [ 2.2034, 0.0000 ] ,
  [ 2.1859, 0.0000 ] ,
  [ 1.8974, 0.0000 ] ,
  [ 1.0549, 0.0000 ] ]
20000	-14.1871	0	-14.1871	[ [ 9.7010, 0.0000 ] ,
  [ 2.8244, 0.0000 ] ,
  [ 1.3147, 0.0000 ] ,
  [ 1.3926, 0.0000 ] ,
  [ 4.9335, 0.0000 ] ,
  [ 2.6596, 0.0000 ] ,
  [ 3.7863, 1.1535 ] ,
  [ 0.9632, 0.0000 ] ,
  [ 1.7896, 0.0000 ] ,
  [ 1.6337, 0.0000 ] ,
  [ 2.6061, 0.0000 ] ]
30000	-11.04861	0	-11.04861	[ [ 7.6485, 0.0000 ] ,
  [ 2.1156, 0.0000 ] ,
  [ 0.4235, 0.0000 ] ,
  [ 2.9902, 0.0000 ] ,
  [ 6.8766, 0.0000 ] ,
  [ 3.6129, 0.0000 ] ,
  [ 2.2529, 1.7949 ] ,
  [ 2.2016, 0.0000 ] ,
  [ 0.8989, 0.0000 ] ,
  [ 2.1760, 0.0000 ] ,
  [ 2.7131, 0.0000 ] ]
40000	-17.23837	0	-17.23837	[ [ 7.0447, 0.0000 ] ,
  [ 1.5577, 0.0000 ] ,
  [ 3.0915, 0.0000 ] ,
  [ 1.4418, 0.0000 ] ,
  [ 6.0543, 0.0000 ] ,
  [ 2.9306, 0.0000 ] ,
  [ 1.6385, 0.7237 ] ,
  [ 2.1628, 0.0000 ] ,
  [ 3.8471, 0.0000 ] ,
  [ 0.6840, 0.0000 ] ,
  [ 1.1489, 0.0000 ] ]
50000	-20.17625	0	-20.17625	[ [ 7.6199, 0.0000 ] ,
  [ 2.0681, 0.0000 ] ,
  [ 2.7496, 0.0000 ] ,
  [ 1.5354, 0.0000 ] ,
  [ 6.0196, 0.0000 ] ,
  [ 3.3392, 0.0000 ] ,
  [ 1.4439, 1.0651 ] ,
  [ 1.7011, 0.0000 ] ,
  [ 2.7739, 0.0000 ] ,
  [ 1.2939, 0.0000 ] ,
  [ 2.5188, 0.0000 ] ]
60000	-20.61833	0	-20.61833	[ [ 8.6401, 0.0000 ] ,
  [ 3.3039, 0.0000 ] ,
  [ 3.0933, 0.0000 ] ,
  [ 2.0946, 0.0000 ] ,
  [ 5.3527, 0.0000 ] ,
  [ 1.7736, 0.0000 ] ,
  [ 4.2921, 2.1199 ] ,
  [ 2.4265, 0.0000 ] ,
  [ 4.0481, 0.0000 ] ,
  [ 0.8360, 0.0000 ] ,
  [ 2.3046, 0.0000 ] ]
70000	-12.26126	0	-12.26126	[ [ 10.0580, 0.0000 ] ,
  [ 1.4116, 0.0000 ] ,
  [ 2.2440, 0.0000 ] ,
  [ 2.2398, 0.0000 ] ,
  [ 5.0880, 0.0000 ] ,
  [ 0.6087, 0.0000 ] ,
  [ 3.2427, 0.6984 ] ,
  [ 1.3809, 0.0000 ] ,
  [ 2.7571, 0.0000 ] ,
  [ 0.5969, 0.0000 ] ,
  [ 2.1311, 0.0000 ] ]
80000	-16.42856	0	-16.42856	[ [ 7.4689, 0.0000 ] ,
  [ 2.9434, 0.0000 ] ,
  [ 1.1563, 0.0000 ] ,
  [ 2.3758, 0.0000 ] ,
  [ 6.0312, 0.0000 ] ,
  [ 1.8567, 0.0000 ] ,
  [ 3.9022, 1.5278 ] ,
  [ 5.5909, 0.0000 ] ,
  [ 1.1497, 0.0000 ] ,
  [ 3.5409, 0.0000 ] ,
  [ 1.5124, 0.0000 ] ]
