Iteration	Posterior	Likelihood	Prior	bd
0	-53.19975	0	-53.19975	[ [ 7.9375, 0.0000 ] ,
  [ 7.6069, 0.0000 ] ,
  [ 4.4270, 0.0000 ] ,
  [ 3.3387, 0.0000 ] ,
  [ 1.1560, 0.0000 ] ,
  [ 6.3035, 0.0000 ] ,
  [ 3.4272, 0.0000 ] ,
  [ 3.7156, 0.0000 ] ,
  [ 4.9109, 0.5646 ] ,
  [ 0.5153, 0.0000 ] ,
  [ 6.2293, 1.3909 ] ]
10000	-19.59909	0	-19.59909	[ [ 4.6496, 0.0000 ] ,
  [ 3.4277, 0.0000 ] ,
  [ 3.7207, 0.0000 ] ,
  [ 0.8313, 0.0000 ] ,
  [ 1.0244, 0.0000 ] ,
  [ 3.0644, 0.0000 ] ,
  [ 1.4914, 0.0000 ] ,
  [ 0.8661, 0.0000 ] ,
  [ 0.7758, 0.1700 ] ,
  [ 0.3824, 0.0000 ] ,
  [ 5.8173, 1.2116 ] ]
20000	-17.69761	0	-17.69761	[ [ 2.8879, 0.0000 ] ,
  [ 3.8918, 0.0000 ] ,
  [ 1.0432, 0.0000 ] ,
  [ 1.0402, 0.0000 ] ,
  [ 1.8959, 0.0000 ] ,
  [ 4.7422, 0.0000 ] ,
  [ 1.1401, 0.0000 ] ,
  [ 0.9727, 0.0000 ] ,
  [ 1.7336, 0.4375 ] ,
  [ 2.3010, 0.0000 ] ,
  [ 3.4558, 0.5513 ] ]
30000	-20.14278	0	-20.14278	[ [ 4.0006, 0.0000 ] ,
  [ 5.6939, 0.0000 ] ,
  [ 2.6441, 0.0000 ] ,
  [ 2.4746, 0.0000 ] ,
  [ 3.0288, 0.0000 ] ,
  [ 2.5409, 0.0000 ] ,
  [ 2.6548, 0.0000 ] ,
  [ 3.6412, 0.0000 ] ,
  [ 1.8584, 0.4315 ] ,
  [ 1.1855, 0.0000 ] ,
  [ 3.6423, 2.0763 ] ]
40000	-16.57206	0	-16.57206	[ [ 4.0911, 0.0000 ] ,
  [ 2.6135, 0.0000 ] ,
  [ 1.4192, 0.0000 ] ,
  [ 3.0153, 0.0000 ] ,
  [ 2.0516, 0.0000 ] ,
  [ 6.0932, 0.0000 ] ,
  [ 1.4888, 0.0000 ] ,
  [ 2.6253, 0.0000 ] ,
  [ 1.5731, 0.8548 ] ,
  [ 2.2739, 0.0000 ] ,
  [ 3.3506, 1.9139 ] ]
